Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-07-13,29,10.64898/2026.07.09.26357662,1,epidemiology,"Shared respiratory infectious disease hotspots identify priority countries for pandemic preparedness: a Bayesian spatiotemporal analysis with COVID-19 external validation","Ma, Q.; Zhang, T.; Lin, D.","To identify countries with potential weaknesses in respiratory public health protection, we characterised shared hotspot patterns across three major respiratory infectious diseases and assessed whether the resulting shared hotspot scores were associated with worse COVID-19 outcomes. A Bayesian multivariate shared-component spatiotemporal model was fitted to data from 204 countries over 1990-2023 using Global Burden of Disease 2023 estimates to derive a shared hotspot score for each country. Generalized estimating equation negative binomial models were then used to examine associations between the shared hotspot score and COVID-19 incidence and mortality over 2020-2023. The shared hotspot score showed substantial cross-country heterogeneity, with the highest values concentrated in sub-Saharan Africa, South Asia, and Southeast Asia. Tuberculosis showed the strongest contribution to the shared spatial component ({lambda} = 1.657, 95% highest density interval: 0.883-2.506). Higher shared hotspot scores were significantly associated with both higher COVID-19 incidence (incidence rate ratio = 1.6783, 95% confidence interval: 1.4564-1.9340; p = 8.308 x 10{square}13) and mortality (incidence rate ratio = 1.7436, 95% confidence interval: 1.5061-2.0186; p = 9.912 x 10{square}14). Countries with persistently high co-occurrence of common respiratory infectious diseases also experienced worse COVID-19 outcomes, suggesting that the shared hotspot score may inform preparedness-oriented surveillance and resource allocation for future large-scale respiratory epidemics or pandemics."
2026-07-13,29,10.64898/2026.07.09.26357652,1,epidemiology,"Surveillance-adjusted syphilis risk mapping across U.S. counties: a Bayesian spatial analysis with external validation against HIV and gonorrhea outcomes","Ma, Q.; Zhang, T.; Lin, D.","ObjectivesTo estimate surveillance-adjusted county-level residual syphilis risk, quantify posterior support for elevated risk, and identify the geographic distribution of stably high-risk areas across the contiguous United States and the District of Columbia.  MethodsCounty-year primary and secondary syphilis counts from 3,109 counties during 2010-2022 were analyzed using a Bayesian negative-binomial spatial model with county-level covariates capturing social vulnerability and healthcare and surveillance related structure. Residual spatial risk, posterior exceedance probabilities, and stably high-risk counties were estimated. External validation examined whether county-level residual syphilis risk was associated with HIV and gonorrhea burden.  ResultsA total of 850 stably high-risk counties were identified. These counties were concentrated in the southeastern United States and along the Gulf Coast, with additional clusters in the north-central region and along the Atlantic and Pacific coasts. The social vulnerability index showed the strongest positive association with reported syphilis rates, followed by primary care physician density. External validation and sensitivity analyses showed that higher county-level residual syphilis risk estimates were positively associated with higher HIV diagnosis rates and gonorrhea rates, indicating that these estimates were not merely model-derived numerical outputs but were meaningfully related to the county-level distribution of sexually transmitted infection risk. These findings indicate that surveillance-adjusted residual spatial risk estimates and posterior exceedance probabilities may provide useful county-level evidence for syphilis control prioritization and resource allocation."
2026-07-13,29,10.64898/2026.07.08.26357561,1,epidemiology,"Per- and Polyfluoroalkyl Substances Exposure in New Jersey Prostate Cancer Survivors: A Pilot Biomonitoring Study","Joseph, S. A.; Opara, C.; Shanahan, M. R.; Varga, J.; Falcon, J.; Ibanga, U.; Venkatraman, S.; Perlstein, M.; Jang, T. L.; Golombos, D.; Ghodoussipour, S.; Fan, T.; O'Leary, S.; Graber, J. M.; Hart, J. E.; Barrett, E. S.; Bandera, E. V.; Iyer, H. S.","BackgroundMen with prostate cancer (PCa) may be especially vulnerable to per- and polyfluoroalkyl substances (PFAS) exposure due to their endocrine-disrupting and cardiometabolic impacts and cardiotoxicity and immune suppression of treatments.  ObjectiveA pilot study was launched to measure serum and tap water PFAS concentrations in PCa survivors.  MethodsMen with PCa were recruited from Rutgers Cancer Institute between February 2025 and March 2026, with ongoing enrollment and follow-up. Eligible men were aged [&ge;]40 years on active surveillance or within 3-12 months of initial definitive treatment. Participants provided blood and residential tap water samples, which were analyzed using mass spectrometry (serum) and modified EPA method 537 (water). Geometric means were used to summarize PFAS concentrations by race and assess serum-tap water correlations.  ResultsOf 235 eligible patients, 124 (60%) enrolled. Median age was 64 years; 63% were non-Hispanic White, 43% had a Gleason score [&le;]6. Roughly half of participants provided serum and/or tap water samples. In serum, six PFAS analytes had >80% detection; of these analytes, median concentrations ranged from 0.13 ng/mL (IQR: 0.07-0.20) for PFHpS to 2.55 ng/mL (IQR:1.54-3.82) for nPFOS. Among 74 tap water samples, 9 PFAS analytes had >60% detection; of these, median concentrations of PFNA (0.56 ng/L; IQR: 0.33-0.75), PFOA (3.75 ng/L; IQR: 1.21-5.27), and PFOS (2.29 ng/L; IQR: 0.46-2.89), were below New Jersey Maximum Contaminant Levels. Non-White participants had significantly higher levels of multiple PFAS analytes in both serum and tap water. Serum-tap water correlations were modest (r=0.22-0.41).  SignificanceThe pilot study has demonstrated both the feasibility and importance of studying PFAS exposure pathways as well as potential impacts of PFAS exposure in diverse populations.  Impact StatementThis study provides some of the first estimates of PFAS exposure among prostate cancer patients in serum and tap water, showing moderate correlations between tap water and serum concentrations of specific PFAS analytes. These findings can support larger studies to identify environmental exposure sources and evaluate the role of PFAS in prostate cancer progression and outcomes."
2026-07-13,29,10.64898/2026.07.08.26357588,1,epidemiology,"Modelling a tobacco-free generation policy in Australia: population health impacts under illicit market uncertainty","Howe, S.; Wilson, T.; Gartner, C. E.; Blakely, T.; Ait Ouakrim, D.","ObjectiveTo estimate the potential health and equity impacts of a tobacco free generation (TFG) and T21 policy (increasing the legal age of sale to 21) in Australia, in the context of a complex market including widespread illicit tobacco and e-cigarette product availability.  DesignA Markov macrosimulation model, parameterised with yearly net movements between legal smoking, illicit smoking, vaping, and dual use states, combined with a proportional multi-state lifetable.  SettingThe Australian population, modelled as an open cohort for 40-years.  InterventionA  business-as-usual (BAU) scenario was compared to TFG and T21 policies, with both starting in 2026. Variations to policy impacts were tested under increasing background illicit market enforcement.  Main outcome measuresThe model estimates the health-adjusted life years (HALYs) and deaths over 40 years, under each scenario, with differences across age and socioeconomic status (SES) presented.  ResultsThe TFG policy reduced daily smoking prevalence among 15-24-year-olds to 4{middle dot}6% (95% uncertainty interval [UI] 3.8-5.7%) in 20 years time, compared to 7.2% under the T21 policy and 7.9% under BAU trends. Vaping was minimally impacted by either policy. The TFG policy resulted in 178,000 (95% UI 87,800-314,000) HALYs being gained over 40 years. The policy impact was largest when accompanied by increased illicit market enforcement, reducing daily smoking among 15-24-year-olds to 1{middle dot}4% within 20 years. Both policies had greater prevalence and health impacts on more disadvantaged compared to advantaged SES groups.  ConclusionA TFG policy is expected to produce long-term benefits for the Australian population but would be most effective in combination with increased enforcement of illicit tobacco and e-cigarette markets. Novel strategies to increase quitting in addition to reducing uptake are needed to improve tobacco-related outcomes in the short to medium term.  Plain language summaryO_ST_ABSThe knbownC_ST_ABSA  tobacco free generation (TFG) policy would theoretically minimise youth smoking uptake in Australia but may be undermined by rising illicit tobacco and e-cigarette use.  The newA TFG law in Australia may reduce daily smoking among 15-24-year-olds by 42% within 20 years, though resulting health impacts take longer to manifest. Larger impacts would also occur if smoking uptake via the illicit market was well controlled.  The implicationsA TFG policy could produce long-term benefits in Australia but should be implemented alongside policies to reduce illicit product supply and improve smoking cessation among adults who already smoke."
2026-07-13,29,10.64898/2026.07.09.26357612,1,"public and global health","Bacterial Contamination of Surgical Site Wounds Among Post-Operative Patients and Theatre Surfaces at Hoima Regional Referral Hospital","Abertenako, C.; Akiteng, W.; John Roberts, P.; Asimai, M.; Tabule, M.; Omeke, J.; Buga, R.; Ibrahim, B.","Bacterial contamination of Surgical sites could lead to Surgical Site infections (SSI) which may prolong hospital stay, increased treatment costs and increased mortality. This study determined the prevalence of bacterial contamination of surgical sites among post-operative wounds and theatre surfaces together with their resistance to commonly prescribed antibiotics. A cross-sectional study design was used where a total of 290 and 74 swabs were collected from patients and theatre surfaces respectively. Swabs were cultured on duplicate plates of Blood Agar, Chocolate Agar and MacConkey Agar. Gram-staining and Biochemical tests were performed to identify the isolates. Resistance to commonly prescribed antibiotics was determined using the Kirby Bauer (KB) method. Data were analyzed using SPSS version 23, and descriptive statistics, Chi square and student T-tests were used to describe the results. The prevalence of bacterial contamination in wounds was 30.7% and was significantly higher in women of child bearing age ({chi}2= 10.79, df=1, P=0.0010). Microbial growth increased with an increase in duration of antibiotic therapy ({chi}2=12.73, df=2, P=0.007). E. coli was responsible for the highest cases of wound contamination (34.9%). All microorganisms isolated from post-operative wounds showed considerable resistance to antimicrobials. All isolates from wounds were resitant to Trimethoprin Sulfamexathone and 76.9% showed resistance to Ciprofloxacin. Other than E.coli and Acinetobacter, the rest of the isolates were susceptible to imipinem. Fourty nine gram positive isolates were grown from theatre surfaces and a significant majority (86%) were from air. There was high resistance to Erythromycin in Coagulase Negative Staphylococcus (CNS) isolates (56.0%). Overall, our study demonstrated that wound contamination at the Hoima Regional Referral Hospital is high but not associated with theatre surface contamination."
2026-07-13,29,10.64898/2026.07.09.26357686,1,"public and global health","Integrating planetary health and environmental justice into high school construction career education: protocol for a randomized controlled trial of the Ecosystem Justice Translator","Addison-Turner, D. C.; Daily, G. C.","IntroductionClimate change disproportionately affects disadvantaged communities, yet construction workforce education rarely addresses interconnected pathways linking energy efficiency, nature exposure, and public health. Green-blue infrastructure delivers co-optimized benefits: reducing building energy consumption 15-30% while decreasing heat-related mortality by approximately 3.9% per degree Celsius of urban cooling (Gasparrini et al., 2017)--epidemiological benchmarks that inform the dose-response functions embedded in the Ecosystem Justice Translator (EJT). This protocol describes, to our knowledge, the first randomized controlled trial evaluating a curriculum intervention designed to develop planetary health competencies and environmental justice awareness among high school students pursuing construction careers.  Methods and analysisThis two-arm, parallel-group randomized controlled trial targets enrollment of N=200 high school students (ages 14-18) from construction career pathway programs in the San Francisco Bay Area (over-recruitment target N=250; 25% buffer for attrition). Students are individually randomized 1:1 to intervention (Community-Centered Design curriculum integrating the Ecosystem Justice Translator) or control (traditional Virtual Design and Construction curriculum), stratified by school site using block randomization. The 6-month intervention features the Ecosystem Justice Translator (EJT)--a computational system using large language models to translate community health equity concerns into quantifiable investment priorities. The EJTs 51-theme health equity taxonomy was derived from validated public health frameworks (Centers for Disease Control and Prevention [CDC] Social Vulnerability Index, Environmental Protection Agency [EPA] EJScreen, Healthy People 2030). Primary outcome is Health-Integrated Equity Consciousness Index (HI-ECI), measured at baseline, 3, 6 (primary endpoint), and 12 months. Analysis uses intention-to-treat linear mixed-effects models with random intercepts for participants. The minimum required sample (n=26 per arm; G*Power, two-tailed =0.05, 80% power, Hedges g=0.80) is exceeded by enrolled N=200, which provides >99% power at Hedges g=0.80 and supports multi-site confirmatory factor analysis.  Ethics and disseminationThis protocol has been approved by Stanford University Institutional Review Board (IRB eProtocol #84369, approved February 13, 2026). Parental consent from a parent or guardian and written assent from each student participant are required prior to enrollment. All instruments, curriculum materials, and EJT source code will be released open-source under CC BY-NC-SA 4.0, permitting free use for educational, research, and non-profit purposes, concurrent with primary publication. Commercial licensing may be pursued separately through Stanford University Office of Technology Licensing (OTL docket S25-565).  Trial registrationClinicalTrials.gov NCT07315919. Pre-results. Protocol version 4.0, June 2026.  STRENGTHS AND LIMITATIONS OF THIS STUDYO_LITo our knowledge, this is the first randomized controlled trial to evaluate planetary health and environmental justice integration in secondary construction career education. The Ecosystem Justice Translator (EJT) is, to our knowledge, the first computational system to operationalise distributive, procedural, and recognition justice simultaneously in an infrastructure investment prioritisation platform, incorporating real-time algorithmic bias monitoring grounded in Equal Employment Opportunity Commission adverse impact standards. C_LIO_LIThe trial employs individual randomization within school sites with three structural contamination mitigations (active software engagement requirement, outcome assessor blinding, and temporal separation); these mitigations reduce but do not eliminate residual contamination risk, and empirical assessment of cross-arm exposure will be conducted using weekly fidelity checklist data and reported in the primary outcomes paper. C_LIO_LITwo-phase psychometric validation (pilot exploratory factor analysis, main trial confirmatory factor analysis with measurement invariance across school sites) and comprehensive guideline compliance (Standard Protocol Items: Recommendations for Interventional Trials [SPIRIT] 2013, SPIRIT-AI 2020, Consolidated Standards of Reporting Trials [CONSORT]-Equity 2017, Template for Intervention Description and Replication [TIDieR]) ensure methodological rigour, transparency, and reproducibility; all instruments, curriculum, and EJT source code will be released open-source under CC BY-NC-SA 4.0. C_LIO_LIThe single geographic context (San Francisco Bay Area, California), novel unvalidated outcome measures (HI-ECI and related indices), and reliance on trained career technical education instructors rather than research team members for delivery introduce limits on generalizability, psychometric certainty, and fidelity control respectively; replication in diverse contexts will be necessary before national recommendations can be made. C_LIO_LIBecause this is a protocol for a pre-registered trial, all reported strengths reflect design intentions; the degree to which implementation achieves these goals will be assessed and reported in the primary outcomes paper. C_LI"
2026-07-13,29,10.64898/2026.07.09.26357654,1,"public and global health","Ring and community vaccination for Bundibugyo ebolavirus outbreak response: a stochastic network modelling study","Andrews, J. R.; Placide, M.; MUKADI, P.; Kindrachuk, J.; Hoff, N. A.; Rimoin, A. W.; Bogoch, I.","BackgroundVaccination with rVSV-ZEBOV is highly effective against Zaire ebolavirus, but protection against Bundibugyo ebolavirus (BDBV) is unknown. We used a stochastic network model of the 2026 Democratic Republic of the Congo BDBV outbreak to evaluate the potential impact of a partially cross-protective vaccine under operationally realistic conditions.  MethodsWe developed a susceptible-exposed-infectious-recovered model on a two-layer household-community contact network calibrated to public data through July 5, 2026. The model incorporated stochastic detection, isolation, first- and second-degree contact tracing, reactive ring vaccination, and community vaccination. Base-case vaccine efficacy was 45% and included post-exposure protection against disease and mortality, with time to protection modelled as a continuous sigmoidal function. Sensitivity analyses varied vaccine efficacy, timing, case detection, and contact tracing.  FindingsIncreasing case detection from 30% to 70% and contact tracing from 30% to 80% reduced deaths by 59{middle dot}8% (IQR 54{middle dot}6-65{middle dot}0) compared with base operations without vaccination. Adding reactive ring vaccination reduced deaths by 65{middle dot}5% (IQR 59{middle dot}1-71{middle dot}2) versus base, but by 13{middle dot}6% (IQR -3{middle dot}2 to 27{middle dot}9) versus enhanced operations alone. Community vaccination at 20-80% coverage reduced deaths by 47{middle dot}1-91{middle dot}0%. With 50% community coverage, mortality reduction declined from 86% at outbreak declaration to 58% with a 14-day delay. Ring vaccination impact was sensitive to immune-onset timing, with incremental mortality benefit declining from 23% to 10% as the assumed immune-onset midpoint increased from 5 to 14 days.  InterpretationStrengthening case finding and contact tracing is central to mortality reduction in BDBV outbreak response. If rVSV-ZEBOV provides clinically meaningful cross-protection against BDBV, reactive ring vaccination could provide a measurable but modest incremental benefit when operations are already strong. Larger mortality reductions require vaccination that reaches susceptible individuals before exposure, which is more consistent with rapid community vaccination in affected areas.  FundingIIB is funded by the Canadian Institutes of Health Research (PJT-203753).  Research in contextO_ST_ABSEvidence before this studyC_ST_ABSWe searched PubMed, medRxiv, WHO guidance, and outbreak-response reports as of July 6, 2026 for studies and reports of rVSV-ZEBOV vaccination, ring vaccination, Bundibugyo ebolavirus, Ebola virus disease transmission models, post-exposure vaccination, and vaccination during Democratic Republic of the Congo Ebola responses. Published evidence supports ring vaccination against Zaire ebolavirus, but there is limited direct evidence for rVSV-ZEBOV effectiveness against Bundibugyo ebolavirus, and limited quantitative evidence comparing reactive ring vaccination with broader community vaccination in the setting of delayed case detection and incomplete contact tracing.  Added value of this studyThis study integrates contemporary 2026 Bundibugyo ebolavirus outbreak data with a stochastic household-community network model to quantify the separate and combined effects of case finding, contact tracing, reactive ring vaccination, community vaccination, timing, vaccine coverage, immune-onset kinetics, and behavioural risk compensation. Results demonstrate that strengthening case detection and contact tracing can avert a large fraction of mortality even without vaccination, and that reactive ring vaccination provides only modest additional benefit once these operations are strong. In contrast, rapid community vaccination in affected areas can produce substantially larger mortality reductions by reaching susceptible people before exposure, but its impact is highly sensitive to implementation delay, coverage, vaccine effectiveness, and behavioural assumptions.  Implications of all the available evidenceFor Bundibugyo ebolavirus outbreaks, vaccination strategy should be framed as part of a layered response. Case finding and contact tracing remain essential for early detection, isolation, and quarantine, but the largest vaccine-attributable effects are expected when vaccination is deployed rapidly enough and broadly enough to create community immunity before exposure. Reactive ring vaccination remains operationally valuable but should not be assumed to substitute for timely community-level protection when cross-protection is incomplete."
2026-07-13,29,10.64898/2026.07.09.26357633,1,"infectious diseases","Characterization of an Arctic-like 1a rabies virus from a 54-day-old puppy with atypical presentation, Pune, India, 2026","Ullas, P. T.; Sharma, V.; Vipat, V.; Choudhari, S.; Ashraf, A. F.; Raju, R. M.; Kotturi, V.; Sakhare, K. S.; Bondre, V. P.","Rabies remains a significantly underreported fatal zoonosis in India, where the Arctic-like 1a (AL1a) lineage predominates in dog populations. While atypical clinical presentations in dogs can delay diagnosis and increase human exposure risk, genomic and clinical data on neonatal canine rabies remain limited. This study reports an exceptional case of rabies in a 54-day old unvaccinated German shepherd puppy which presented with severe pruritus and self-biting behaviour. The puppy was euthanized due to poor clinical response. Post-mortem testing revealed viral antigen (by Direct Fluorescent Antibody Test) and viral RNA (by real-time RTPCR) in the brain tissue. Whole-genome sequencing recovered a near-complete rabies virus genome (11,947 nucleotides; 99.5% genome coverage), classified within the AL1a_A1.1 sublineage. Phylogenetic analysis revealed close genetic relatedness to contemporary Indian rabies virus strains. Comparative genomic analysis identified 4, 3, 6, and 8 non-synonymous substitutions in the phosphoprotein, matrix, glycoprotein, and polymerase genes, respectively. This case is one of the youngest documented cases of canine rabies with atypical manifestations, caused by the AL1a viral clade. Our findings highlight the risks associated with neonatal canine rabies, the need for heightened clinical suspicion in atypical cases, and the importance of genomic surveillance to monitor evolving rabies virus lineages in endemic regions."
2026-07-13,29,10.64898/2026.07.11.26351795,1,"infectious diseases","Framework to estimate the cost-effectiveness of the Genome Sequencing-based surveillance network: an integrated operational model-epidemiological model approach","Jha, M.; Reddy, K. N. A.; Arinaminpathy, N.; Mehndiratta, A.; Guzman, J.; Devalkar, S.; Deo, S.","Understanding how genomic surveillance capacity translates into population health outcomes is critical for designing effective pandemic response systems, yet the interaction between operational design and epidemiological dynamics remains insufficiently characterized. We develop an integrated analytical framework that links a whole-genome sequencing (WGS)-based surveillance network with a two-variant epidemiological transmission model to evaluate how surveillance operations influence variant detection, intervention timing, and health outcomes.  The framework combines a modified susceptible-exposed-infectious-recovered-susceptible (SEIRS) model with a detailed operational representation of a centralized WGS surveillance network in India, incorporating sample collection, transport, batching, sequencing capacity, and reporting delays. We simulate 54 scenario combinations defined by three sequencing capacity levels, three sampling proportions, three variant emergence timings, and two variant profiles (high severity-high immune escape and low severity-low immune escape). Detection of a novel variant triggers a modeled intervention consisting of isolation of some diagnosed individuals, increased testing rates across disease states, and expanded access to hospitalization.  Across simulations, the time from variant emergence to intervention implementation ranged from 73 to 351 days, depending on operational and epidemiological conditions. Increasing sampling proportion reduced detection time only when sequencing capacity was sufficient; under constrained capacity, higher sampling increased congestion and delayed detection. Expanding capacity from low to nominal levels substantially reduced turnaround times, with diminishing returns at higher capacity. Earlier detection consistently improved intervention effectiveness, with deaths averted ranging from 0.06% to 14.49% across scenarios. The cost per life-year saved ranged from INR 9,137 to INR 326,714 across all configurations, remaining below one to three times Indias GDP per capita, consistent with established cost-effectiveness thresholds.  These results demonstrate that the performance of genomic surveillance systems is jointly determined by operational and epidemiological dynamics. Effective surveillance design, therefore, requires coordinated optimization of sampling strategies and sequencing capacity to enable timely intervention and maximize population health benefits."
2026-07-13,29,10.64898/2026.07.10.26357728,1,epidemiology,"Impact of autumn 2023 and 2024 COVID-19 vaccination in preventing COVID-19 related hospitalisations and deaths in seven EU/EEA countries: a VEBIS-EHR network study","Mansiaux, Y.; Blake, A.; Nicolay, N.; Humphreys, J.; Braeye, T.; Van Evercooren, I.; Holm-Hansen, C.; Moustsen-Helms, I. R.; Petrone, D.; Mateo-Urdiales, A.; Martinez-Baz, I.; Castilla, J.; Machado, A.; Soares, P.; Ljung, R.; Pihlstrom, N.; Meijerink, H.; Nardone, A.; Kissling, E.; Bacci, S.; Monge, S.; Nunes, B.; VEBIS-EHR working group,  ","BackgroundWithin the VEBIS-EHR project, monthly vaccine effectiveness (VE) of COVID-19 vaccines is routinely estimated across EU/EEA countries. While VE quantifies direct protection, it does not capture the overall population benefit of vaccination campaigns in terms of severe outcomes prevented.  AimTo estimate the impact of the 2023 and 2024 autumn COVID-19 vaccination campaigns in adults aged [&ge;]65 years.  MethodsWe conducted a retrospective cohort study using electronic health records data from Belgium, Denmark, Italy, Navarre (Spain), Portugal, Norway and Sweden. Weekly numbers of averted COVID-19-related hospitalisations and deaths during the 12 months following each campaign were estimated using observed COVID-19-related events, vaccine coverage (VC) and interpolated weekly VE.  ResultsAcross participating countries/regions, among adults aged [&ge;]65 years, the 2023 autumn vaccination campaign averted approximately 6,200 hospitalisations (prevented fraction [PF] 10%) compared with 2,200 (PF 12%) in 2024. Among those aged [&ge;]80 years, the number of averted COVID-19-related deaths was 811 (PF 13%) for the 2023 campaign and 156 (PF 12%) for the 2024 campaign. Impact varied across countries, reflecting differences in VC, vaccination timing and outcome occurrence.  ConclusionThe 2023 and 2024 autumn vaccination campaigns resulted in substantially different numbers of averted COVID-19-related hospitalisations and deaths among older adults, with fewer events averted in 2024. These findings highlight that the impact of vaccination programmes depends not only on VC and VE but also on alignment between vaccination timing and periods of increased viral circulation."
