Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-05-25,22,10.64898/2026.05.17.26353389,2,"infectious diseases","Antigenic seniority and convergent haemagglutinin evolution shaped the immune landscape preceding influenza B/Yamagata's extinction","Steventon, R.; Lee, M.; Gregory, R.; Stolle, L.; Mcinally, C.; Jarvis, L.; Robb, N. C.; Carnell, G.; Temperton, N. J.; Cherny, S.; Obolski, U.; Thompson, C. P.","BackgroundIn 2020, the B/Yamagata lineage of influenza B disappeared from circulation. Understanding the immunological conditions preceding this loss can help explain why the lineage disappeared and has implications for our understanding of viral evolution and ongoing vaccine policies.  MethodsWe measured neutralising antibody responses in age- and sex-matched blood donor cohorts collected in 2020, 2023, and 2025 (n=114 per cohort) against a panel of pseudotyped influenza B viruses spanning 79 years of evolution, validated against live virus neutralisation assays. We performed antibody pulldown assays using full-length and head domain HA proteins from B/Yamagata (B/Phuket/3073/2013) and B/Victoria (B/Washington/02/2019) lineages, testing purified antibodies against chronologically distinct pseudotyped viruses. We used Bayesian network analysis, and LASSO regression to identify potential molecular determinants of cross-lineage neutralisation which were then confirmed via site-directed mutagenesis, and epitope-specific peptide pulldowns.  FindingsIn 2020, population immunity was asymmetrically focused on B/Yamagata viruses. Despite no B/Yamagata circulation after 2020, neutralisation of recent B/Yamagata strains increased in 2023 while B/Victoria responses remained unchanged, consistent with antigenic seniority directing recall responses toward B/Yamagata. This trend inverted by 2025, with B/Yamagata immunity declining and B/Victoria immunity increasing. Antigen-specific purified antibodies showed lineage-biased potency, neutralising B/Yamagata viruses more effectively than B/Victoria viruses. We identified the 120-loop of the HA head domain as a critical cross-lineage epitope, with the charge state at a single convergently evolving residue at position 131 determining cross-reactive potency between lineages.  InterpretationB/Yamagatas acquisition of a positively charged residue at position 131, shared with B/Victoria, likely increased its cross-neutralisation by Victoria-raised immunity preceding its disappearance. Although antigenic seniority sustained cross-reactive responses to B/Yamagata after its extinction, the waning of this effect by 2025 suggests that population immunity to B/Yamagata is now declining. This has implications for influenza B vaccine policy.  FundingCPT and UO were funded by a joint grant by the British Council and the Israeli Ministry of Innovation, Science & Technology, under the ISPF scheme [grant number 47650215]. N.C.R. is supported by a Royal Society Dorothy Hodgkin Research Fellowship [grant number DHR00620]. RG was funded by The Institute for Global Pandemic Planning at the University of Warwick, UK, as part of a philanthropically supported doctoral programme. K.C. was funded via the Medical Research Council doctoral training programme grant.  Evidence before this studyWe searched PubMed and bioRxiv for articles published between Jan 1, 2010 and Apr 1, 2026, using the terms  influenza B,  B/Yamagata or  B/Victoria combined with  cross-reactivity,  extinction,  disappearance or  antigenic seniority, without language restrictions. Evidence quality was assessed by study design, reproducibility across independent datasets, and sample size. Assessment of these manuscripts confirmed that prior work had established that cross-lineage neutralising antibodies exist between influenza B lineages. Vaccination studies in humans and mice demonstrated that these cross-reactive responses are asymmetrically focused on B/Yamagata. Studies of first-infection history suggested that the initial lineage encountered can shape lifelong antibody profiles through antigenic imprinting. Global surveillance confirmed B/Yamagatas absence from circulation after 2020, prompting its removal from quadrivalent vaccines. However, whether this asymmetry observed in vaccination settings extends to population-level immunity shaped by natural infection, the specific molecular determinants of cross-lineage neutralisation, and how population immunity has evolved since B/Yamagatas disappearance remained unknown.  Added value of this studyUsing age-and sex-matched blood donor cohorts from 2020, 2023 and 2025, we demonstrate that population immunity was asymmetrically focused on B/Yamagata in 2020, widening further by 2023 consistent with antigenic seniority. An inversion of this pattern was seen by 2025 as B/Yamagata-specific responses waned. Among singleton positions unambiguously identifiable by LASSO, position 131 showed the strongest temporal increase, governing cross-reactive potency. B/Yamagatas evolution to a positively charged residue at this position, matching the charge state of B/Victoria, likely increased its vulnerability to Victoria-raised immunity in the years preceding its disappearance.  Implications of all the available evidenceThe waning of antigenic seniority-reinforced immunity to B/Yamagata by 2025 indicates that population protection against this lineage is declining. Should a B/Yamagata-like virus re-emerge, the population may face substantially reduced lineage-specific protection. Ongoing serological surveillance will be needed to determine when this declining immunity reaches a threshold warranting reconsideration of vaccine composition."
2026-05-25,22,10.64898/2026.03.02.26347417,3,"public and global health","DETERMINANTS AND CONSEQUENCES OF PATIENT AND HEALTH SYSTEM DELAYS IN TUBERCULOSIS DIAGNOSTICS AND TREATMENT AMONG INDIVIDUALS AGED 15 YEARS AND ABOVE AT KENYATTA NATIONAL HOSPITAL, NAIROBI COUNTY, KENYA","Arnold, M. R.; MOGERE, D. M.; MAGU, D. M.; OWANG, M. M.","BackgroundTuberculosis (TB) remains a leading cause of morbidity and mortality globally, particularly in low- and middle-income countries. Delays in diagnosis and treatment initiation significantly contribute to ongoing transmission, increased disease severity, and poor treatment outcomes. This study assessed the determinants and consequences of patient and health system delays among individuals aged 15 years and above at Kenyatta National Hospital, Nairobi, Kenya.  MethodsA retrospective cohort study was conducted among 127 TB patients aged [&ge;]15 years. Data were collected using structured questionnaires and clinical record reviews to reconstruct timelines from symptom onset to treatment initiation. Patient delay was defined as the time from symptom onset to first healthcare contact, while health system delay referred to the time from first contact to confirmed diagnosis. Descriptive statistics, chi-square tests, and multivariable logistic regression were used to identify factors associated with delay. Results were reported as adjusted odds ratios (AORs) with 95% confidence intervals.  ResultsThe majority of participants were aged 40-49 years (32.3%), indicating a high burden among economically productive populations. Over half of the participants (59.8%) experienced prolonged patient delay exceeding two months. Key barriers to timely care-seeking included stigma (96.9%), fear of diagnosis (66.9%), and long distances to health facilities (31.5% residing >10 km away). Many participants initially sought care from informal providers or engaged in self-medication, contributing to complex and delayed care pathways. Bivariate analysis showed significant associations between delay and age (p = 0.032), distance to health facility (p = 0.015), and education level (p = 0.041). However, no independent predictors remained statistically significant after multivariable adjustment.  ConclusionPatient and health system delays remain substantial challenges in TB control, driven by a combination of behavioral, social, and structural factors. Interventions should prioritize community awareness, stigma reduction, improved access to healthcare services, and strengthening of referral systems. Addressing these delays is critical to reducing transmission and improving TB outcomes in high-burden settings."
2026-05-25,22,10.1101/2025.05.23.25328206,2,"infectious diseases","Genomic characterization of chikungunya virus during the large 2025 outbreak in Sri Lanka reveals emergence of a distinct Indian Ocean lineage strain","Jayadas, T.; de, M.; Liao, Y.; Zhu, F.; Zhang, E.; Gomes, L.; Kuruppu, H.; Withanachchi, R.; Rathnapriya, R.; Bary, F.; Madusanka, S.; de Alwis, R.; Jeewandara, C.; Lam, T.; Malavige, G. N.","Chikungunya virus (CHIKV) has reemerged globally, with large outbreaks reported in multiple regions in 2025. Sri Lanka experienced a major outbreak after nearly two decades of minimal transmission. We aimed to characterize the genomic features of CHIKV responsible for this outbreak and compare them with historical and global strains. Acute febrile patients presenting between April and September 2025 were screened for CHIKV using quantitative PCR. Whole genome sequencing was performed using Oxford Nanopore technology. Phylogenetic, mutational, structural, and phylodynamic analyses were conducted using global reference datasets and integrated viral genomic, temporal, and geographical data.  All Sri Lankan sequences from 2025 clustered within the Indian Ocean lineage (IOL) of the East Central South African genotype, forming a distinct monophyletic clade. In contrast, outbreaks in Brazil, China, Reunion, and Mayotte were associated with genetically distinct lineages. The Sri Lankan and other South Asian strains were characterized by unique mutations in both structural and non-structural proteins. Key mutations in the E1 and E2 proteins were located at sites associated with mosquito vector competence, within the MXRA8 receptor binding interface, and in known neutralizing antibody binding regions. Compared with the 2006 to 2008 IOL epidemic strains, the 2025 viruses showed a markedly different molecular profile.  The 2025 chikungunya outbreak in Sri Lanka was caused by a recently emerged IOL strain carrying mutations at functionally important sites. These findings highlight the importance of continued genomic surveillance to better understand viral evolution, transmission dynamics, and potential effects on virulence and immunity."
2026-05-25,22,10.64898/2026.05.23.26353936,1,"public and global health","Cumulative In-Context Learning versus Simple Historical Weighting for Real-Time Geographic Origin Identification of Ongoing Epidemic Waves: A Comparative Evaluation Using Eight COVID-19 Waves in Japan","Nakagawa, S.; Yamamoto, A.","BackgroundIdentifying the geographic origin of epidemic waves early is critical for targeted public health responses. Conventional statistical methods for wave origin estimation rely on fixed algorithms applied to case count time-series data and treat each wave independently. Large language models (LLMs) offer a novel alternative through cumulative learning--the ability to incorporate confirmed epidemiological findings from prior waves into predictions for subsequent waves. Whether this approach outperforms conventional statistical baselines in early detection, and whether the same cumulative learning principle can be implemented in transparent statistical methods, remains unknown.  MethodsWe compared three computational approaches across eight COVID-19 epidemic waves in Japan (Waves 2-8, 2020-2023): (1) non-cumulative statistical baselines (B0-B5) treating each wave independently; (2) a cumulative-learning LLM (Claude Haiku) receiving confirmed origins from all prior waves as in-context historical knowledge; and (3) cumulative calculation statistical baselines implementing the identical historical weighting mechanism as a transparent arithmetic score. We additionally evaluated a non-cumulative LLM condition--receiving only current-wave data--to isolate the contribution of intrinsic LLM geographic reasoning from accumulated historical knowledge. All approaches were evaluated at 7, 14, 21, and 28 days after wave onset and validated against genomically confirmed wave origins.  ResultsCumulative calculation statistical baselines (B1, B3) achieved mean F1 = 0.51 at 14 days after wave onset, performing comparably to the cumulative-learning LLM (F1 = 0.52) and outperforming all non-cumulative statistical baselines (F1 = 0.41-0.46). Wave 7 (Omicron BA.5) was correctly identified at 14 days by both methods (F1 = 1.00). Wave 6 (Omicron BA.1) was undetectable by all methods (F1 = 0.00), consistent with an origin outside the domestic surveillance system.  ConclusionsThe cumulative historical weighting mechanism--not LLM reasoning per se--drives performance improvement, as transparent arithmetic implementation matches LLM accuracy. However, the non-cumulative LLM achieves F1 = 0.46 without any historical context, suggesting substantial intrinsic geographic reasoning capacity. These findings advance understanding of when and why in-context learning confers advantage, and provide a deployable, spreadsheet-implementable method for real-time epidemic origin identification requiring no AI infrastructure."
2026-05-25,22,10.64898/2026.05.22.26353900,1,epidemiology,"Multi-omics of stressful life events","Azzi, E.; Heikkinen, A.; Drouard, G.; Palviainen, T.; Kabrita, C. S.; Kaprio, J.; Ollikainen, M.","Stressful life events (SLEs) are associated with increased risk of psychiatric and somatic disease, yet the molecular correlates of stress exposure across time remain incompletely characterised. We conducted a multi-omic analysis in the Finnish Twin Cohort, examining genomic (n = 8,286), epigenomic (n = 387), proteomic (n = 401) and metabolomic (n = 434) data across three exposure windows: recent ([&le;]6 months), proximal ([&le;]5 years) and lifetime. Genome-wide association analysis identified a single significant locus on chromosome 1 (lead SNP rs10158287, p = 9.7 x 10-9), mapping to DAB1/C8B, with immune cell-specific eQTL effects in Th1/Th17 CD4+ T cells and cross-trait links to cardiometabolic risk; common variants explained 33.6% of variance in SLE scores; the DAB1/C8B locus alone accounted for 0.4%, consistent with a highly polygenic architecture. No epigenome-wide significant associations or relationships with epigenetic ageing measures (PCPhenoAge, DunedinPACE, PCGrimAge) were detected. Circulating molecular layers showed temporally structured signatures. Recent SLEs were characterised by coordinated immune-metabolic changes, including five proteins (IL-1{beta}, TIGIT, Nectin-1, Carnosinase-1, Calcyphosin; all decreased) and 16 metabolites predominantly reflecting reduced HDL-related lipids and broader lipid pools, alongside enrichment of the lipoprotein assembly and clearance pathway and lower thyroid and lung proteomic age estimates. Proximal exposure showed no significant single-analyte associations but convergent negative pathway-level signals involving cell-cycle and centrosome-associated processes. Lifetime SLEs were characterised by immune-vascular and tissue-remodelling signatures, including ten proteins (all increased), enrichment of TNF/IL-10 signalling, cellular maintenance and epithelial differentiation pathways, and higher arterial proteomic age. These findings indicate that molecular correlates of stress exposure are temporally contingent rather than uniformly accumulating across the life course, with convergent involvement of adaptive immune regulation alongside metabolic and vascular remodelling."
2026-05-25,22,10.64898/2026.05.25.26353920,1,"public and global health","Predictors of maternal mental health and coping during the COVID-19 pandemic: A multi-country cross-sectional study","Liu, C.; Liu, M.; Dib, S.; Ferrando, M.; Kagawa, M.; Ongprasert, K.; Rougeaux, E.; Shukri, N. H. M.; Vazquez, A.; Wells, J.; Fewtrell, M.; Yu, J.","Objectives and studyThis study aimed to examine predictors of post-partum maternal mental health (MMH) and coping during COVID-19 lockdown across seven countries (the UK, China, Japan, Malaysia, Mexico, Argentina, and Thailand).  MethodsAn anonymous questionnaire, developed in the UK in English and translated into local languages, was used in 2021-2022 to collect data on MMH and perceived coping ability from women aged [&ge;]18 years with an infant born before or during lockdowns. Five MMH components (worry, sadness, loneliness, difficulty relaxing, annoyance) and coping were assessed on a 4-point Likert scale, then dichotomised. MMH and coping were compared across countries using Chi-square tests with post-hoc pairwise comparisons conducted via Bonferroni-adjusted z-tests. Predictors of MMH and coping were examined using multivariable logistic regression.  ResultsA total of 7,650 women were analysed. Younger infant age, higher income, walking and exercise, and level of support were associated with better MMH and coping, whereas higher education was associated with better coping but poorer MMH. MMH and coping differed across countries (all p<0.001), which remained after adjusting for covariates: mothers in Asian countries reported better MMH, while those in the UK and Thailand reported better coping.  ConclusionsPostpartum MMH and coping during lockdown were shaped by both individual and contextual factors. Findings highlight cross-country differences and underscore the need to strengthen maternal support system during future disruptions to perinatal care.  Key messagesO_LIConsistent predictors of better mental health and coping included younger infant age, higher income, regular physical activity, and enough support-factors that are modifiable and relevant in future public health emergencies. C_LIO_LICountry of residence remained an independent predictor even after adjusting for individual and social factors, suggesting cultural norms, health service models, and policy responses play important roles. C_LIO_LIAlthough the COVID-19 pandemic is largely over, the findings offer important lessons for future crises. Strengthening support systems, promoting physical activity, and ensuring equitable caregiving within households can help protect postpartum mothers wellbeing during any major social disruption. C_LI"
2026-05-25,22,10.64898/2026.05.19.26353168,1,"public and global health","Food insecurity as a determinant of adolescent mental health in Francophone and Anglophone Africa: A multilevel analysis","Fonta, C. L.; Elgar, F.; Gordon, D.; Toumpakari, Z.","Food insecurity (also called, simply, FI) levels in sub-Saharan Africa are rising among its growing adolescent population, the worlds fastest-growing teenage population. This study examines food insecurity and its role as a social determinant of poor mental health among African adolescents. The study utilised the Gallup World Poll data between 2014 and 2019, including adolescents aged 15 -19 (n=25,368). Poor mental health was measured using five validated responses about negative experiences. We employed a two-level binary logistic regression model to determine the associations between food insecurity and poor mental health. At the individual level, the primary explanatory variable, food insecurity, was measured using the FAO (2015) Food Insecurity Experience Scale (FIES). The odds of poor mental health exhibited a dose-response relationship with food insecurity severity, with mild (OR=1.70; 95% CI (1.57-1.84), moderate (OR=2.35; 95% CI (2.17-2.54) and severe food insecurity (OR=3.19; 95% CI (2.96-3.54) being associated with poorer mental health. Other assessed covariates showed that residing in a Francophone state increased the odds of poor mental health experiences, whereas positive experiences reduced the chances of poor mental health, as did residing in rural areas. There was no difference in the relationship between mental health and food insecurity across the two colonial origins. Food insecurity remains an important determinant of adolescent mental health in Francophone and Anglophone Africa. Investing in cost-effective agricultural and nutrition-sensitive interventions that boost food production could improve adolescent mental well-being while reducing long-term social and economic burdens on families and health systems in sub-Saharan Africa."
2026-05-26,22,10.64898/2026.05.23.26353931,1,epidemiology,"Nutritional, behavioral and anthropometric factors associated with colorectal cancer in Nouakchott, Mauritania: a case-control study","Tolba, N.; Najdi, A.; El Hfid, M.; Hmeied Maham, M.; Mohamed Brahim, S.; Tolba, A.; Sellal, N.","BackgroundColorectal cancer is a growing public health concern in low- and middle-income countries, particularly in the context of nutritional transition and changing lifestyles. In Mauritania, evidence on factors associated with colorectal cancer remains limited. This study sought to identify nutritional, behavioral and anthropometric factors associated with colorectal cancer among adults living in Nouakchott.  MethodsA case-control study was conducted in Nouakchott between January and April 2026. The study included 50 confirmed colorectal cancer cases and 100 controls with no personal history of cancer. Data were collected using a standardized questionnaire covering sociodemographic characteristics, dietary habits, behavioral factors and anthropometric measurements. Crude and adjusted odds ratios with 95% confidence intervals were calculated using binary logistic regression.  ResultsLow educational level was more frequent among cases than controls, 70.0% versus 27.0%, and remained independently associated with case status after adjustment (aOR = 4.98; 95% CI: 1.81-13.70; p = 0.002). Being married or living with a partner was also associated with case status (aOR = 3.72; 95% CI: 1.19-11.66; p = 0.024). Abdominal obesity was associated with colorectal cancer in bivariate analysis but not after adjustment. High consumption of salty foods remained associated with case status in the multivariate model (aOR = 47.45; 95% CI: 4.83-466.40; p = 0.001). However, this estimate should be interpreted with caution given the wide confidence interval and the limited sample size (n=50 cases). Refined sugars and canned foods were associated with case status only in bivariate analysis. Inverse associations observed for coffee and sugar-sweetened beverages should be interpreted cautiously because of possible reverse causality.  ConclusionLow educational level and high consumption of salty foods were the most defensible factors associated with colorectal cancer in this study. These findings support strengthening nutrition-related prevention and health education interventions in Nouakchott. Larger studies with more detailed dietary assessment are needed to confirm these associations."
2026-05-26,22,10.64898/2026.05.23.26353924,1,epidemiology,"Prevalence of nutritional, behavioral and anthropometric cancer-related risk factors among adults in Nouakchott, Mauritania: a cross-sectional study","Tolba, N.; Najdi, A.; El Hfid, M.; Hmeied Maham, M.; Brahim, S. M.; Tolba, A.; Sellal, N.","BackgroundCancer is a growing public health challenge in low- and middle-income countries, where urbanization, nutritional transition and lifestyle changes contribute to modifiable risk factors. In Mauritania, population-based data on cancer-related nutritional, behavioral and anthropometric risk factors remain limited.  ObjectiveTo describe the frequency of the main nutritional, behavioral and anthropometric cancer-related risk factors among adults living in the three wilayas of Nouakchott.  MethodsA cross-sectional study was conducted among 1,000 adults aged 18 years and older in Nouakchott. Data were collected using a standardized questionnaire covering sociodemographic characteristics, dietary habits, physical activity and selected health behaviors. Anthropometric measurements were performed to assess body mass index and abdominal adiposity. Abdominal obesity was defined using sex-specific waist circumference cut-off points recommended by the World Health Organization: [&ge;] 88 cm in women and [&ge;] 102 cm in men. Results were presented as frequencies and proportions, with comparisons by sex, age group and wilaya of residence.  ResultsWomen represented 52.0% of participants, and 53.5% were aged 18-34 years. Excess body weight was frequent, with 38.6% overweight and 28.0% obese. Abdominal adiposity was also common, with 58.0% having increased or substantially increased waist circumference and 48.3% having an elevated waist-to-hip ratio. Physical inactivity was reported by 64.7% of participants, and 15.7% were current smokers. Dietary exposures included high red meat consumption in 66.8%, daily refined cereal intake in 67.5%, daily sugar-sweetened beverage consumption in 14.9%, and limited daily fresh fruit consumption in 13.8%. Significant differences were observed by sex for anthropometric indicators, by age for selected dietary habits, and by wilaya for physical activity, smoking and selected dietary behaviors.  ConclusionThis study shows a high frequency of modifiable cancer-related risk factors among adults in Nouakchott, particularly excess body weight, abdominal adiposity, physical inactivity and unfavorable dietary habits. These findings support the need to strengthen primary prevention strategies targeting nutrition, physical activity and tobacco control in Mauritania."
2026-05-26,22,10.64898/2026.05.23.26353921,1,"public and global health","A mixed-methods assessment of malaria case investigations and response in the elimination setting of Southern Province, Zambia","Karabo, R.; Kalyalya, S. M.; Miller, J.; Silumbe, K.; Hamainza, B.; Lungu, C.; Chanda, J.; Bennett, A.; Guinovart, C.; Mao, Z.; Ashton, R. A.; Stolow, J. A.; Eisele, T. P.","BackgroundIn 2017, Zambia adopted surveillance as a core intervention towards achieving malaria elimination. Among the surveillance strategies is the malaria case investigation and response 1-3-7 (MCIR 1-3-7), which has been piloted in two low-incidence districts in the Southern Province since 2021. The study aimed to assess the implementation of MCIR 1-3-7 under programmatic conditions. It examined the timeliness, and completeness of the MCIR 1-3-7 activities, including the completeness of data entry in surveillance forms, and explored the experiences and perspectives of healthcare workers involved in the pilot.  MethodsA mixed-methods design was employed to assess the MCIR 1-3-7. Using a descriptive cross-sectional design, quantitative data were collected from 19 healthcare facilities in the two districts to assess the timeliness and completeness of MCIR 1-3-7. Additionally, 12 qualitative interviews were conducted with 29 healthcare workers from 11 of the 19 healthcare facilities. The interviews were voice-recorded and then transcribed manually. A codebook was developed using an iterative process to explore the facilitators and barriers encountered by healthcare workers in implementing the MCIR 1-3-7 intervention. All the visited facilities were purposively selected based on logistical convenience.  ResultsThis study retrospectively assessed 510 malaria cases that were diagnosed between January 2022 and June 2023, presenting at 19 health facilities: 283 cases in Chikankata and 227 in Mazabuka districts. A total of 278 cases (54.5%) were deemed to have been imported from outside the district, province, or country, while 45.5% (232/510) of the cases were classified as transmitted locally. Overall, 29.6% of case notification forms were found to be complete. Twelve interviews with 29 healthcare workers revealed a lack of transportation modalities as the main obstacle in executing the MCIR 1-3-7 intervention. The healthcare workers also indicated that monetary incentives, and supportive supervision would help them succeed in implementing this intervention.  ConclusionsThe MCIR 1-3-7 has the potential to accelerate elimination in areas with low-transmission of malaria in Zambia. This study highlights opportunities to improve future implementation of the MCIR 1-3-7 intervention via strengthening supportive supervision, availing job aids, and ensuring access to malaria commodities as the intervention expands."
2026-05-26,22,10.64898/2026.05.24.26353967,1,"infectious diseases","Inferring Sexual Network Bridging Using Genomics: A Simulation Study","Kline, M. C.; Helekal, D.; Oliveira Roster, K. I.; Grad, Y.","The dynamics of sexually transmitted infections involve interconnected transmission networks, including men who have sex with men and heterosexual populations. Understanding the extent of bridging between these networks can inform surveillance, guide interventions, and aid in the interpretation of their impact, but methods for quantifying bridging have been lacking. Here, we addressed whether pathogen genomics tools, successfully used to reconstruct transmission in other contexts, could accurately infer sexual network bridging. Based on simulations of gonorrhea spread, we evaluated phylodynamic bridging metrics inferred by ancestral state reconstruction under a range of sampling schemes, from comprehensive to sparse. These metrics differentiated sexual network structures even with biased sampling schemes, but accuracy depended on the sampling scheme and density: phylodynamic bridging estimates using sequences from all detected infections for one network configuration were on average 6.9% above the true value, whereas estimates from 5% of infections in symptomatic men with many partners were on average >1000% above the true value. These results suggest routine overestimation of bridging from unadjusted inferences from genomics data and provide context for interpreting existing genomic surveillance data and targeted studies."
