Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-05-18,21,10.64898/2026.05.14.26353212,1,"infectious diseases","Genomic epidemiology and transmission dynamics of plasmids carrying New Delhi metallo-β-lactamase (blaNDM) at a single hospital system over five years","Raabe, N. J.; Mills, E. J.; Bapat, S.; Griffith, M. P.; Shutt, K.; Waggle, K. D.; Sundermann, A. J.; Shields, R. K.; Pless, L.; Snyder, G. M.; Harrison, L. H.; Van Tyne, D.","BackgroundConjugative plasmids encoding New Delhi metallo-{beta}-lactamase (blaNDM) pose a threat for the spread of carbapenem resistance among healthcare-acquired pathogens. Plasmid-associated outbreaks of blaNDM-producing bacteria can involve multiple bacterial species and persist over long time-periods, making their detection and control difficult. We systematically studied the genomic epidemiology of blaNDM-encoding plasmids detected within a single hospital system over a five-year period.

MethodsblaNDM-producing isolates were collected from clinical cultures as part of the Enhanced Detection System for Healthcare-Associated Transmission (EDS-HAT) genomic sequencing active surveillance program, or during infection prevention and control (IP&C) investigations. Isolates were identified as blaNDM producers by polymerase chain reaction (PCR); the presence of plasmid-encoded blaNDM genes was confirmed by sequencing on both Illumina and Oxford Nanopore platforms. Plasmids were clustered using Pling and bacterial relatedness of host isolates was evaluated with split kmer analysis. Electronic health record data were used to identify shared unit-level spatiotemporal exposures and epidemiologic links within both plasmid and host clusters.

ResultsWe identified 61 blaNDM-producing isolates collected from 54 patients sampled between November 2020 and July 2025. Isolates belonged to 15 Enterobacterales species; Enterobacter hormaechei was the most frequently sampled species (n=23, 37%), and blaNDM-5 was the most frequently observed blaNDM allele (n=36, 59%). We observed six clusters of genetically similar blaNDM-encoding plasmids each containing 2-28 isolates, and eight singleton plasmids. The two largest plasmid clusters consisted of a highly conserved 46 kb IncX3 family blaNDM-5-encoding plasmid (n=28 plasmids, 9 species) and a more variable 98-201 kb IncC family blaNDM-1-encoding plasmid (n=12 plasmids, 6 species). Epidemiologic investigation paired with whole genome sequencing identified spatiotemporal associations between shared patient exposures and putative plasmid and bacterial transmission clusters, suggesting that unit-level exposures contribute to plasmid dissemination. Finally, analysis of publicly available sequences showed that the most prevalent plasmids detected, IncX3(blaNDM-5) and IncC(blaNDM-1), also demonstrated high global prevalence.

ConclusionsThis study demonstrates the diversity of blaNDM carrying plasmids within a single hospital system and their capacity to cause prolonged, multispecies outbreaks. Integrating whole genome sequencing with epidemiologic data identified unit-level spatiotemporal overlap as a likely contributor to plasmid dissemination in the hospital."
2026-05-18,21,10.64898/2026.05.10.26352837,1,"allergy and immunology","Assessing the reliability of immunofluorescence image analysis with artificial intelligence","Bertin, D.; Bongrand, P.; Bardin, N.","In view of the outstanding progress of machine learning (ML) and growing cost of health systems, it is a current challenge to incorporate artificial intelligence tools into actual medical practice. Here we explored the feasibility and reliability of using machine learning to perform an important immunological investigation that currently requires experienced biologists : Anti-nuclear cytoplasmic antibodies (ANCAs) are important markers for vasculitis and they may be evidenced by microscopic examination of cells labeled with patients sera. The use of a reliable ML classifier to discriminate between positive and negative samples would increase the rapidity and decrease the cost of immunofluorescence-based ANCA detection.

Here, we tested seven well-documented ML algorithms, ranging from simple models such as k nearest neighbors to more complex convolutional neural networks involving millions of adjustable parameter. We studied the feasibility and reliability of classifying 1114 serum samples that had been collected for about 3 years and assayed with conventional procedure. We compared four strategies consisting of assaying either whole microscope fields or individual cell images, and natural images or histograms. The following conclusions were obtained : (i) Several different strategies allowed us to build models stable enough to discriminate between positive and negative samples collected during about 27 months, with a comparison to human classification yielding a kappa index of about 0.7, that may be considered as fairly good and intermediate between the performance of junior and senior biologists. (ii) Simpler ML models combined with theoretical thinking might provide the most rapid and efficient way of developing a reliable test within the framework of a single institution. (iii) In addition, the interpretability of the simplest model provided some theoretical insight into important classification parameters. (iv) An important point and caveat is that the multiplicity and versatility of currently available tools make it an essential requirement to test repeatedly a given model, that must be chosen as simple as possible, to achieve a reliability compatible with medical use.

It is concluded that our study provides a strong incentive to incorporate ML tools in well defined medical tests, which might reduce the risk of human errors and pave the way to fully automatic procedures."
2026-05-18,21,10.64898/2026.05.14.26353210,1,epidemiology,"Accounting for Uncertainty in the Null Benchmark in Two-Stage Phase II Trials","Irlmeier, R.; Jin, Z.; Ye, F.","BackgroundSimon two-stage designs for binary endpoints and their time-to-event analogues, including the Kwak and Jung method, rely on a fixed null benchmark. Their Type I error control is valid only when that benchmark is correctly specified. In practice, historical benchmarks are often inconsistent due to small samples, population heterogeneity, changing eligibility criteria, and evolving standards of care. Even modest misspecifications can substantially inflate the Type I error rate, leading to costly advancement of ineffective treatments.

MethodsWe propose the Interval-Null Robust (INR) two-stage design framework that accounts for uncertainty in the historical null benchmark. We define the null hypothesis as a plausible range of clinically uninteresting values: p [isin] [p0L,p0U] for binary endpoints and{lambda} [isin] [{lambda}0L,{lambda} 0U] (or equivalent survival probabilities) for time-to-event endpoints. Type I error is controlled uniformly over the full null interval: [Formula]. Under the monotonicity of the Go probability, the supremum occurs at the least favorable null configuration - p0U and{lambda} 0L - but the design is not reduced to a point-null formulation. The interval defines the uncertainty set for error control and is used in selecting among feasible designs through robust criteria such as worst-case regret or minimal average expected sample size.

ResultsAcross representative planning scenarios for both endpoint types, classic designs calibrated to a single benchmark exhibit substantial Type I error inflation when the true null parameter exceeds the assumed planning value. INR designs maintain the nominal Type I error rate across the full null interval, directly addressing this vulnerability to benchmark misspecification. The robustness-efficiency trade-off can be managed through design constraints and robust optimization criteria while preserving uniform Type I error control.

ConclusionsINR two-stage designs offer a transparent framework for addressing historical control uncertainty in single-arm Phase II trials. By replacing reliance on a fixed benchmark assumption with a more realistic interval of clinically plausible null values, INR design reduces the risk of false-positive Go-decisions caused by benchmark misspecification. INR applies to both binary and time-to-event endpoints and is implemented in the open-source INRDesign R package and accompanying interactive Shiny app."
2026-05-18,21,10.64898/2026.05.07.26350887,1,epidemiology,"Genomic surveillance of a deeply sampled local population reveals age-specific drivers of RSV transmission","Kwon, J.; de Vries, E. M.; Lemey, P.; Li, K.; Breban, M.; Laing, K.; Ferguson, D.; Schulz, W. L.; Oliveira, C. R.; Bont, L. J.; Pitzer, V. E.; Weinberger, D. M.; Grubaugh, N. D.; Hill, V.; Redmond, S.","Respiratory syncytial virus (RSV) disproportionately causes severe infections among infants and older adults, yet the key age group responsible for viral spread to other age groups remains poorly defined. While current immunization approaches effectively reduce disease severity among the most vulnerable, identifying the core drivers of infection is essential to effectively disrupt population-level transmission. By generating 910 whole-genome viral sequences of RSV from all age groups (<1 to 65+ years) in Connecticut, we identified that children aged 12-35 months are the primary drivers of viral transmission to other age groups. This group significantly shapes the genetic diversity of circulating strains. Furthermore, we found that RSV is introduced into the community through frequent and independent entries from other US regions throughout the year, rather than through a single explosive seasonal introduction or long-term local persistence. Ultimately, our findings justify prevention strategies that expand beyond reducing disease burden to actively prioritizing the reduction of transmission and infection."
2026-05-18,21,10.64898/2026.05.11.26352919,1,epidemiology,"Baseline Data Collection of Persons with ID/DD by Housing Status: A Cross-Sectional Baseline Survey of Adults with Disabilities in Supported Independent and Family Living","Cleary, S. D.","This report presents findings from a baseline cross-sectional survey of autistic adults and adults with intellectual and developmental disabilities (IDD) connected to Our Stomping Ground (OSG), a nonprofit organization in northern Virginia committed to supported independent living. The survey was administered in 2022-2023 as the first wave of a planned longitudinal study, with the primary goal of establishing a comparable starting point between two groups: adults who were living -- or preparing to live -- independently in an OSG apartment building, and adults with disabilities who were continuing to live at home with family.

A total of 76 adults completed the survey out of 98 potential participants. The two groups were well-matched at baseline across a wide range of characteristics, which is exactly what a sound longitudinal design requires. This comparability means that when follow-up data are collected, any observed differences between the groups can be more confidently attributed to the experience of independent living rather than to pre-existing differences.

The main findings at baseline were as follows:

Key Baseline FindingsO_LIThe two groups -- apartment residents and those living at home -- did not differ significantly on any demographic, health, or psychosocial characteristic, with just two exceptions: more apartment residents completed the survey independently (93% vs. 69%), and, as expected, the groups differed on who they currently lived with.
C_LIO_LIThe most common diagnoses were autism spectrum disorder (69%), developmental disorders (82%), and intellectual or cognitive disorders (49%). The mean age of participants was 28 years.
C_LIO_LIMental health counseling was already the most common current treatment (41%), consistent with its documented importance to this population.
C_LIO_LIPhysical activity and BMI profiles were similar across groups: 24% low, 40% moderate, and 37% high physical activity; 50% normal weight, 24% obese.
C_LIO_LIQuality of life, as measured by the WHO Quality of Life-BREF, was broadly positive: 84% rated their overall quality of life as good or very good.
C_LIO_LISocial support, self-esteem, coping, loneliness, and community contribution were all similar across the two groups, providing a solid, equitable baseline for future comparison.
C_LIO_LIAt least one in four participants reported needing professional support in most areas of daily life, including employment, finances, transportation, and counseling -- underscoring the level of support that makes independent living achievable.
C_LI

These findings provide the empirical foundation for the longitudinal phase of this study and offer a meaningful snapshot of the health, well-being, and support needs of autistic adults and adults with IDD at a pivotal life stage."
2026-05-18,21,10.64898/2026.05.09.26352521,1,"pharmacology and therapeutics","Pharmacogenetic Characterization of Cytochrome P450 Genes involved in Psychotropic Medication Metabolism in a Cohort of Patients with Prader-Willi Syndrome","Moreno-Armengol, A.; Pareja, R.; Hernandez-Lazaro, A.; Capel, L.; Corripio, R.; Caixas, A.; Baena, N.","Prader-Willi syndrome (PWS) is a rare multisystemic disorder characterized by obesity, endocrine dysfunctions, and psychiatric comorbidities, which imply frequent use of psychotropic medications. They account for atypical responses to standard dosages of psychiatric drugs. Pharmacogenetics could be part of the reason for this situation, potentially offering a valuable tool for individualized treatment.

This study analyzed allelic and phenotypic frequency distributions of five of the main cytochrome P450 enzymes (CYP2D6, CYP2B6, CYP2C19, CYP2C9, CYP3A4) involved in psychiatric drug metabolism in 47 patients with genetically confirmed diagnosis of PWS and compared them to reference frequencies in the general European population.

Allelic frequency comparisons between the European reference population and the overall PWS cohort revealed a significant global difference for CYP2B6, with CYP2C19 and CYP2D6 showing trends toward significance. Although no global allelic differences remained significant after false discovery rate correction, post-hoc analyses consistently identified an enrichment of reduced- or non-functional alleles CYP2B619 and CYP2D610 in patients with PWS. Predicted metabolizer phenotype analyses showed a significant shift toward intermediate metabolizers of CYP3A4 in the PWS cohort, with corresponding depletion of normal metabolizers. Subgroup analyses indicated that allelic differences were more pronounced in maternal uniparental disomy and non-deletion subtypes, particularly for CYP2B6, although no significant differences were observed between PWS genetic subtypes.

Overall, results imply potential differences in metabolizing activity in PWS patients, and subsequent implications in drug efficacy and tolerability. These results support the idea that pharmacogenetic testing may improve therapeutic decision-making in PWS for psychiatric treatment. Larger studies are needed to confirm these preliminary results."
2026-05-18,21,10.64898/2026.05.14.26353166,1,"public and global health","Prevalence of Microvascular Complications of Type 2 Diabetes Mellitus and Associated Risk Factors at Masaka Regional Referral Hospital: A Cross-Sectional Study","Mukalazi, A. M.; Saidat, D. K.","BackgroundMicrovascular complications are common in patients with Type 2 Diabetes Mellitus (T2DM) and contribute to significant morbidity, especially in resource-limited settings. Limited literature exists on the prevalence and associated risk factors of microvascular complications in developing countries, including Uganda.

ObjectiveThis study sought to determine the prevalence of microvascular complications and explore socioeconomic and health clinical factors associated with them among patients attending the diabetic clinic at Masaka Regional Referral Hospital.

MethodsA descriptive cross-sectional study was conducted among 244 systematically selected patients with T2DM. Data were collected using structured questionnaires and clinical records and analysed using SPSS version 25.0. Pearsons Chi-square tests were used to assess associations between study variables and microvascular complications.

ResultsThe overall prevalence of microvascular complications was 41.0% (n=100). Males comprised 51.6% of respondents. The most prevalent individual complication was cognitive impairment (55.3%), followed by neuropathy and retinopathy (13.2%). All socioeconomic factors examined, including frequency of healthcare visits, physical activity, dietary habits, smoking and alcohol consumption, were significantly associated with microvascular complications (p=0.000). All health clinical factors examined, including duration of T2DM, primary treatment, blood sugar monitoring frequency, HbA1c testing, and hypertension diagnosis, were also significantly associated with microvascular complications (p=0.000).

ConclusionMicrovascular complications affect a substantial proportion of T2DM patients at Masaka Regional Referral Hospital. Poor glycemic control, longer disease duration, and high neighbourhood deprivation were the dominant drivers. Targeted clinical and socioeconomic interventions are urgently needed to reduce this burden."
2026-05-18,21,10.64898/2026.03.29.26349652,2,"infectious diseases","Tracking cross-border transmission of Rwandas successful dominant rifampicin-resistant Mycobacterium tuberculosis clone using genomic markers","Cuella-Martin, I.; Mulders, W.; Keysers, J.; Hakizayezu, F.; Niyompano, H.; Runyambo, D.; de Rijk, W.-B.; Phelan, J.; Mucyo Habimana, Y.; Migambi, P.; Sawadogo, M.; Mambo Muvunyi, C.; C. de Jong, B.; Ngabonziza, J. C. S.; Rigouts, L.; Meehan, C.","BackgroundIn Rwanda, genomic surveillance identified a dominant multidrug-resistant tuberculosis (MDR-TB) strain, the R3clone, responsible for approximately 70% of rifampicin-resistant TB cases. Its presence beyond Rwanda remains unexplored.

MethodsUnique genetic signatures of the R3clone were defined using whole-genome sequencing of MDR-TB isolates from Rwanda. We developed a targeted qPCR assay detecting a clone-specific single-nucleotide polymorphism. With these tools, we screened isolates from neighbouring countries and public genomic repositories.

ResultsWe identified 375 R3clone isolates, including 264 from historical Rwandan collections (1991-2021), 49 from recent Rwandan diagnostic routine (2021-2024), 25 from historical Burundi isolates (2002-2013), and 37 among public repositories from several countries. The R3clone-specific qPCR showed 100% specificity in distinguishing the R3clone from other MTBC (sub-)lineages. Transmission analysis revealed cross-border transmission of the R3clone within the Great Lakes Region.

ConclusionThis study comprehensively assesses cross-border transmission of a dominant MDR-TB strain, highlighting the need for coordinated international surveillance.

Impact statementTuberculosis management is primarily undertaken at a national level, with associated contact tracing and public health interventions also being performed within country. Several countries have signature strain or drug resistance patterns within their Mycobacterium tuberculosis population, allowing for tracking of circulating clones within their borders. Rwanda is one such case, with the R3clone dominating the MDR-TB cases within the country.

Previous studies of the R3clone have shown that improved patient management and treatment can reduce the prevalence of this clone within Rwanda. Our study confirms this decline in population size of the R3clone within Rwanda. We also show that this is not a Rwanda-restricted clone; by developing a low-cost qPCR-based detection method we uncovered this clone in Burundi and through extended search of online databases additionally found it in other neighbouring countries.

Our findings demonstrate that tracking of M. tuberculosis needs to extend beyond country borders, especially in endemic regions with high levels of inter-country migration. Cross-border tracking and co-operation will enhance intervention measures and reduce cases of MDR-TB transmission.

Data summaryAll samples sequenced in this project from the InnoR3Tb project (Rwanda and Burundi) are available via the ENA projects PRJEB106304 and PRJEB95959. The exact ENA accession codes for each sample are listed in Table S3 alongside sampling dates and countries."
2026-05-18,21,10.64898/2026.05.14.26352723,1,"infectious diseases","Tracking Respiratory Syncytial Virus dynamics in wastewater during the 2024-2025 season in Switzerland","Rimaite, A.; de Korne-Elenbaas, J.; Lison, A.; Stadler, T.; Julian, T. R.; Beerenwinkel, N.","Respiratory Syncytial Virus (RSV) is responsible for a substantial health burden worldwide, particularly among children and older adults. In 2023, novel immunoprophylactic interventions for RSV were approved, underscoring the need to monitor circulating RSV lineages and detect mutations that could compromise intervention effectiveness. Here, we implemented wastewater-based genomic RSV surveillance by integrating digital PCR and amplicon-based sequencing within Switzerlands national wastewater monitoring program. We tracked RSV subtypes and individual mutations across the 2024-2025 peak season in six Swiss cities. RSV-A and RSV-B co-circulated nationwide, and both exhibited similar epidemiological dynamics estimated from their subtype-specific effective reproduction numbers. No previously reported F protein mutations relevant to prophylaxis efficacy were identified. Genetic diversity analysis of wastewater-derived sequences reflected patterns previously reported in clinical data, with higher diversity in RSV-A than RSV-B and greater variability in the G compared to the F gene. These findings demonstrate the potential of wastewater-based RSV surveillance for monitoring RSV dynamics and diversity and establish a national baseline for RSV evolution during the first season following vaccine implementation in Switzerland."
2026-05-18,21,10.64898/2026.05.13.26353158,1,"public and global health","A qualitative study exploring opportunities for poverty alleviation interventions amongst people with severe mental health conditions in Eastern Cape, South Africa","Asher, L.; Rapiya, B.; Chiliza, B.; Hanlon, C.; Petersen, I.; Brooke-Sumner, C.","BackgroundPeople with severe mental health conditions (SMHC) and caregivers in South Africa experience high rates of poverty. The PRIZE feasibility trial found that recovery groups were broadly acceptable and feasible and potentially effective in reducing relapse. Addressing economic needs was identified as a means to increase impact. This study aimed to understand experiences of financial insecurity and acceptability of poverty alleviation interventions as an adjunct to psychosocial interventions amongst people with SMHC and caregivers.

MethodsWe conducted two focus group discussions and 12 in-depth interviews in isiXhosa with a total of 14 people with SMHC and 13 caregivers who had participated in PRIZE in Eastern Cape Province, South Africa. An inductive thematic analysis was conducted.

ResultsWe identified four major themes.

Theme 1: Financial insecurity as a defining influence on lifeWe found that financial security was crucial to recovery, through bringing status and dignity. However, participants experienced substantial financial insecurity, which impacted on social and mental wellbeing. Financial insecurity was entrenched due to fractured and violent communities, cycles of debt and stigma amongst employers.

Theme 2: Government disability grants are not a panacea.Difficulties accessing disability grants included problems attending assessments and rejection of applications. Whilst they were generally welcomed, receipt of disability grants sometimes caused problems such as increased stigma and family disagreements about how the money should be spent.

Theme 3: Group savings offer conditional hope if carefully managed.Several caregivers had longstanding experiences of stokvels (community-based credit unions). However, some were fearful of group members absconding with funds. Participants emphasised that trust, safety and fairness are essential for successful group savings.

Theme 4: Income-generating activities are desired but need capital and come with safety concernsMany had ideas and motivation for small businesses but stressed the need for financial capital, skills training and financial literacy support. There were serious concerns that owning a business or gaining wealth could make one a target of crime.

ConclusionPoverty alleviation interventions could positively impact on the wellbeing of people with SMHC and caregivers in South Africa as an adjunct to psychosocial interventions and psychiatric care. Approaches could include supporting access to social protection or existing savings groups, and nesting new savings groups or income generation initiatives into psychosocial interventions. Any model would need to incorporate robust mechanisms to ensure the safety of participants. All approaches would be enhanced by parallel social and public health interventions to build social capital and reduce violence in neighbourhoods."
