Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-06-08,24,10.64898/2026.06.04.26354820,1,epidemiology,"Limitations of cross-border containment strategies for Bundibugyo ebolavirus","Middleton, C.; Larremore, D.","An ongoing outbreak of Bundibugyo virus disease (BVD) in the Democratic Republic of the Congo was deemed a public health emergency of international concern in May 2026. To prevent cross-border importation, many countries have already proposed containment strategies, and others are likely to follow suit. How well (or poorly) are screening and quarantine containment measures are likely to work for BVD? We leverage established epidemiological theory and develop a mathematical model of traveler screening and post-arrival quarantine to answer this question. We find that traveler screening via symptom screening or molecular testing will miss the majority of infected travelers, and should be complemented by post-arrival quarantine and monitoring of sufficient duration to detect those with long incubation periods. Our findings underscore the limitations of border screening and the importance of complementary measures like post-arrival quarantine to prevent local importation of BVD."
2026-06-08,24,10.64898/2026.06.04.26354954,1,"public and global health","Elevating the patient perspective: Qualitative evaluation of non-U.S. born care navigation on latent tuberculosis infection screening and treatment adherence","Ramzy, L. M.; Rahman, M.; Luque, M. O.; Rodrigues, K. K.; Belknap, R.; Venci, J. A.; Francis, B.; Ruckard, B. J.; Moran-Ibarra, W.; Rasulo, R. M.; Matadi, A.; Ramirez, M. G.; Thee, P. S.; McFeron, H. D.; Monson, S. P.; For the Tuberculosis Epidemiologic Studies Consortium,  ","PurposeThe purpose of this study was to examine the barriers and facilitators experienced by non-U.S.- born persons during the diagnosis and treatment of latent tuberculosis infection (LTBI) in primary care settings, including the impact of culturally and linguistically congruent care navigation.  Design25 interviews with non-U.S.-born patients, along with focus groups and surveys with 31 primary care team members and leadership, were conducted.  SettingThe study was conducted within a network of Federally Qualified Health Center (FQHC) clinics.  ParticipantsParticipants were adult non-U.S.-born patients with LTBI and FQHC care team members. A purposefully selected subsample of randomized participants was interviewed.  InterventionCare navigators followed participants randomized to receive care navigation after a positive test for tuberculosis (TB) infection and offered health navigation and education about the importance of TB screening and treatment.  MethodData collection was followed by thematic analysis guided by a critical ideological paradigm.  ResultsCulturally and linguistically congruent navigation emerged as central to potentially reducing barriers, fostering trust, and improving treatment continuity. Participants without navigation support reported confusion and disengagement from care, while those with culturally aligned navigators described clarity and comfort, with influence overall by intrinsic motivation, relational support, and culturally shaped beliefs about care.  ConclusionCare navigation that includes culturally and linguistically congruent navigators whenever possible may help increase LTBI treatment completion among non-U.S.-born populations. Limitations of the study include the potential influence of cultural norms, power dynamics, and selection bias."
2026-06-08,24,10.64898/2026.06.04.26354945,1,nephrology,"Albuminuria Changes as a surrogate endpoint in Apolipoprotein L1 Mediated Kidney Disease in Vanderbilt BioVU and the Million Veteran Program","Mamak, F.; Yu, Z.; Triozzi, J. L.; Corty, R.; Wheless, L.; Wang, G.; Giri, A.; Chen, H. C.; Wilson, O. W.; Bick, A. G.; Gaziano, J. M.; Tao, R.; Hung, A. M.","ImportanceRecently, proteinuria has been accepted as a surrogate end point for clinical trials in focal segmental glomerulosclerosis (FSGS) ang IgA nephropathy. However, proteinuria has not been evaluated in Apolipoprotein L1 (APOL1)-mediated kidney disease (AMKD).  MethodsReal world data (RWD) analysis of 128 patients of African ancestry with APOL1 high risk genotypes, without diabetes, enrolled in the Million Veteran Program (MVP; n=109) or the biorepository at Vanderbilt University (BioVU; n=19), who had urine albumin-creatinine ratio (UACR) >= 420 mg/g (PCR[~]0.9 g/g) with a concurrent GFR value. The main predictor was change in the log-UACR at 12 months. The primary outcome was annual GFR slope over 24 months. Secondary outcomes included a kidney composite of a sustained 30% GFR decline, end stage kidney disease (ESKD) or death and ESKD as a single outcome. Linear regression and Cox proportional hazards models were used to assess the effect of changes in UACR and the outcomes.  ResultsIn the pooled analysis the mean age was 56.8 (SD 15.5) y, 116 were male (90.6%) and three patients had diagnosis of FSGS at baseline. Mean baseline eGFR was 46.8 (SD 16.1) mL/min/1.73m2, mean baseline UACR was 1240.8 (1107.7) mg/g, mean eGFR slope was - 4.67[-6.00, -3.33] mL/min/1.73m2/year and the geometric mean percentage changes in the UACR at 12 months were -57.5% [-65.0%, -48.4%]. For every 1 unit of log (UACR) increment at 12 months, the annual eGFR slope decreased by -1.80 [-2.56, -1.03] mL/min/1.73m2 in the pooled analysis. For every 1 unit of log (UACR) increment at 12 months, the Cox regression showed a 61% increase in the risk of a kidney composite (p=0.002) and a 98% increase in the risk of ESKD (p<0.001). It was estimated that a 50% reduction of UACR at 12 months was associated with a 28% reduction in the kidney composite endpoint (adjusted hazard ratio [aHR]=0.72; 95% confidence interval [CI]:0.59-0.88; p=0.002), and a 38% reduction in the risk of ESKD (aHR=0.62; 95% CI:0.49-0.80; p<0.001).  Conclusions and relevanceChanges in UACR at 12 months significantly modify the rate of decline of GFR over 24 months and clinically meaningful endpoints, supporting the use of UACR changes as surrogate endpoint in AMKD."
2026-06-08,24,10.64898/2026.06.04.26354836,1,"infectious diseases","Local Influenza Forecasts Outperform State-Level Forecasts in the United States","Kim, D.; Pasco, R.; Johnson, K. E.; Fox, S. J.; Reich, N. G.; Meyers, L. A.","Accurate outbreak forecasts are critical for timely and effective public health response. In the United States, however, most forecasts are produced at the state level, which can mask substantial sub-state heterogeneity and limit their utility for local planning. We generated and evaluated forecasts of the percentage of Emergency Department visits attributable to influenza across 173 large metropolitan Health Service Areas (HSAs) using a gradient boosting quantile regression (GBQR) model, and compared their accuracy to forecasts derived from state-level data alone. At a one-week, two-week and three-week horizon, local forecasts outperformed state-based forecasts in 98.8%, 90.8%, and 78.6% of HSAs, respectively, achieving mean weighted interval scores that were on average a 39.2% lower (95% range: 5.9% to 76.7%), 19.6% lower (-6.3% to 59.5%), and 11.4% lower (-11.7% to 44.9%), respectively. The performance advantage of local forecasting was strongest in HSAs representing a smaller share of their states population and increased with the proportion of the HSA population living in urban areas and the number of metropolitan areas within a state. These results, based on an analysis of HSAs with populations greater than 250,000, demonstrate that fine-scale modeling can substantially improve forecast accuracy and highlight the potential value of local forecasts for outbreak preparedness and response.  Significance StatementDuring severe influenza seasons and pandemics such as COVID-19, anticipating the timing and severity of local peaks is critical for managing healthcare surges and communicating risk--yet these dynamics can vary substantially across local areas within the same state. However, most forecasting efforts in the United States provide only state-or national-level projections. This study shows that local influenza forecasts are both feasible and consistently more accurate than state-level projections, particularly in metropolitan areas that make up a small share of large states with multiple metropolitan areas."
2026-06-08,24,10.64898/2026.06.05.26354941,1,epidemiology,"A Decade of the Center for Disease Control and Prevention's FluSight Influenza Forecasting","Hines, A. G.; Mathis, S. M.; Johansson, M. A.; Biggerstaff, M.; Reed, C.; Borchering, R.","Since the U.S. 2013/14 influenza season, the CDCs FluSight Challenge has provided a platform for evaluating influenza forecasting models and fostering collaboration across institutions. The Challenge aims to improve the science and enhance the utility of infectious disease forecasts for public health decision making. We analyzed ten years of submitted forecasts (2014/15-2019/20 (influenza-like illness seasons) and 2021/22-2024/25 (hospital admissions seasons)) across a range of model types, including statistical, mechanistic, machine learning, and hybrid models. Influenza-like illness (ILI) forecasts were evaluated using the exponentiated logarithmic score (skill metric) while hospital admissions forecasts were evaluated using the log transformed relative Weighted Interval Score. Corresponding potential performance differences were assessed using Wilcoxon rank-sum tests, and associations with team participation history were evaluated using Spearmans rank correlation. Model performance varied by season, and no single model type consistently outperformed others. In ILI seasons, statistical models generally performed better than mechanistic and machine learning models, though consistent differences were not observed in more recent hospital admissions seasons. Ensemble forecasts showed better overall performance across seasons, and the CDCs FluSight ensemble ranked among the top-performing forecasts every year. We also found a positive correlation between forecast accuracy and the number of years a team participated in the Challenge, with statistically significant associations in four seasons. These findings highlight the benefits of ensemble approaches and sustained engagement in improving forecasting performance, while also underscoring the continued value of forecast evaluation before and following the COVID-19 pandemic. Insights from the FluSight Challenge can guide future infectious disease forecasting efforts and support more effective public health preparedness."
2026-06-08,24,10.64898/2026.06.04.26354963,1,epidemiology,"Clonal Hematopoiesis of Indeterminate Potential Refines Cardiovascular Risk Stratification in Cardiovascular-Kidney-Metabolic Syndrome Stages 0-3","Lu, J.; Sun, S.; Deng, Z.; Wang, S.; Wei, C.; Jiang, S.; Li, W.","BackgroundChronic low-grade inflammation drives cardiovascular-kidney-metabolic (CKM) syndrome. Clonal hematopoiesis of indeterminate potential (CHIP), an age-related driver of systemic inflammation, is linked to several cardiometabolic disorders. However, whether CHIP modifies CKM progression and contributes to heterogeneity in cardiovascular disease (CVD) risk within the CKM framework remains uninvestigated.  MethodsThis cohort study included 307,025 UK Biobank participants at CKM stages 0-3 free of baseline CVD. CHIP status was identified via whole-exome sequencing (WES). The association between CHIP and baseline CKM severity was examined, along with the independent and joint effects of CHIP and CKM stages on incident CVD risk. The joint effects of CHIP and polygenic risk scores (PRS) were further assessed, and the incremental predictive value of incorporating CHIP into the AHA PREVENT equations was evaluated.  ResultsCHIP carriers were more likely to present with advanced CKM stages [OR 1.14 (1.09-1.20), P < 0.001] and exhibited higher incident CVD risk during follow-up [HR 1.13 (1.08-1.18), P < 0.001]. Significant joint effects between CHIP and CKM stages were observed, with the highest risk among CHIP carriers at CKM stage 3 [HR 1.63 (1.50-1.78), P < 0.001]. Large or multiple CHIP mutations conferred greater hazards, with distinct gene-specific effects observed. Moreover, CHIP and high genetic risk also jointly amplified CVD susceptibility. Most importantly, incorporating CHIP into AHA PREVENT significantly improved risk discrimination.  ConclusionsCHIP is a significant risk factor associated with more advanced CKM stages and amplifies incident CVD risk. Integrating CHIP into existing prevention strategies may refine CVD risk stratification.  Graphic Abstract  O_FIG O_LINKSMALLFIG WIDTH=159 HEIGHT=200 SRC=""FIGDIR/small/26354963v1_ufig1.gif"" ALT=""Figure 1""> View larger version (54K): org.highwire.dtl.DTLVardef@16db53aorg.highwire.dtl.DTLVardef@19523c8org.highwire.dtl.DTLVardef@602d9dorg.highwire.dtl.DTLVardef@52cdcc_HPS_FORMAT_FIGEXP  M_FIG C_FIG Clinical PerspectiveO_ST_ABSWhat Is New?C_ST_ABSO_LIThis study provides large-scale evidence that clonal hematopoiesis of indeterminate potential (CHIP) is associated with more advanced cardiovascular-kidney-metabolic (CKM) stages and jointly amplifies future cardiovascular disease (CVD) risk within the CKM staging framework. C_LIO_LISomatic CHIP and germline polygenic susceptibility were jointly associated with CKM severity and CVD risk, with the greatest risk observed among individuals with both high polygenic risk and CHIP. C_LI  What Are the Clinical Implications?O_LICHIP significantly refines CVD risk stratification across AHA PREVENT risk categories and provides incremental predictive value. Incorporating CHIP into CKM-based prevention strategies may help identify individuals with excess residual cardiovascular risk before the development of clinical CVD. C_LI"
2026-06-08,24,10.64898/2026.06.05.26354982,1,epidemiology,"Physical activity, fatty acids, and MASLD risk: Behavioural and metabolic factors jointly shaping liver health in populations","Chen, F.; You, R.; Liu, Y.; Yin, Y.; Liu, A.; Deng, L.; Xie, B.; Fan, J.; Wang, W.","Background and AimsMASLD has become the most prevalent chronic liver disease globally. Although MVPA and plasma fatty acids have been individually studied in relation to metabolic health, their independent and combined associations with MASLD incidence remain unclear. We aimed to investigate these associations.  Methods and ResultsThis study included 51,717 UK Biobank participants free of liver disease at baseline, with MVPA measured using wrist-worn accelerometers and plasma fatty acids quantified via NMR. Multivariable-adjusted Cox models and restricted cubic splines were used. Over a median follow-up of 7.8 years, 472 incident cases were identified. In fully adjusted models, meeting recommended MVPA levels together with higher n-6 PUFA concentrations was associated with a 71% lower risk (HR 0.29, 95% CI 0.18-0.45). The MVPA-MASLD association was nonlinear, with risk reduction plateauing at approximately 189 minutes per week. Higher n-6 PUFA was associated with reduced risk, whereas n-3 PUFA showed no significant association.  ConclusionsThese findings suggest that behavioral and metabolic factors may jointly influence MASLD risk. Further studies in diverse populations are needed to confirm these associations."
2026-06-08,24,10.64898/2026.06.04.26354909,1,"public and global health","Knowledge, attitudes and practices regarding risk factors for cardiovascular disease among women in an urban slum of Kathmandu, Nepal: A cross-sectional study.","Kasaju, M.; Shrestha, A. P.; Oli, N.; Vaidya, A.","IntroductionCardiovascular diseases (CVDs) are the leading cause for death and disability worldwide accounting for 75% of deaths in low- and middle-income countries (LMICs) like Nepal. Urbanization and globalization remains the major cause of rise in CVDs among urban poor population along with growth in slum settlements. This study aims to assess the knowledge, attitude and practice (KAP) of CVDs and its risk factors among women of one such urban poor community in Nepal.  MethodologyThis cross-sectional study (n=388) in the Sinamangal-Minbhawan slum area was conducted using semi structured questionnaire based on STEPs survey and HARDIC study among the participants selected through convenient sampling. Descriptive analysis was done using SPSS version 21 and KAP scores were further categorized based on median score to perform multivariate logistic analysis. Additionally, Anthropometric and blood pressure measurements were also recorded and analyzed.  ResultsThe median age (Interquartile range) of participants was 33 years (17) with majority of them being Dalit by ethnicity, housewives, with up to primary level education belonging to upper lower socioeconomic class. More than half (53.3%) of the participants were obese and over 23% were hypertensive. While half of the hypertensive women were aware of their status, only 3% had their blood pressure under control. The median knowledge, attitude and practice (KAP) scores were 12, 60 and 10 respectively. The KAP scores were positively associated with socioeconomic status of the participants.  ConclusionThe study revealed low knowledge with high prevalence of behavioral risk factors of CVDs along with high prevalence of other metabolic risk factors like high body mass index, high waist hip ratio and hypertension among women of slum area with a positive attitude to prevent CVDs and its risk factors."
2026-06-08,24,10.64898/2026.06.04.26354939,1,"public and global health","Characterizing artificial intelligence (AI) psychosis in a large academic medical setting: evidence of the new clinical phenomenon and the vulnerability of those in early phases of psychosis","Bergson, Z.; Vassall, S. G.; Wright, A.; McCoy, A. B.; Schafer, K. M.; Achee, M. C.; Sheffield, J. M.","BackgroundConcerns about ""AI psychosis"" have swirled in the media since ChatGPTs release, but few systematic analyses exist. We therefore conducted an electronic health record (EHR) analysis to identify the frequency, clinical characteristics, and quality of AI interactions in patients experiencing psychosis treated in a medical center.  MethodsAI keywords (e.g., ChatGPT, AI) were used to search Vanderbilt University Medical Centers EHR from 12/1/2022-4/1/2026. Records were discarded if they were not AI-related or if the primary diagnosis did not include psychosis. Three raters read notes to determine if a patient was experiencing AI psychosis and classified the interactions using 4 a-priori categories (Catalyst, Amplifier, Co-Author, Object) formulated to explain how AI-related negative outcomes emerge.  Findings73 patients met our criteria. 28 patients were rated as experiencing AI psychosis, 17 had neutral interactions, and 28 expressed delusional content related to AI without documented evidence of conversational AI use. ChatGPT was the matching keyword for 53.6% patients experiencing AI psychosis. The majority of AI psychosis cases were documented after ChatGPTs ""4o"" model was released in May 2024. Notably, the AI Psychosis group had significantly more patients experiencing a first psychotic episode (60.7%) compared to the other two groups. Amplifier was the most common (64.3%) qualitative rating in the AI Psychosis group.  Interpretation""AI psychosis"" is an infrequent but real phenomenon observed in clinical practice. Most affected patients were experiencing their first psychotic episode and presented with AI psychosis following the release of the more sycophantic GPT-4o. Among the affected patients, AI most often exacerbated an existing condition by reinforcing distorted ideas."
2026-06-08,24,10.64898/2026.06.05.26353587,1,"infectious diseases","Computational and Experimental Antibody Affinity and Diagnostic Accuracy Quantification of SARS-CoV-2 SD2 Major Disulfide Loop Analog","Pollo, B. A. L. V.; Perias, G. A.; Aguimatang, R. H.; Espiritu, A. P.; Ching, D.; Idolor, M. I.; King, R. A.; Climacosa, F. M.; Caoili, S. E.","IntroductionSynthetic oligopeptides provide a rapid and cost-efficient approach to developing antibodies and diagnostics for emerging viral variants.  MethodsThis study computationally and experimentally characterized a synthetic peptide analog of the SARS-CoV-2 spike subdomain 2 major disulfide loop (SD2MDL), designated S621 (CPVAIHADQLTPTWRVYSTC). Binding affinity was computationally estimated using the Heuristic Affinity Prediction Tool for Immune Complexes (HAPTIC), while experimental validation was performed using enzyme-linked immunosorbent assay (ELISA) with rabbit-derived antipeptide antibodies. Clinical diagnostic accuracy testing was done using plasma samples from RT-PCR- confirmed COVID-19 patients and pre-COVID-19 controls.  ResultsS621 demonstrated nanomolar binding affinity [Formula] and high avidity (3.67 nM), closely matching HAPTIC predictions (3.54 nM). Diagnostic evaluation yielded a sensitivity of 89.92% and specificity of 27.79%, corresponding to an overall accuracy of 71.79%.  DiscussionThese findings demonstrate that a single synthetic peptide derived from a conserved spike subdomain can function as a high-affinity surrogate for full-length antigens, supporting its potential application in rapid peptide-based immunodiagnostics."
