Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-07-20,30,10.64898/2026.07.17.26358308,2,"infectious diseases","Simulation of synthetic health records for assessment of causal inference methods for vaccine efficacy","Velasco Pardo, V.; Daines, L.; Katikireddi, S. V.; Ritchie, L.; Robertson, C.; Simpson, C. R.; McCowan, C.; Swallow, B.","BackgroundDuring the COVID-19 pandemic, public health agencies used near real-time observational data to answer questions regarding vaccine effectiveness. However, traditional observational methods do not allow conclusions regarding counterfactual scenarios to be drawn from clinical data. Counterfactuals, which are outcomes that would have occurred under alternative interventions, can be used to formally assess the causal effects of public health interventions on health outcomes while accounting for the effects of confounding. Ideally individual patient data is used for the development of counterfactuals. Low-fidelity synthetic data may be useful for advancing methodological development where governance and privacy constraints prohibit access to sensitive personal data.  MethodsWe simulated synthetic datasets based on the EAVE-II COVID-19 platform which has been limited to use for surveillance purposes. EAVE-II includes almost all resident people in Scotland registered with qualified general medical practitioners. Patient characteristics were simulated to reflect the known distribution of the Scottish population, accounting for dependencies between variables. Each synthetic dataset was encoded to different realistic scenarios for EAVEII  ground truth vaccine rollout and effectiveness results, explicitly stating the causal and confounding mechanisms, using a statistically sound method based on marginal structural models. Synthetic datasets of 100,000 individuals were then generated across five confounding scenarios and five severe outcome types.  ResultsIn scenarios with weak confounding, both unweighted and inverse probability of treatment weighted (IPTW) logistic regression recovered the true causal parameters. As confounding strength increased, only weighted models recovered the true mechanism.  ConclusionsLow-fidelity synthetic datasets simulated from EAVE-II data analysts to build and test causal inference pipelines, develop novel analysis pipelines, and train new researchers while awaiting access to real data. We showed how to generate synthetic datasets from a marginal structural model under different confounding scenarios."
2026-07-20,30,10.64898/2026.07.17.26357924,1,"infectious diseases","Impact of subgroup classification accuracy on detecting heterogeneous treatment effects in Staphylococcus aureus bacteraemia: A simulation study","Hamilton, F. W.; Ong, S. Y.; Swets, M.; Russell, C. D.; Underwood, J.","BackgroundStaphylococcus aureus bacteraemia (SAB) is clinically heterogeneous. Potential heterogeneous treatment effects (HTE) have recently been identified through analysis of patient subgroups, identified using clinical variables. However, the impact of misclassifying patients into these groups is unclear, and strategies to improve HTE detection remain uncertain.  MethodsWe performed a simulation study using data from selected randomised trials and observational studies in SAB. We assessed the impact of varying classification accuracy (70%-100%) on i) power, ii) type-I error, and iii) bias in post-hoc analyses of HTE. We then evaluated two strategies to improve performance: enrichment designs, in which only patients predicted to belong to a target subgroup are randomised, and the use of ordinal rather than binary outcomes.  ResultsEven with perfect classification, post-hoc detection of heterogeneous treatment effects remained highly conditional on subgroup prevalence, baseline mortality, and effect size. One subgroup was detectable at moderate sample sizes; however, power was inadequate for all other subgroups even with sample sizes of 20,000.  Decreasing classification accuracy reduced power, increased type-I error, and introduced bias. Enrichment marginally improved power. Ordinal outcomes substantially improved performance when they matched the treatment-effect structure, but were worse when they did not.  ConclusionsDetecting HTE in SAB is challenging, but not uniformly infeasible. Feasibility depends on the interaction between subgroup frequency, baseline risk, classifier performance, and outcome choice. To advance stratified medicine in SAB, research should prioritize robust classifiers, outcome measures matched to the expected mechanism of treatment effect, and trial designs that acknowledge uncertainty in key parameters."
2026-07-20,30,10.64898/2026.07.17.26358320,1,"infectious diseases","Machine learning models to improve targeting of blood culture testing","Forrest-Hammond, R. W.; Gupta, R.; McVean, G.; Noursadeghi, M.; O'Grady, J.; Samuels, T. H.; Eyre, D. W.","Background Bloodstream infections are a major cause of mortality, yet the primary testing method, blood cultures, have low positivity (<10%) and turnaround times of 24 - 48 hours. Many are taken from patients at low risk of infection, while some bloodstream infections are diagnosed late or missed entirely. We aimed to develop and externally validate machine learning models to improve targeting of blood culture testing. Methods In this retrospective cohort study, we used routinely collected clinical and laboratory data available around culture collection from a large multi-site NHS trust (Oxford University Hospitals; Infections in Oxfordshire Research Database), between 1 January 2016 and 17 March 2025. All blood cultures taken from adults and children were included. XGBoost models were trained to predict pathogenic blood culture positivity using a temporal split (training before 1 January 2024; held-out test thereafter). External validation used emergency department data (between 1st May 2019 and 30th April 2024) from University College London Hospitals. An additional analysis examined blood culture reallocation towards the highest-risk untested admissions. Findings 294,064 cultures were included (positivity 5.6%). In the temporal hold-out test set (n=46,339), AUROC (Area Under the Receiver Operating Characteristic) was 0.853 (95% CI 0.846 - 0.860), rising to 0.876 in emergency department patients, and the model was well calibrated (slope 1.046). In external validation (n=37,326), AUROC was 0.847 (95% CI 0.839 - 0.856) with preserved calibration. In a simulated resource-neutral reallocation, replacing the 10,000 lowest-risk sent cultures with the highest-risk untested emergency admissions yielded 627 additional positive cultures (28.3% relative increase in yield). Performance was reduced when restricted to data available at the point of culture collection (AUROC 0.769, 95% CI 0.760 - 0.779). Interpretation An externally validated, well calibrated machine learning model built from broadly available, routinely collected data could improve blood culture yield without increasing testing volume, supporting resource-neutral diagnostic stewardship across NHS sites."
2026-07-20,30,10.64898/2026.07.17.26358090,1,epidemiology,"Death in People with Down syndrome: Mortality statistics and novel predictors in US Medicaid and Medicare enrolled adults.","Tewolde, S.; Rosellini, A. J.; Michals, A.; Skotko, B. G.; Fortea, J.; Khor, B.; Handelman, S.; Rubenstein, E.","People with Down syndrome have higher age-specific mortality rates compared to the general population as well as peers with other intellectual and developmental disabilities. While a large proportion of mortality is attributable to Alzheimers disease, many die prior to Alzheimers diagnosis and some live to old ages, dying without Alzheimers. Our objectives were to use 11 years of Medicaid and Medicare data to describe characteristics and factors related to death in adults with Down syndrome and use machine learning to identify which conditions most strongly predict death in the full population and stratified by age. We identified death using Center for Medicare and Medicaid Systems reported date of death health conditions using ICD 9 and 10 codes. We used a case-control design with risk set sampling to have that controls to mimic the distribution of times of incident Alzheimers disease. We trained gradient boosted trees to identify strongest predictors. Our cohort included 137,293 adults with Down syndrome. Among those, 30,894 (22.5%) died during the study period. Mean age at death among those who died was 55 years (SD=10). Mean age of death in those with Alzheimers disease was 59 (SD=7) and those without was 52 (SD=12). The most influential predictors of mortality were any claim for dementia, any claim for pneumonia, re-occurring claim for cardiovascular disease three years before index death, and any claim for heart failure and epilepsy. Our results align with previous clinical work and highlight intervenable areas to reduce mortality in the Down syndrome population."
2026-07-20,30,10.64898/2026.07.17.26358092,1,epidemiology,"Characterizing Adulterant and Polysubstance Use Research Priorities through Syringe Residue Analysis in Kentucky","McNealy, K. R.; Tolbert, P. T.; Ward, M.; Byczek, K.; Harpe, K.; Gipson, C. D.; Fallin-Bennet, A.; Vickers, R. A.","Polysubstance use is rising and linked to heightened overdose rates and increased treatment challenges, further exacerbated by increasing detection of adulterants (e.g., xylazine) in the street drug supply. Harm reduction groups provide sterile syringes in exchange for used ones, creating a unique opportunity to characterize prevalent polysubstance combinations and inform translational and preclinical research We analyzed residues from used syringes (N=3,168) obtained from several harm reduction organizations in Jefferson County, KY (Jan-Dec 2025) for the presence of substances using gas chromatography mass spectrometry (GC-MS). We classified compounds as adulterants (e.g., diphenhydramine [DPH]/Benadryl), byproducts/precursors of synthesis (e.g., 4-ANPP), and recreational drugs (e.g., meth). We excluded byproducts/precursors and determined the most frequent substance and pairs/trios containing one or more recreational substance. Results. Of 3,168 syringes, 2,522 (79.61%) tested positive for substances. Out of those positive, the top recreational substances were meth (n=1,387; 54.99%), fentanyl (n=1,220; 48.37%), and heroin (n=653; 25.89%). Top adulterants were DPH (n=1021; 40.48%), dimethyl sulfone (n=749; 29.69%), and lidocaine (n=736; 29.18%). The most common pairs were DPH+fentanyl (n=670; 26.57%), lidocaine+fentanyl (n=659; 26.13%), dimethyl sulfone+meth (n=621; 24.62%), and fentanyl+heroin (n=484; 19.19%). The most common trios were DPH+lidocaine+fentanyl (n=369; 14.63%), DPH+fentanyl+heroin (n=327; 12.97%), lidocaine+fentanyl+heroin (n=297; 11.77%), diphenhydramine+xylazine+fentanyl (n=273; 10.82%), and meth+lidocaine+fentanyl (n=262; 10.39%). Our findings highlight evolving patterns of multiple-opioid and opioid-stimulant polysubstance use, generating insights that can be rapidly applied to strengthen clinical, preclinical, and translational polysubstance research. These insights allow for investigations into biobehavioral mechanisms and consequences of emerging use patterns, accelerating development of novel therapeutics."
2026-07-20,30,10.64898/2026.07.17.26358327,1,"public and global health","Developing a Global Framework for Digital Health in Traumatic Brain Injury (TBI): Clinician Perspectives of the Use of Digital Technologies in the TBI Care Pathway","Mantle, O.; Smith, B. G.; Whiffin, C.; Hobbs, L.; Penmetcha, V.; Menon, A.; Venturini, S.; Bashford, T.; Hutchinson, P. J.","BackgroundTraumatic brain injury (TBI) affects 69 million individuals globally each year, yet care remains fragmented across complex, multi-specialty pathways and settings. Digital health technologies offer potential to bridge care gaps, particularly in resource-limited settings, yet existing frameworks do not adequately address the complexities of the TBI care pathway or the diverse global contexts in which care occurs.  MethodsA cross-sectional qualitative study using critical realist-informed thematic analysis was conducted with practising neurosurgeons recruited internationally via National Institute for Health and Care Global Health Research Group on Acquired Brain and Spine Injury (NIHR ABSI) collaborating centres, social media, and society newsletters. Semi-structured interviews were conducted by a single researcher (OM) via Microsoft Teams (March-July 2024), exploring technology availability, healthcare infrastructure, clinical pathways, and contextual challenges, with a systems thinking approach guiding identification of current and potential technology integration points. Fourteen neurosurgeons from twelve countries participated, representing six lower-middle, two upper-middle, and four high-income countries.  ResultsSix inductive themes emerged: Availability, Acceptability, Applicability, Capability, Feasibility, and Possibility- forming a novel conceptual framework visualised as a hexagonal chart for guiding digital health technology design and implementation in TBI care. Marked disparities in technology availability and utilisation were identified across urban/rural settings and income levels.  ConclusionsThis framework offers a practical, context-sensitive tool for researchers, policymakers, and clinicians developing or implementing digital health technologies in TBI care globally. Visualisation in a similar style to a radar-chart enables simultaneous consideration of factors- including digital literacy, infrastructure, and cultural attitudes- whose neglect frequently underlies implementation failures.  Author SummaryTraumatic brain injury affects millions of people every year, yet the care patients receive after their injury is often fragmented and inconsistent- particularly in lower-income countries where resources vary in quantity and accessibility. Digital technologies, from smartphone apps to telemedicine platforms, have the potential to bridge these gaps, but there is little practical guidance on how to design and implement them in ways that work across different healthcare settings around the world.  We interviewed neurosurgeons from twelve countries across three income settings to understand how digital technologies are currently used in traumatic brain injury care, and where they could make the biggest difference. We found that access to technology, attitudes towards it, the practicalities of healthcare systems, and the specific challenges of different settings all shape whether digital tools succeed or fail in practice.  From these conversations, a new framework, presented like a hexagonal radar chart, was developed to help researchers, clinicians, and policymakers think through the key factors that determine whether a digital health technology will work in each context. This tool supports more thoughtful, context-sensitive technology development and implementation in traumatic brain injury care worldwide, ultimately improving outcomes for patients regardless of where they live."
2026-07-20,30,10.64898/2026.07.17.26358301,1,"public and global health","Projected burden of hypertension-associated cardiovascular disease in people living with HIV versus HIV-negative adults in Eswatini","Milali, M. P.; Citron, D. T.; Bhamidipati, K.; Yamamoto, N.; Osei-Ntansah, A.; Platais, I.; Ferrara, G.; Ngcamphalala, C.; Dlamini, S. G.; Ginindza, N.; Bershteyn, A.","BackgroundHaving achieved the UNAIDS 95-95-95 targets, Eswatini faces a growing burden of non-communicable diseases which are major contributors to morbidity and mortality. Hypertension-associated cardiovascular disease (CVD) is rising among people living with HIV (PLHIV) as survival improves and metabolic risks - including those linked to dolutegravir (DTG) - increase. We projected CVD burden among PLHIV and HIV-negative adults (PLWHIV) through 2045 to inform integrated HIV-CVD planning.  MethodsEMOD-HIV, an agent-based model calibrated to Eswatinis epidemic, generated HIV prevalence trajectories. These were combined with age-standardized Global Burden of Disease CVD estimates and published relative risks (RRs) to produce HIV-stratified CVD projections. CVD burden trajectories were then projected through 2045 using a logistic generalized additive model with Monte Carlo uncertainty quantification. Five scenarios were evaluated to assess how different assumptions about RR of CVD among PLHIV versus PLWHIV affect projected burden: (1) CVD prevalence under a constant RR; (2) CVD mortality under a constant RR; (3) HTN-attributable CVD mortality under a constant RR; (4) HTN-attributable CVD mortality under a post-DTG RR increase following Eswatinis 2021 dolutegravir rollout; and (5) HTN-attributable CVD mortality under a gradual RR increase from 2010-2045 reflecting cumulative metabolic and demographic shifts.  ResultsPLHIV consistently exhibited higher CVD burden than HIV-negative adults. Scenario 1: CVD prevalence was 11.0% (95% UI: 9.0-13.5%) among PLHIV versus 6.8% (6.0-7.8%) in 2025, stable through 2045. Scenario 2: CVD mortality rate was 0.60% (0.47-0.76%) versus 0.37% (0.31-0.45%) in 2025, declining modestly through 2045 with consistent excess. Scenario 3: HTN-attributable mortality was 73% (70-76%) versus 64% (61-66%) in women and 61% (58-64%) versus 58% (55-60%) in men, stable through 2045. Scenario 4: Following DTG rollout, mortality rose from 73% to 85% in women and 61% to 70% in men by 2022, remaining stable thereafter. Scenario 5: By 2045, mortality reached 85% (82-88%) in women and 67% (64-70%) in men with HIV, versus 60% (57 - 63%) and 55% (53 - 57%) in HIV-negative adults.  ConclusionsWhile excess CVD burden among PLHIV is projected to persist even under stable risk conditions, ART-related metabolic trajectories - particularly those linked to DTG - may drive substantial widening of this gap through 2045. HTN-attributable CVD mortality is particularly elevated among women with HIV. Strengthening integrated HIV-NCD services, including blood pressure screening, risk-based therapy, and sex-specific DTG counseling, will be essential to sustain long-term health gains."
2026-07-20,30,10.64898/2026.07.17.26358322,1,"public and global health","Small-area estimation of district-level fertility in 36 countries in sub-Saharan Africa 2000-2025","Stevens, O.; Imai-Eaton, J. W.","IntroductionDistrict-level estimates of fertility are required by policymakers and programme planners in sub-Saharan Africa (SSA) to guide decision making at the local level. Existing approaches to produce fertility estimates at the district level use age-structures or total fertility trends over time from higher administrative levels which prevents representation of district-level heterogeneity in fertility estimates.  MethodsWe extracted observed numbers of births and person-years stratified by five-year age group, single calendar year, and district from 194 nationally-representative household surveys. We constructed a spatiotemporal Bayesian hierarchical model that reconciles point and areal data and adjusts for non-sampling biases to estimate age-specific (ASFR) and total fertility rates (TFR) in 36 countries between 2000-2025.  ResultsFertility rates were calibrated to three million births from two million women over fifteen million person-years. TFR declined in the majority of countries 2000-2020 (median -15%, interquartile range (IQR) -3 to -24%). Substantial subnational heterogeneity in TFR levels was observed in most countries, exceeding that of differences between national fertility levels. ASFR heterogeneity was observed, though to a lesser degree than variation in total fertility. Teenage fertility was unchanged in several countries, with fertility declines driven by older age groups.  ConclusionDistrict-level fertility dynamics can differ greatly from national TFR trends and age-patterns of fertility. Use of national fertility rates will produce inaccurate estimates of births in the majority of SSA districts, leading to inappropriate resource management for key global public health objectives."
2026-07-20,30,10.64898/2026.05.07.26352635,4,"dentistry and oral medicine","DentaCoPilot, a Large Language Model-Augmented Next-Procedure Recommender for General Dentistry: Development and Comparative Evaluation Study","Rodrigues, C. C.; Rebello, S. D.","BackgroundCommercial dental artificial intelligence in 2026 is over-whelmingly diagnostic: caries, calculus, periapical, and bone-level detection on radiographs. The clinically harder question that follows every diagno-sis -- given a patients chart and most recent procedure, what should the dentist do next -- remains unsolved at general-dentistry scale. The closest published system, MultiTP (Chen et al., 2024), is a CNN-RNN restricted to partial-edentulism cases and provides neither calibrated uncertainty, structured rationale, nor an evaluation that treats the model as decision support rather than as an autonomous classifier.  MethodsWe introduce DentaCoPilot, a recommender that, given a structured chart, returns (i) a calibrated top-K probability distribution over Current Dental Terminology (CDT) codes for the next procedure, (ii) a verbalised confidence label, (iii) an explicit abstain flag when context is insufficient, and (iv) a chartgrounded rationale. We compare four classical baselines (frequency bigram, TF-IDF + logistic regression, XGBoost, MultiTP-style CNN-RNN) and six large-language-model (LLM) variants (Claude Haiku, Sonnet + chain-of-thought, Sonnet + retrieval, Opus + chain-of-thought, Sonnet + classical prior, Opus + classical prior) on a synthetic chart corpus of 500 patients (1,284 test examples). All LLM inference is routed through the local Anthropic Claude Code CLI; every call is logged for full audit.  ResultsOn apples-to-apples evaluation, classical baselines reach 0.567 top-1 / 0.967 top-5; pure LLM variants trail at 0.267-0.467 top-1. Prompt-conditioning a Sonnet LLM on the classical baselines top-10 candidates (M5) closes the gap: top-5 rises from 0.733 (pure Sonnet + chain-of-thought) to 0.933, matching classical baselines, while preserving rationale and abstention. Increasing the LLM backbone from Sonnet to Opus does not improve accuracy with or without priming. Calibration via temperature scaling and coverage-risk analysis is reported for the baselines.  ConclusionPrompt-conditioning a small LLM on a classical baselines top-K is the most cost-effective LLM design we tested for next-procedure recommendation, and the design preserves the augmentation features that distinguish the system from an autonomous classifier. A pre-registered clinician-in-the-loop evaluation at the KLE Vish-wanath Katti Institute of Dental Sciences (Belgaum, India) and a real-data evaluation on the multi-institutional BigMouth dental data repository are the next stage of work."
2026-07-20,30,10.64898/2026.07.07.26357441,2,"infectious diseases","Predicting radiological severity of pulmonary tuberculosis in children: an assessment of the WHO-criteria and novel prediction scores on an individual participant dataset","Gupta, A.; van der Zalm, M. M.; Nguyet, M. H. T. N.; d'Elbee, M.; Dodd, P. J.; Palmer, M.; Larsson, L.; Razid, A.; Hesseling, A. C.; Dunbar, R.; Heinrich, N.; Zar, H. J.; Ntinginya, N.; Khosa, C.; Nliwasa, M.; Verghese, V. P.; Bonnet, M.; Wobudeya, E.; Nduna, B.; Moh, R.; Mwanga-Amumpere, J.; Mustapha, A.; Breton, G.; Taguebue, J.-V.; Borand, L.; Goussard, P.; Schaaf, H. S.; Morrison, J.; Marcy, O.; Seddon, J. A.; Chabala, C.; Olbrich, L.","BackgroundThe World Health Organization (WHO) recommends 4-month treatment for children with non-severe pulmonary tuberculosis, outlining eligibility criteria for settings with and without chest X-ray (CXR). We evaluated the diagnostic accuracy of the WHO eligibility criteria in settings without CXR (WHO-criteria) and developed clinical scores to support disease classification.  MethodsUsing data from an individual participant dataset (IPD; Decide TB) of children with confirmed/unconfirmed tuberculosis from four diagnostic studies (RaPaed-TB, Umoya, TB-Speed HIV, TB-Speed Decentralisation), we assessed the diagnostic accuracy of the WHO-criteria (with/without bacteriological testing) using expert CXR interpretation as a reference. We developed two multivariable logistic regression models with (Score 1) and without (Score 2) bacteriological testing, converted coefficients into integer scores with a threshold of >10 corresponding to a sensitivity [&ge;]70%.  ResultsOf 2,383 children in the Decide TB IPD, 633 (26.6%) met the eligibility criteria for a 4-month regimen, of whom 116 (18.3%) had radiologically severe disease. With and without bacteriological testing, the WHO-criteria had sensitivities of 30.1% (95%CI: 20.3%-40.2%) and 21.7% (95%CI: 10.4%-34.5%), and specificities of 83.4% (95%CI: 80.2%-86.4%) and 81.9% (95%CI: 78.8%-84.9%), respectively. Score 1 and Score 2 had sensitivities of 41.1% (95%CI: 32.4%-49.5%) and 30.9% (95%CI: 22.6%-40.4%), and specificities of 77.3% (95%CI: 73.6%-80.8%) and 83.0% (95%CI: 79.5%-86.3%), respectively. Using WHO-criteria, 91/116 (78.4%) and 105/116 (90.5%) of children were at risk of undertreatment, compared to 68/116 (58.6%) and 80/116 (68.9%) when using developed scores.  ConclusionsDeveloped scores demonstrated better sensitivity than WHO-criteria, however, performance remained suboptimal. Implementing shorter antituberculosis regimens without CXR remains challenging in children."
