Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-07-06,28,10.64898/2026.02.24.26346790,2,epidemiology,"Early life blood pressure and cognitive function in mid/late life: A synthetic longitudinal cohort analysis","Bustillo, A. J.; Zeki Al Hazzouri, A.; Glymour, M. M.; Kezios, K.","BACKGROUNDHypertension is a well-studied dementia risk factor. The effects of hypertension on cognitive aging may vary by life stage, yet most prior studies have focused on mid- or late-life blood pressure. This gap reflects the lack of longitudinal cohorts spanning both childhood blood pressure measurements and later-life cognitive assessments. To address this gap, we examined the association between early-life blood pressure and mid/late-life cognition using a synthetic cohort approach.  METHODSUsing data fusion as a guiding framework, we pooled the Bogalusa Heart Study (BHS), which provides early-life blood pressure data (ages 4-16), with the CARDIA study, which provides mid/late-life cognitive data (ages 58-70), to create a synthetic longitudinal cohort. The cohorts overlapped between ages 17-57. Cognition comprised raw and z-scores measures of executive function, memory, and processing speed. Early life systolic blood pressure (SBP) was defined as a time-weighted average of SBP measurements between ages 4 and 16. We pooled data by exact- and distance-matching 10 BHS participants to each CARDIA participant on hypothesized mediators & confounders of the early life SBP and cognition relationship that overlapped in age of measurement between the two cohorts, including sociodemographics and [~]midlife measures of blood pressure, cognition, and vascular risk factors. Confounder-adjusted random intercept models were used to estimate the association between early-life SBP and cognitive outcomes.  RESULTSThere was no significant association between early life SBP and mid/late-life cognitive raw scores: executive function [{beta} (95% CI) = 0.285 (-0.867, 1.437)], memory [-0.019 (-0.308, 0.269)], or processing speed [-0.188 (-1.611, 1.236]. Likewise, no associations were observed when using Z-scored cognitive outcomes.  CONCLUSIONSWe observed no evidence that early life SBP was associated with mid/late-life cognition, although interpretation of these findings depends on strong assumptions about cohort comparability and linkage validity that underpin the synthetic cohort approach. While our results lacked precision, we demonstrate a possible signal in the expected direction (i.e., greater systolic blood pressure results in worse cognitive functioning across all domains) that could be the focus of future work."
2026-07-06,28,10.64898/2026.07.02.26356844,1,"public and global health","Global COVID-19 vaccination uptake across the emergency and early post-emergency periods, 2021-2024","Brooks, D. J.; Germann, A.; Craw, L.; Dumolard, L.; Nedelec, Y.; Acma, A.; Schultz, C.; Mboussou, F.; Atagbaza, A.; Doshi, R. H.; Pastore, R.; Contreras, M.; Velandia Gonzalez, M.; Leon, R.; Mere, O.; Kissa, J.; Emmanuel Njambe, T. O.; Gonzales, G.; Bayutas, B.; Chang Blanc, D.; Von Dobschuetz, S.; Wilder-Smith, A.; Gacic-Dobo, M.; Van Kerkhove, M. D.; O'Brien, K. L.","COVID-19 vaccination helped change the course of the pandemic and remains critical for protecting high-risk groups. We analyzed data submitted to WHO to describe COVID-19 vaccination coverage during the emergency period from 2021-2023 and annual uptake in 2024, the first post-emergency calendar year after the Public Health Emergency of International Concern designation was lifted. By end-2023, global complete primary series coverage reached 65% in the total population, 82% among older adults, and 91% among health and care workers (HCWs), across reporting countries. Booster coverage was lower, at 33%, 60%, and 69%, respectively. Across indicators, disparities by country income group and region emerged early and persisted through 2024. In 2024, vaccination of older adults and HCWs was limited and heterogeneous. These findings underscore the need for stronger, sustainably financed adult immunization platforms and associated monitoring systems to enhance life-course vaccination benefits and to support future outbreak, epidemic, and pandemic responses."
2026-07-06,28,10.64898/2026.07.02.26357163,1,"public and global health","COVID-19 mRNA Vaccination Reduces Guillain-Barre Syndrome Risk: Evidence from a Large Longitudinal Cohort Study","Li, J.; Pan, Y.; Han, Y.; Zhou, C.; Zhao, L.; He, Y.","The association between COVID-19 vaccination and Guillain-Barre syndrome (GBS) has been previously investigated with inconsistent results, largely due to limited data and lack of concurrent controls. To address this problem, a large longitudinal cohort study was conducted using National COVID Cohort Collaborative (N3C) data. While COVID-19 infection was associated with increased GBS occurrence, COVID-19 vaccination was associated with significantly reduced GBS risk relative to unexposed (unvaccinated and uninfected) control, corresponding to a 61% lower 30-day risk (incidence risk ratio: IRR = 0.39, P < 0.01), consistent with multivariable Cox regression showing a similar reduction (adjusted hazard ratio: aHR = 0.41, P < 0.01). This protective association was observed only among recipients of mRNA vaccines (BNT162b2: IRR = 0.38, P < 0.01; mRNA-1273: IRR = 0.24, P < 0.01), but not among recipients of adenoviral-vector vaccines (IRR = 1.38, P > 0.05). Prior COVID-19 vaccination also reduced infection-associated GBS risk. Additional factors associated with GBS risk included sex, vaccine dose, and pre-existing comorbidities such as stroke, neurological disorders, and autoimmune diseases. Overall, our N3C large-scale study provides evidence that COVID-19 mRNA vaccination reduces GBS risk, supporting the safety profile of mRNA vaccines and warranting further mechanistic investigation."
2026-07-06,28,10.64898/2026.07.02.26357172,1,"infectious diseases","Clinical Impact, Diagnostic Performance, and Prognostic Implications of Plasma Metagenomic Next-Generation Sequencing in Solid Organ Transplant Recipients","Spottiswoode, N.; Marra, P. S.; Lydon, E. C.; Chu, V. T.; Radakovich, N.; Rodriguez, J.; Phan, H. V.; Langelier, C. R.; Fung, M.","IntroductionPlasma metagenomic next-generation sequencing (mNGS) may detect pathogens in solid organ transplant (SOT) recipients, but optimal patient selection and result interpretation remain uncertain.  MethodsIn a retrospective cohort study, physicians reviewed SOT recipients with first-instance clinical plasma mNGS testing (Karius, Inc.) and determined microbiological diagnoses, clinical impact of results, diagnostic yield, and clinical outcome. mNGS results were compared to microbiological diagnoses. A HIPAA-compliant large language model (GPT-4) was used to analyze electronic medical record (EMR) data and predict risk of infection with atypical bacteria, invasive fungi, mycobacteria, or parasites (collectively: pre-specified organisms of presumed significance, POPS) and identify patients with positive-impact mNGS testing.  ResultsOf 145 SOT recipients, 119 (82.1%) had positive tests, 42 (29.0%) had [&ge;] 1 POPS organism, and 27 (19.1%) had [&ge;] 1 organism causing positive clinical impact. Positive impact was highly correlated with POPS status, with 24 (88.9%) of 27 positive-impact organisms categorized as POPS (P<0.001). GPT-4 scores accurately identified patients with POPS diagnoses (AUC 0.86), and assigned higher scores to patients with positive-impact tests (P=0.001). mNGS testing had highest sensitivity for atypical bacteria (82.4% sensitivity) and lower sensitivity for Aspergillus spp (53.3% sensitivity). Detection of greater numbers of organisms by mNGS was associated with increased mortality (odds ratio 1.32 per organism detected).  DiscussionPlasma mNGS is a valuable clinical tool in SOT recipients. Positive clinical impact is associated with detection of atypical bacteria, fungi, mycobacteria, or parasites. GPT-4 analysis of EMR data identifies patients at risk of infection from these organisms and most likely to benefit from mNGS testing.  SummaryThe optimal use of plasma mNGS in solid organ transplant recipients remains uncertain. We demonstrate that mNGS is most impactful when atypical bacteria, fungi, or parasites are detected, and create an artificial intelligence tool to identify patients with those infections."
2026-07-06,28,10.64898/2026.07.02.26357188,1,"infectious diseases","Reimagining youth-responsive TB care: Voices and visions from adolescents and young adults who completed TB treatment in Nairobi, Kenya","Karisa, R. P.; Ringwald, B.; Awinja, A. C.; Kagima, J. W.; Nyaboke, D.; Simba, J.; Mwirigi, N.; Sakwa, E. N.; Macharia, S.; Ronoh, A.; Millington, K.; Kathure, I.; Mueni, E.; Okoth, C.; Mulupi, S.; Mungai, B.; Chakaya, J.; Thompson, R.","Tuberculosis (TB) services often fail to adequately address the needs of adolescents and young adults in many high-TB-burden settings. Despite evidence on the barriers this age group faces across the TB care pathway, young people are rarely involved in designing solutions to improve care that better meets their needs. This study focused on the perspectives of adolescents and young adults who had completed TB treatment in Nairobi, Kenya, engaging them as partners to examine their treatment experiences and co-create ways to improve youth-responsive TB services.  This participatory qualitative study was conducted among young people aged 15-24 years (n=37) who had completed treatment for drug-susceptible TB from six health facilities in Nairobi County. Other study participants included County TB stakeholders, healthcare workers, facility managers and community representatives (n=214). Data were collected in December 2024 through four participatory workshops organised by age and gender to facilitate open discussion of shared lived experiences. Participants in each workshop used visual methods to describe their journey with TB, identified common challenges through group discussions, and proposed solutions to improve TB services for the young people. The findings from the workshops with the young people were subsequently discussed in stakeholder feedback sessions involving healthcare workers, facility managers, community representatives, and county TB actors. Data were analysed thematically across both workshops and feedback sessions.  Results were structured around four interrelated themes. First, young people reported experiencing prolonged illness before diagnosis, with symptoms often normalised or attributed to other conditions, leading to disruption of school, work, and social life. Second, participants experienced lengthy and uncertain pathways to TB diagnosis, characterised by repeated healthcare visits and treatment for alternative conditions before TB was recognised.  Receiving a TB diagnosis represented a pivotal turning point, evoking both fear and concerns about stigma as well as relief at finally understanding the cause of their illness and accessing treatment. Third, support from family and friends helped young people navigate the challenges of illness, diagnosis, treatment, and repeated health-system encounters. Fourth, participants and stakeholders identified practical service adaptations to strengthen youth-responsiveness, including respectful communication, enhanced counselling, peer support, greater privacy within TB service outlets, and flexible medicine collection such as after 5 pm.  Adolescents and young adults with TB navigate multiple social and health systems barriers before reaching diagnosis, initiating treatment, and completing it. Involving young people directly in identifying gaps and priorities in TB care generated feasible opportunities for strengthening youth-responsive services within existing health systems. Further research is needed to evaluate the effectiveness and acceptability of the models proposed by study participants."
2026-07-06,28,10.64898/2026.07.03.26357226,1,"infectious diseases","Anti-HBsAg antibody mAb19-LS enhances antiviral immunity in humans with chronic hepatitis B","Wang, Z.; Tenuta, M.; Ngoc Le, H.; Halling Scensgaard, S. N.; Silva Santos, G. S.; Reeves, D. B.; Breton, G.; Igbokwe, V.; Moraes Nicola, A.; Millard, K.; Winther Andersen, S. D.; Graversen, H.; Zollner, C.; Kluge, M.; Scheck, R.; Weis, N.; Johansen, I.; Dong, D.; Hernandez, B.; Shimeliovich, I.; Dizon, J.; Viera, V.; Fabris, F.; Schwarzmuller, M.; Tober-Lau, P.; Hillus, D.; Demir, M.; Gazumyan, A.; Tacke, F.; Sander, L. E.; Kurth, F.; Rasmussen, T.; Ye, H.; Pan, C.; Jacobson, I.; Wang, Q.; Damsgaard Gunst, J.; Gaebler, C.; Sogaard, O. S.; Caskey, M.; Nussenzweig, M.","Chronic infection with hepatitis B virus (HBV) is characterized by persistent expression of hepatitis B surface antigen (HBsAg), which is associated with profound immune tolerance. Although nucleos(t)ide analogue therapy effectively suppresses viral replication, it neither eliminates HBV nor reverses virus-specific immune dysfunction. Here, we report the results of two parallel first-in-human, dose-escalation studies evaluating a single infusion of mAb19-LS, a long-acting IgG1 monoclonal antibody targeting HBsAg, in individuals with chronic HBV infection receiving nucleos(t)ide analogue therapy. mAb19-LS was generally safe and well tolerated and induced a mean 11-fold increase in antigen clearance. The magnitude and duration of HBsAg suppression were dependent on both baseline antigen levels and mAb19-LS dose, with suppression maintained for more than 36 weeks in individuals receiving the highest dose. Reduction of circulating HBsAg was associated with uptake of HBsAg-IgG immune complexes by monocytes and dendritic cells and inflammatory reprogramming of these antigen-presenting cells. Notably, proliferation of both CD4+ and CD8+ T cells, as well as interferon-{gamma} and TNF- production in response to HBV antigens, were significantly increased 24 weeks after infusion. Together, these findings demonstrate that mAb19-LS is generally safe and effectively accelerates HBsAg clearance while activating antigen presenting cells and enhancing antiviral T cell responses."
2026-07-06,28,10.64898/2026.07.03.26357225,1,"allergy and immunology","Association between anaemia, micronutrient status, and pneumococcal vaccine responses in young Kenyan children","Abuga, K. M.; Karanja, H. K.; Gallagher, K.; Walusimbi, B.; Mugure, B. W.; Koli, C. K.; Masinde, B.; Etyang, T.; Karani, A.; Indeje, E. M.; Muriuki, J. M.; Hammitt, L.; Kinyanjui, S. M.; MacLennan, C. A.; Nairz, M.; Scott, J. A. G.; Elliott, A. M.; Nkurunungi, G.; Atkinson, S. H.","IntroductionAnaemia and micronutrient deficiencies are common in low- and middle-income countries, where vaccine-induced immune responses are often suboptimal. However, whether pre-vaccination nutritional status influences pneumococcal vaccine immunogenicity in young children remains poorly characterised.  MethodsWe examined associations between pneumococcal vaccine responses in 670 Kenyan children enrolled in three vaccine trials: PRISM (PCV10; n=195; NCT01028326), FPCV (fractional- and full-dose PCV10/PCV13; n=306; NCT03489018), and PATH-wSP (whole-cell pneumococcal vaccine; n=169; NCT02543892) and baseline anaemia (FPCV and PATH-wSP) and micronutrient status (iron, folate, zinc, and vitamins A, B12, D, and E). Analyses were performed separately for each trial. Primary outcomes were post-vaccination serotype- or antigen-specific IgG concentrations, opsonophagocytic activity (OPA) titres, and composite IgG or OPA z scores.  ResultsVitamin B12 and haemoglobin concentrations were positively associated with composite and serotype- or antigen-specific antibody responses in analyses controlling for age, sex, malnutrition and inflammation. In the PRISM trial, PCV10-induced IgG (serotypes 1 and 6B) and OPA (serotypes 1, 4, 14, and 23F) responses were positively associated with vitamin B12 concentrations. Moderate anaemia was associated with lower IgG responses to serotypes 9V and 14 following full-dose PCV13 vaccination (FPCV) and lower antigen-specific IgG responses following the 1 mg PATH-wSP vaccine. No consistent associations were observed for ferritin, folate, zinc, or vitamins A, D, and E.  ConclusionVitamin B12 deficiency and anaemia were associated with reduced pneumococcal vaccine responses in young Kenyan children. Optimising nutritional status before vaccination could be a strategy to improve vaccine responses in populations where anaemia and micronutrient deficiencies are common."
2026-07-07,28,10.1101/2025.08.01.25332592,2,epidemiology,"Facilitators and Barriers to Community-Based Livestock Abortion Reporting for Rift Valley Fever Surveillance in Uganda: A COM-B Analysis","Walekhwa, A. W.; Conlan, A. J.; Namakula, L. N.; Nakazibwe, B.; Buchaki, S. A.; Wood, J. L. N.; Mugisha, L.","Rift Valley Fever Disease (RVFD) causes substantial economic losses via livestock abortion storms, yet community-based abortion reporting for early warning remains suboptimal in endemic settings. This study analysed the behavioural determinants of livestock abortion reporting to inform RVF surveillance interventions in Uganda.  We conducted a cross-sectional study using qualitative data collection methods in Isingiro District, Uganda, employing the Capability, Opportunity, Motivation-Behaviour (COM-B) framework. We conducted 29 key informant interviews with national/district policymakers and technical officers and 17 focus group discussions involving livestock owners, abattoir operators, and local leaders. Transcripts underwent deductive thematic analysis using NVivo-12, with independent coding verification and member checking. Barriers and facilitators were ranked by frequency and thematic emphasis, and a comparative analysis was conducted across participant groups.  The three most critical barriers were: poor community knowledge about RVF, with all confirmed cases initially submitted as Ebola suspects; veterinary personnel understaffing, with officers covering four or more sub-counties; and absence of post-reporting feedback, the most powerful demotivator. The three main facilitators were: mobile phone platforms enabling real-time reporting, existing community governance structures facilitating information sharing, and fear of economic and cultural livestock losses motivating reporting despite knowledge deficits. Comparative analysis revealed divergent perspectives: policymakers framed economic concerns macroeconomically, while communities experienced them as household-level losses. COM-B interconnectedness analysis demonstrated that the absence of feedback created disengagement, fear partially compensated for knowledge gaps, and single-domain interventions failed without addressing all three COM-B components.  Our study recommends that sustainable abortion reporting requires simultaneous intervention across capability, opportunity, and motivation domains. Priority interventions could include: integrating reporting into Ugandas electronic surveillance platforms, co-developing local RVF names with communities, establishing reliable feedback mechanisms, addressing veterinary staffing gaps in remote areas, and implementing no-blame reporting protocols. Effective RVF surveillance depends on reinforcing existing community structures while ensuring responsive feedback that validates reporters contributions."
2026-07-07,28,10.1101/2025.02.25.25322677,3,"public and global health","Synthetic Data to Lower Barriers Towards Equitable Artificial Intelligence in Rapid Diagnostic Test Interpretation","Rogers, E.; Turbe, V.; Gareta, D.; Herbst, C.; McKendry, R. A.; Herbst, K.; Shahmanesh, M.","Rapid diagnostic tests (RDTs) support affordable disease diagnosis. Machine learning (ML) can improve RDT interpretation but often relies on large, proprietary, and costly real-world image libraries. We present SynSight - a ML-enabled RDT segmentation and classification pipeline trained on synthetic data. Validated on HIV (98% sensitivity, 99% specificity) and COVID-19 RDTs (up to 99% accuracy), SynSight enables rapid ML training without real-world training images, keeping pace with new RDT development."
2026-07-07,28,10.64898/2026.07.04.26357187,1,epidemiology,"Cost of Retracted Articles to the NIH: a Living Analysis","Sandoval-Lentisco, A.; Ioannidis, J. P. A.","Retractions attract substantial attention and have become more frequent over time. Retractions reflect the self-correcting nature of science but also wasted resources. The Retraction Watch Database (RWD) includes over 60,000 records. We integrated RWD with NIH funding metadata (RePORTER system). As of July 2026, of the 6,081 U.S. affiliated retracted articles, 1,725 (28.4%) were linked to at least one NIH grant. With a mean attributed cost per retracted NIH-funded article of $255,087 in 2026 dollars, the attributed total cost of NIH-funded retracted research is $440 million in 2026 dollars. Grants associated with retracted papers for which the first or last author of the paper was the principal investigator were awarded $4.03 billion in 2026 dollars. NIH-funded articles take longer to be retracted (mean = 6.3 years) than other US-based articles, which may entail greater downstream implications. NIH funding of retracted authors decreased over the 3 years following retraction, particularly among authors with multiple retractions. We have developed a continuously updated dynamic dashboard (https://sandovallentisco.shinyapps.io/nih-retractions/) for the cost of retractions reflecting NIH-funded work."
