Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-06-22,26,10.64898/2026.05.07.26352635,3,"dentistry and oral medicine","DentaCoPilot: An LLM-Augmented Next-Procedure Recommender for General Dentistry, Designed for Dentist Augmentation","Rodrigues, C. C.; Rebello, S. D.","BackgroundCommercial dental artificial intelligence in 2026 is over-whelmingly diagnostic: caries, calculus, periapical, and bone-level detection on radiographs. The clinically harder question that follows every diagno-sis -- given a patients chart and most recent procedure, what should the dentist do next -- remains unsolved at general-dentistry scale. The closest published system, MultiTP (Chen et al., 2024), is a CNN-RNN restricted to partial-edentulism cases and provides neither calibrated uncertainty, structured rationale, nor an evaluation that treats the model as decision support rather than as an autonomous classifier.  MethodsWe introduce DentaCoPilot, a recommender that, given a structured chart, returns (i) a calibrated top-K probability distribution over Current Dental Terminology (CDT) codes for the next procedure, (ii) a verbalised confidence label, (iii) an explicit abstain flag when context is insufficient, and (iv) a chartgrounded rationale. We compare four classical baselines (frequency bigram, TF-IDF + logistic regression, XGBoost, MultiTP-style CNN-RNN) and six large-language-model (LLM) variants (Claude Haiku, Sonnet + chain-of-thought, Sonnet + retrieval, Opus + chain-of-thought, Sonnet + classical prior, Opus + classical prior) on a synthetic chart corpus of 500 patients (1,284 test examples). All LLM inference is routed through the local Anthropic Claude Code CLI; every call is logged for full audit.  ResultsOn apples-to-apples evaluation, classical baselines reach 0.567 top-1 / 0.967 top-5; pure LLM variants trail at 0.267-0.467 top-1. Prompt-conditioning a Sonnet LLM on the classical baselines top-10 candidates (M5) closes the gap: top-5 rises from 0.733 (pure Sonnet + chain-of-thought) to 0.933, matching classical baselines, while preserving rationale and abstention. Increasing the LLM backbone from Sonnet to Opus does not improve accuracy with or without priming. Calibration via temperature scaling and coverage-risk analysis is reported for the baselines.  ConclusionPrompt-conditioning a small LLM on a classical baselines top-K is the most cost-effective LLM design we tested for next-procedure recommendation, and the design preserves the augmentation features that distinguish the system from an autonomous classifier. A pre-registered clinician-in-the-loop evaluation at the KLE Vish-wanath Katti Institute of Dental Sciences (Belgaum, India) and a real-data evaluation on the multi-institutional BigMouth dental data repository are the next stage of work."
2026-06-22,26,10.64898/2026.06.11.26355423,1,epidemiology,"Dengue and chikungunya virus transmission in Kinshasa, Democratic Republic of the Congo","Sendor, R.; Edwards, J. K.; Banek, K.; Mwandagalirwa, K.; Lessler, J.; Espinoza, D. O.; Castillo, I.; Vulu, F.; Muvamba, N. M.; Bala, J. A. M.; Nkalani, M.; Kihuma, G.; Atibu, J. L.; Nseka, T. M.; Thwai, K. L.; PREMKUMAR, L.; Dinglasan, R. R.; Emch, M.; Juliano, J. J.; Collins, M.; Tshefu, A. K.; Parr, J.","Dengue (DENV) and chikungunya (CHIKV) are understudied in the Democratic Republic of the Congo (DRC) and across Africa despite evidence of transmission. We measured DENV and CHIKV IgG seroprevalences in Kinshasa Province, DRC, by antigen-capture ELISA, using dried blood spots from 2021. Force of infection (FOI) was estimated from age-stratified seroprevalences using Bayesian catalytic modeling. Among 1,250 participants, DENV IgG seroprevalence was 38.1% (95% CI: 34.5%-41.8%), increasing with age, and highest within peri-urban Kimpoko sites (54.9%). CHIKV IgG seroprevalence was 24.2% (95% CI: 21.1%-27.6%), increasing with age and comparable between peri-urban Kimpoko and rural Bu, with few seropositives in the city-center. DENV-CHIKV IgG co-occurrence was detected in 12.8% of participants. Time-varying FOI models provided best fit to age-stratified seroprevalences, with spatial variation detected. Sustained DENV and CHIKV circulation across Kinshasa highlights an under-appreciated transmission risk and underscores the need for strengthened arboviral surveillance in the DRC and surrounding region."
2026-06-22,26,10.64898/2026.06.17.26355889,1,"public and global health","Methodological guidelines for circadian modeling of Daylight Saving Time: application to the United States","Martin-Olalla, J. M.; Mira, J.","Modeling the circadian impact of seasonal clock changing requires precise synchronization between solar and social time. This report critiques a recent study that associated disease prevalence in the United States with seasonal clock exposure. We identify a fundamental computational error in which a sign reversal of the longitudinal offset effectively inverted the US East-West axis, cross-correlating local health data with the circadian burden of hypothetical locations on the opposite side of a time zone. We outline the methodology for a correct modelization of the circadian process in the context of US geography."
2026-06-22,26,10.64898/2026.06.11.26355484,1,"public and global health","Co-designed Sleep Health Program Improves Sleep Health of Australian First Nations Adolescents: Findings from a Pilot Study","Fatima, Y.; Senden, R. V.; Huda, M. M.; Marshall, A. J.; Sullivan, D. P.; Bucks, R.; Potia, A. H.; Smith, S. S.; Blunden, S.; McDaid, L.; Fanti, M.; Eastwood, P. R.; Yiallourou, S.; Walsh, J.; Mamun, A.; King, S.; Varela, S.; Solomon, S.; Skinner, T. C.","BackgroundAdolescent sleep health is a growing public health concern, yet no culturally responsive sleep health program has been developed for Aboriginal and Torres Strait Islander (First Nations) young people. This study reports the outcomes and acceptability of Australias first co-designed sleep health program for First Nations adolescents.  MethodsThe Lets Yarn About Sleep adolescent program was co-designed with First Nations community members from 23 Traditional groups, involving 174 Elders, adolescents, parents, carers, and service providers. The program drew on an Aboriginal pedagogical framework and the COM-B behaviour change model, integrating Western and First Nations sleep science, and was delivered by Aboriginal Youth Workers trained as Sleep Coaches. Outcomes included self-reported improvements in sleep knowledge, sleep timing and continuity, sleep quality, overall sleep health, and psychological distress. Post-program changes in outcomes were assessed using linear mixed-effects regression analyses. Program ratings and yarning-based feedback assessed acceptability.  Findings70 First Nations young people participated in the program (median age 13.0 years, range 12-18; 67.1% female). Sleep knowledge improved substantially, with the mean composite score increasing from -0.65 (SD 1.23) at baseline to 0.82 (SD 1.27) at follow-up, a large effect (Cohens d = 1.18; p < 0.001). A significant improvement was observed in the overall sleep health score, representing a medium effect (Cohens d = 0.63; {beta} = 0.68, 95% CI: 0.31-1.04; p < 0.001). Psychological distress showed a directional reduction that did not reach statistical significance (Cohens d = 0.32; {beta} = -0.49, 95% CI: -1.08-0.09; p = 0.097), though a modest beneficial effect cannot be excluded. High acceptability was reflected in program ratings and qualitative feedback, with participants reporting greater sleep awareness, improved sleep behaviours, and strong community engagement with the program.  InterpretationA culturally grounded, co-designed sleep health program can improve sleep knowledge and overall sleep health and achieve high acceptability among First Nations adolescents. Community leadership, local delivery, and the embedding of First Nations worldviews are likely central to achieving impact, highlighting a promising pathway to address sleep health inequities  FundingMedical Research Future Fund (APP1201569). No competing interests.  Research in contextO_ST_ABSEvidence before this studyC_ST_ABSWe searched PubMed, Scopus, and PsycINFO for peer-reviewed studies published between January 2010 and Sep 2025 with language restrictions, using the search terms: ""adolescent sleep health"", ""sleep education"", ""Indigenous"", ""First Nations"", ""co-design"", and ""community-led delivery"". Reference lists of relevant reviews were also screened. Evidence from systematic reviews and meta-analyses showed that most adolescent sleep interventions are delivered in school or community settings and are grounded in behavioural or cognitive-behavioural approaches. The existing sleep health programs are mainly delivered by sleep health researchers or healthcare providers in school settings over short durations (four to six weeks) and have produced modest short-term improvements in some aspects of sleep health. None of these programs was co-designed or culturally adapted for First Nations communities or offered in community settings. Further, most tools used to assess sleep health and knowledge were developed in Western contexts, with little consideration of First Nations conceptualisation of sleep health or of cultural and contextual factors that impact it. No prior studies have integrated First Nations governance and culturally grounded learning frameworks to improve the sleep health of First Nations adolescents.  Added value of this studyThis is Australias first sleep health program for First Nations adolescents. This co-designed program combined Western and First Nations sleep science and privileged First Nations cultural knowledge and practices to address the sleep health needs of First Nations adolescents holistically. This community-based program demonstrated significant improvements in sleep knowledge and sleep health, with strong community engagement and satisfaction.  Implications of all the available evidenceCo-designed and community-led approaches can help improve the sleep health of First Nations young people. Embedding First Nations leadership, local workforce development, and community governance structures into sleep health programs could improve program engagement and acceptability and potentially lead to improvements in sleep health. Future research should focus on integrating culturally responsive sleep health programs within school and community well-being systems to reduce sleep health inequities and improve life outcomes for First Nations adolescents."
2026-06-22,26,10.64898/2026.06.11.26355237,1,"public and global health","Introduction and sustained-transmission risk across DRC health zones during the Bundibugyo virus disease outbreak","Luvande Okingo, R.; Iroungou, B. A.; Valdano, E.","During the ongoing Bundibugyo ebolavirus disease outbreak in the Democratic Republic of the Congo, we quantify introduction risk and sustained-transmission potential across the country. This identifies priority zones far from currently affected areas, where rapid amplification could follow introduction and response efforts should be focused."
2026-06-22,26,10.64898/2026.06.18.26356011,1,"infectious diseases","Biopsychosocial determinants of HPV vaccine perception in university students of both sexes in Cucuta, Colombia, 2024: a cross-sectional study","ARIAS-SANCHEZ, A.; Florez, M.; Pereira, N.; Caceres-Penaloza, D. Y.; Dallos Rivera, L. S.; Nunez-Villamizar, K. G.; Beltran - Arroyave, C.","Colombia has been internationally recognised as a paradigmatic case of vaccine confidence crisis since the 2014 Carmen de Bolivar event, and national HPV vaccination coverage remains far below the World Health Organization 2030 target. Most published evidence focuses on female adolescents and on cervical cancer; the perception of the HPV vaccine in university-age populations of both sexes--and across the broader spectrum of HPV-attributable disease--remains comparatively understudied. We aimed to describe the influence of biopsychosocial determinants on HPV vaccine perception among university students of both sexes in Cucuta, Norte de Santander, Colombia. We conducted a cross-sectional study with a mixed quantitative-qualitative approach in 2024 among four universities (Universidad de Santander, Universidad Francisco de Paula Santander, Universidad de Pamplona and Universidad Libre; combined enrolment 21,033 students). Using convenience sampling stratified by institution, 750 actively enrolled undergraduate students of both sexes (18-60 years) completed a structured online questionnaire adapted from previously validated instruments. The instrument captured sociodemographic information, HPV knowledge and HPV vaccine perception. Data were analysed using Students t-test, one-way analysis of variance, Tukey post-hoc tests, effect sizes and 95% confidence intervals, with a 0.05 significance threshold. Of 750 respondents, 54.2% were women, 61.3% were under 20 years of age, and 75.1% attended public universities. HPV knowledge was high in 39.2%, intermediate in 42.4% and low in 18.4%; women and students aged 26 years or older displayed higher knowledge. Although 91.2% had heard of HPV and 82.5% knew that both sexes could acquire it, recognition of clinical manifestations and complications was uneven: cervical cancer 51.7%, penile cancer 30.5%, vaginal warts 45.9% and warts in the penis, larynx, anus or rectum 34.0%. Vaccine-specific knowledge was low in 77.1%, with men disproportionately represented (85.9% versus 69.5% in women). Overall positive perception of HPV vaccination was 66.6%, slightly higher in women (68.8%) than men (63.9%), in students aged 26 years or older (70.1%) and in students from private universities (68.1% versus 65.9%). Inferential analysis identified sex (Cohens d = -0.357), type of university (d = 0.189) and HPV knowledge (partial eta-squared = 0.096) as the only significant determinants. Age, socioeconomic stratum, age at sexual debut and vaccine-specific knowledge did not reach meaningful significance. HPV vaccine perception was predominantly positive but conditioned by three biopsychosocial determinants, with HPV knowledge as the primary driver. The persistent gender gap reflects historical anchoring of HPV messaging in cervical disease and female-targeted campaigns. Public-health strategies should adopt comprehensive, gender-inclusive educational interventions that explicitly visibilise non-cervical HPV-related cancers and address both sexes from a common evidence base.  Author summaryVaccination against the human papillomavirus prevents not only cervical cancer in women but also cancers of the mouth and throat, anus and penis, as well as anogenital warts in both sexes. In Colombia, vaccine acceptance collapsed after a 2014 episode in El Carmen de Bolivar, in which adolescent girls reported symptoms after immunization. Although the symptoms were not caused by the vaccine, public confidence has not fully recovered and most communication continues to frame the vaccine as a protection against cervical cancer in women only. We surveyed 750 university students of both sexes in Cucuta, Colombia, to understand how they perceive the vaccine and which personal and social factors shape that perception. We found that most students view the vaccine positively, but their perception depends mainly on how much they know about the human papillomavirus itself--particularly about diseases beyond cervical cancer. Men knew less than women and were less aware of the diseases that affect men. Type of university also played a small role. Our results suggest that improving HPV education for both sexes, and explicitly explaining that the vaccine prevents disease in men too, would help Colombia restore confidence and reach the World Health Organization 2030 vaccination targets."
2026-06-22,26,10.64898/2026.06.16.26355753,1,"infectious diseases","A Plasmodium vivax controlled human infection and transmission model to evaluate interventions across the life cycle","Geraedts, T. J. M.; Bok, J.; Graumans, W.; Gemert, G.-J. v.; Lorenz, F.-R.; Gmeiner, M.; Stoter, R.; Teelen, K.; Lanke, K.; Bos, K.; Collins, K. A.; Duncan, A. D. S.; Silk, S. E.; Donnellan, F. R.; Nielsen, C. M.; Minassian, A. M.; Draper, S. J.; McCall, M. B. B.; Bousema, T.; Mordmueller, B.","BackgroundPlasmodium vivax is an underappreciated cause of malaria disease burden. No reproducible and standardized full life-cycle controlled human malaria infection (CHMI) model to accelerate development of novel interventions is available.  MethodsThis transmission-CHMI trial was conducted in Nijmegen, Netherlands. Healthy, malaria-naive adults were sequentially enrolled into three cohorts of four and inoculated with the asexual blood-stage isolate PvW1. Primary endpoint was proportion of oocyst-positive laboratory-reared Anopheles stephensi mosquitoes. The sequential design allowed for adaptations between cohorts. At parasitemia >10 parasites/{micro}L or symptom onset, participants received oral gametocyte-sparing treatment (GST): mepacrine (Cohort 1 and 3; 100 mg at 0, 8 16 hours, then once daily for 3 days) or piperaquine (Cohort 3; 480 mg single-dose). Transmission was assessed by direct skin feeding (DSF) and membrane feeding assay (DMFA) with and without enrichment of gametocytes. End-of-study treatment was atovaquone-proguanil (1000/400 mg once daily for 3 days). The trial was registered: NL-OMON57011.  FindingsParticipants were enrolled between September 17, 2024 and March 25, 2025, all (12/12) developed parasitemia and transmitted PvW1 to mosquitoes. No serious adverse events occurred. Most adverse reactions were related to malaria. Mepacrine and piperaquine reduced asexual parasitemia while preserving gametocytemia and transmission. Peak transmission occurred within 3 days after GST and depended on the parasite developmental cycle, with highest gametocyte-infectivity [~]48 h post ring-stage. In Cohort 3, mosquito infection reached 100% in all transmission assays. Median peak oocyst counts were 24 (IOR: 14-31) for DSF, 17 (12-19) for DMFA, and 150 (116-199) for enriched DMFA. A two-fold increase in pre-GST maximal parasitemia was associated with 20 additional oocysts (95% CI 8{middle dot}6-32) in enriched DMFA. Sporozoites were viable in primary human hepatocytes.  InterpretationA PvW1 transmission-CHMI is reproducible and safe, enabling P. vivax sporozoite production, relapse models and evaluation of transmission-blocking interventions.  FundingThe OptiViVax project is supported by European Union Horizon Europe programme and UK Research and Innovation (UKRI); Swiss Governments State Secretariat for Education, Research, and Innovation (SERI); National Institute for Health and Care Research Oxford Biomedical Research Centre (NIHR-BRC).  Research in contextO_ST_ABSEvidence before this studyC_ST_ABSIn its Malaria Vaccine Technology Roadmap, the World Health Organization prioritizes Plasmodium vivax research and vaccine development alongside Plasmodium falciparum. Controlled human malaria infections (CHMI) play an important role in the development of new interventions as they enable early evaluation of new drugs and vaccines in small groups of participants.  Added value of this studyTo our knowledge this is the first study to achieve consistent transmission of a P. vivax clone to mosquitoes following blood-stage P. vivax CHMI. Reproducible high-level transmission was observed both in direct feeding assays and after gametocyte enrichment and parameters were identified that improve transmission success. It is also the first P. vivax CHMI trial that systematically assessed the use of piperaquine and mepacrine to attenuate asexual replication while preserving transmission-competent gametocytes.  Implications of all the available evidenceThis study expands the repertoire of P. vivax CHMI models and builds on the success and knowledge of prior P. vivax and P. falciparum CHMIs. This optimised transmission model enables production of highly infected mosquitoes and sporozoites for downstream use with a genetically-defined clone, which is particularly important for P. vivax because it cannot be maintained in continuous culture. It also facilitates evaluation of transmission-blocking interventions."
2026-06-22,26,10.64898/2026.06.19.26356057,1,epidemiology,"UKBAnalytica: an integrated R package for scalable phenotyping and reproducible epidemiological analysis within the UK Biobank Research Analysis Platform","He, N.; Mo, K.; Yu, G.; He, F.","UK Biobank provides longitudinal health-related data for approximately 500,000 participants, and its Research Analysis Platform (RAP) has shifted large-scale analyses toward secure cloud-based computation. However, many existing tools address only specific steps of the analytical workflow, leaving a need for an integrated framework that connects multi-source disease phenotyping, survival-ready cohort construction, and downstream analysis on the RAP. Here, we present UKBAnalytica, an extensible R package for scalable phenotyping and integrated analysis of UK Biobank data within the RAP environment. It currently includes 52 predefined baseline variables and a built-in library of 331 curated disease definitions. These definitions are based on multiple UK Biobank data sources, including ICD-10, ICD-9, self-reported conditions, death registry records, algorithmically defined outcomes, and OPCS-4 procedure codes. UKBAnalytica distinguishes prevalent and incident cases, constructs follow-up time, generates analysis-ready survival datasets, and summarizes participant flow. Beyond phenotype construction, UKBAnalytica provides integrated modules for epidemiological analysis, omics analysis, and machine-learning-based modeling and interpretation. By linking endpoint definition with downstream modeling under a consistent data structure, UKBAnalytica reduces repetitive scripting and improves analytical transparency. Furthermore, we demonstrate the packages practical utility through a case study on chronic obstructive pulmonary disease (COPD) proteomics. The findings align closely with previously reported conclusions, underscoring the robustness and reliability of our analytical framework. This phenotype-centered framework complements existing UK Biobank tools and facilitates reproducible RAP-based biomedical research. UKBAnalytica is freely available at https://github.com/Hinna0818/UKBAnalytica."
2026-06-22,26,10.64898/2026.06.19.26356025,1,epidemiology,"The impact of changes in age-based eligibility criteria on seasonal influenza vaccine uptake in England between 2019 and 2024: A retrospective cohort study","Suffel, A. M.; Walker, J.; Barry, E. V.; Campbell, C. N.; Lopez Bernal, J. V.; McDonald, S. L.; McDonald, H. I.; Mounier-Jack, S.; Parker, E. P.","ObjectivesTo examine changes in seasonal influenza vaccine uptake among clinical risk groups over periods of differing age-based eligibility.  DesignRetrospective cohort study.  SettingIndividuals in England registered in the Clinical Practice Research Datalink Aurum.  ParticipantsBetween 1,239,802 (2019/20) and 1,289,330 (2023/24) individuals aged 40-69 years in clinical risk groups.  InterventionsNatural experiment involving temporary expansion of age-based eligibility for influenza vaccination to include 50-64-year-olds from 2020/21 to 2022/23.  Main outcome measuresInfluenza vaccine uptake from 1st September to 28th February, incidence rate ratio (IRR) of vaccine uptake across consecutive seasons within age groups, and the ratio of IRRs between age groups.  ResultsInfluenza vaccine uptake increased in all age groups in 2020/21 relative to 2019/20. The increase was larger in individuals aged 50-64 years (13.3%; IRR 1.50, 95% CI 1.50-1.51) compared with those aged 40-49 years (8.3%; IRR 1.35, 95% CI 1.34-1.35) and 65-69 years (6.8%; IRR 1.34, 95% CI 1.33-1.35). From 2020/21 to 2022/23, vaccine uptake decreased, with a more pronounced decline among those aged 40-49 years (-5.4%) compared with age-eligible groups (50-64 years: -3.0%; 65-69 years: -3.1%). The reversion of age eligibility in 2023/24 was associated with a larger decrease in uptake among those aged 50-64 years (-9.6% vs 2022/23; IRR 0.79, 95% CI: 0.79-0.79) compared with those aged 40-49 years (-4.9%; IRR 0.87, 95% CI: 0.87-0.88) and 65-69 years (-3.3%; IRR 0.97, 95% CI: 0.96-0.97). Patterns were broadly consistent across clinical risk groups.  ConclusionsThe COVID-19 pandemic saw a general increase in seasonal influenza vaccine uptake in clinical risk groups. This increase was larger and more sustained in 50-64 year-olds who had also become eligible based on age. Our findings highlight the potential gains in vaccine coverage among clinical risk groups based on expanded age-based eligibility.  SummaryO_ST_ABSWhat is already known on this topicC_ST_ABSSeasonal influenza presents a substantial public health burden. Individuals with underlying health conditions have a higher risk of morbidity and mortality from influenza and are eligible for the seasonal influenza vaccine. However, uptake among individuals in clinical risk groups in England remains suboptimal.  What this study addsWe examined whether changes in the age-eligibility threshold for the influenza vaccine from 65 years to 50 years during the COVID-19 pandemic in England (2020/21 to 2022/23) improved uptake among individuals at clinical risk of severe influenza. We found that uptake increased most and was more sustained in 50-64 year-olds who were eligible for vaccination by both age and clinical risk. Our findings highlight the potential gains in vaccine coverage among clinical risk groups based on expanded age-based eligibility."
2026-06-22,26,10.64898/2026.06.19.26356069,1,epidemiology,"Associations of Chemical Exposures with Psychological Distress and Depression Diagnosis among Waste Pickers in Brasilia, Brazil: A Cross-Sectional Study","King Stone, K. L.; Maia Pelagalli, S.; Melanson, A.; Steelman, M.; Cruvinel, V. R. N.; Pintas, C. P.; Macena, N.; Thygerson, S.; Thacker, E. L.","IntroductionWaste pickers face chemical exposures. We evaluated whether chemical exposure is associated with psychological distress and depression.  MethodsA 2017 cross-sectional survey included 1,141 waste pickers working in the Estrutural open dump in Brasilia, Brazil. Participants self-reported occupational exposure to 11 chemical categories, 17 psychological distress symptoms, and depression diagnoses. Associations of chemical exposure with mean psychological distress scores and depression prevalence were assessed, adjusted for age, sex, marital status, and income.  ResultsMean psychological distress score was higher among those exposed to any chemical (mean of 8.1 vs 6.1; adjusted mean difference [aMD]: 1.8 [0.9, 2.7]) and higher among those exposed to each of 11 chemical categories, for example, smoke (aMD: 1.2 [0.6, 1.7]), batteries (aMD: 1.5 [1.0, 1.9], and oils (aMD: 1.3 [0.9, 1.8]). Depression was more prevalent among those exposed to oils (16.6% vs 10.6%; adjusted prevalence difference [aPD]: 6.3% [95% CI: 2.3, 10.2]), cleaning products (aPD: 5.4% [1.2, 9.5]), medications (aPD: 4.7% [0.6, 8.8]), and aerosols (aPD: 5.3% [1.3, 9.3]) but, not smoke, batteries, greases, insecticides, solvents, paints, chemical containers, or any chemical.  ConclusionThese associations highlight the need to consider policy level protections for waste pickers to reduce chemical exposure and guard against psychological distress. Further research is necessary to explore which specific chemicals, within broad chemical categories, are associated with psychological distress and depression."
