Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-06-01,23,10.64898/2026.05.31.727600,1,immunology,"Anti-Melanoma Differentiation-Associated protein 5 Auto-Antibodies Promote a Profibrotic Phenotype in a Human Lung Fibroblast Cell Line","Calandra, S.; Maggi, M.; Previtali, A.; Iamele, L.; Castellini, C.; Navarini, L.; Giacomelli, R.; Ruscitti, P.; Codullo, V.; Zanframundo, G.; Scotti, C.; Cavagna, L.","Anti-melanoma differentiation-associated protein 5 (anti-MDA5) autoantibodies identify a distinct dermatomyositis subset frequently associated with rapidly progressive interstitial lung disease (RP-ILD). While these antibodies are established disease markers, their direct contribution to pulmonary fibrosis is poorly defined. This study investigated the pathogenic effects of patient-derived polyclonal anti-MDA5 antibodies on IMR-90 human lung fibroblasts. Recombinant human MDA5 protein was produced in HEK293F cells and utilized to selectively isolate autoantibodies from a patients plasma via affinity chromatography. Fibroblasts were stimulated with MDA5, anti-MDA5 antibodies, or both. Real-Time Cell Analysis (RTCA) showed a statistically significant increase in cell impedance following treatment with an MDA5-anti-MDA5 mixture compared with controls, accompanied by a reduction in cell doubling time. MTT assays showed that neither MDA5 nor anti-MDA5, nor their immunocomplex, exerted acute cytotoxic effects in cell culture. Direct cell counting revealed a significant increase in fibroblast proliferation in response to the MDA5-anti-MDA5 combination. Molecular characterization by RT-qPCR revealed a significant alteration of TLR2, TLR7, and endothelin-1 (ET-1) mRNA levels. ELISA assays detected an increased secretion of pro-collagen and type I interferons in culture supernatants. All these results were mainly, but not only, observed in the MDA5/anti-MDA5-exposed cells. Our results suggest that anti-MDA5 autoantibodies and MDA5 antigen complex are not merely disease biomarkers, but active pathogenic drivers that stimulate proliferation and pro-fibrotic responses in lung fibroblasts. This mechanism may contribute to the rapid tissue remodeling characteristic of RP-ILD, supporting the development of targeted therapeutic strategies to mitigate fibrosis in this high-mortality patient subset."
2026-06-01,23,10.64898/2026.05.29.728749,1,microbiology,"Antimicrobial activity of polymyxin A, and characterisation of the cognate biosynthetic gene cluster within the genome of the producing Paenibacillus polymyxa.","McLeman, A.; Kingdon, A. D. H.; Hoeven, R.; Taylor, G.; Allman, E.; Bulgasim, I.; McKeown, C.; Goodman, R. N.; Moyo, S.; Roberts, A. P.","We report the isolation and identification of a Paenibacillus polymyxa strain from the citizen science project; Swab and Send. Through whole genome sequencing we are able to describe the biosynthetic gene cluster of polymyxin A produced by P. polymyxa 1G (NCBI accession no. JBVPZV000000000), compare the pmxA, pmxB and pmxE genes to five other polymyxin genes encoding known polymyxin variants, and provide mass spectrometry data that supports the production of polymyxin A1 (1157 m/z) and A2 (1143 m/z). Polymyxins are ranked in the highest priority critically important antimicrobials classification by the WHO and are of particular importance for treating gram-negative multidrug resistant pathogens. Due to the discovery of polymyxins occurring in the 1940s, there is little genetic research around polymyxins, and the literature focusses primarily on clinically used polymyxin E (colistin) and polymyxin B. Previous literature suggests that polymyxin A1 has similar/lower toxicity to clinically used polymyxins E and B. To test if polymyxin A was able to overcome current resistance mechanisms to clinically used polymyxins, the cell free supernatant from P. polymyxa 1G was tested against a panel of clinical isolates with various resistance genes. We found that resistance genes mcr-1 and mcr-4 confer resistance to polymyxin A produced by our isolate meaning that, while polymyxin A has good antimicrobial activity, clinical resistance mechanisms already confer resistance to this variant of polymyxin."
2026-06-01,23,10.64898/2026.05.29.728643,1,microbiology,"Impairment of bacteriophage activity in blood: a case study revealing constraints in phage isolation and translation","Wahid, B.; Teo, T.; Zhao, J.; Zang, L.; Bandara, A.; Ashraf, Q.-u.-a.; Warner, M.; Speck, P.","BackgroundPhage therapy is increasingly considered a promising alternative for treating multidrug-resistant (MDR) infections. However, its clinical application remains limited by challenges in isolating effective phages against resistant clinical strains and by the limited ability of in vitro assays to predict performance in real biological environments. While biological matrices are known to influence phage activity, these effects are not well characterised.  MethodsA phage-resistant Pseudomonas aeruginosa isolate from a patient with recurrent MDR urinary tract infection was used as the model organism. Conventional isolation methods failed to recover effective phages, leading to the development of TEASER-i (Transient EDTA- and Ion-Assisted Sequential Enrichment & Recovery). Recovered phages were characterised using adsorption assays, one-step growth kinetics, and time-kill experiments. Their antibacterial activity was evaluated both in vitro and in ex vivo human matrices (whole blood, serum, plasma, and urine). Phage efficacy was quantified using maximum log reduction (Emax), area under the curve (AUC), and phage-to-bacteria ratio (PBR).  ResultsA novel TEASER-i method optimised for difficult-to-treat Gram-negative infections, enabled recovery of a functionally effective Osewage-derived P. aeruginosa phage, which outperformed a Ourine-derived P. aeruginosa phage that showed slower replication and lower burst size. Phage activity varied significantly in blood, serum, and plasma. Urine supported the most sustained antibacterial effect. In many cases, early bacterial reduction was followed by regrowth. Sustained activity was associated with maintenance of favourable PBR values, while negative PBR corresponded to treatment failure. At 96 h, only two conditions maintained favourable phage load (log 10 PBR > 0): the S. aureus phage in urine (+1.66) and the sewage-derived P. aeruginosa phage in serum (+1.32).  ConclusionsPhage efficacy depends not only on intrinsic lytic capacity but also on the ability to persist and amplify within specific biological environments. Conventional isolation and in vitro screening may therefore overestimate therapeutic potential. Combining optimised isolation strategies with ex vivo evaluation provides a more realistic framework for phage selection and clinical translation."
2026-06-01,23,10.64898/2026.05.27.727477,1,genomics,"Replicate-anchored calibration of within-host single nucleotide variant detection in Mycobacterium tuberculosis whole genome sequencing","Seraphin, M. N.; Afriyie-Mensah, J. S.; Asare-Baah, M.; Chariker, J.; Domotey, C.; Kwarteng, E.; Zoungrana, M.; Mireku, S.; Ganu, H. M.; Omari, M. A.","BackgroundIntra-host genetic heterogeneity in Mycobacterium tuberculosis is biologically and clinically informative, but its detection from short read whole genome sequencing depends on thresholds over read depth (DP), alternate allele support (AD), and minor allele frequency (MAF) that are rarely empirically anchored.  MethodsWe developed a biological replicate-anchored, lexicographic calibration framework for per-specimen intra-host single nucleotide variant (iSNV) detection. Within-patient replicate sputum pairs from a pre-treatment tuberculosis (TB) cohort were scored across the joint (DP, AD, MAF) grid on six concordance metrics; the selector penalized no-signal regimes and ranked cells by reproducibility, with sensitivity as a tiebreaker. Selection stability was quantified by B=1,000 nonparametric bootstrap resamples of replicate pairs, defining a Looser/Primary/Tighter sensitivity ladder. The calibrated rule was applied to 97 patients contributing 282 cultured sputum specimens.  ResultsCalibration on 169 replicate pairs from 67 patients identified a Primary cell at DP[&ge;] 60x, AD [&ge;] 3, MAF [isin] [0.02, 0.50]. The bootstrap modal cell coincided with the Primary cell in 45.7% of 703 successful replications (MAF = 0.02 in 100%; AD = 3 in 90.2%). Per-patient prevalence of detectable within-host diversity at the Primary tier was 16.5% (16/97, Wilson 95% CI: 10.4% - 25.1%); Looser and Tighter tiers yielded comparable rates.  ConclusionWithin-patient replicate concordance provides a reproducible empirical anchor for iSNV detection thresholds in TB whole genome sequencing. The framework is internally calibrated and reported with explicit sensitivity tiers. The calibrated rule can be applied to external cohorts as a direct test of transferability.  Data SummaryO_LIRaw paired-end Illumina whole genome sequencing reads for the 282 Mycobacterium tuberculosis genomes analyzed in this study have been deposited at the NCBI Sequence Research Archive (SRA) under BioProject accession PRJNA1466981. Per-sample run accessions and corresponding metadata are provided in Supplementary Data S1. C_LIO_LIThe M. tuberculosis H37Rv reference genome used for read alignment is available from GenBank under accession NC_000962.3. C_LIO_LIThe full analysis pipeline (R), calibration scripts, application scripts, parameter files, and derived data tables that reproduce all reported results, main figures, and supplementary materials are available at https://github.com/K01-tb-genomics/paper1_isnv_calibration. A versioned snapshot of the repository at the time of manuscript submission is archived at Zenodo under 10.5281/zenodo.20246996. C_LIO_LISupplementary Tables S1-S5 and Supplementary Figure S1 are provided as supplementary files alongside the article. C_LI  O_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=159 SRC=""FIGDIR/small/727477v1_figS1.gif"" ALT=""Figure 1""> O_LINKSMALLFIG WIDTH=200 HEIGHT=159 SRC=""FIGDIR/small/727477v1_figS1a.gif"" ALT=""Figure 1""> View larger version (59K): org.highwire.dtl.DTLVardef@429cb4org.highwire.dtl.DTLVardef@13dfefeorg.highwire.dtl.DTLVardef@12ff82forg.highwire.dtl.DTLVardef@4ee39a_HPS_FORMAT_FIGEXP  M_FIG O_FLOATNOFigure S1.C_FLOATNO Depth-concordance diagnostic at all three calibration tiers. Replicate-pair concordance against pair minimum sequencing coverage, regressed with patient-clustered standard errors; 169 within-visit replicate pairs nesting in 67 patients. (a) Probability that both specimens were silent at the candidate cell (155/169, 91.7% across tiers); slope per +10x depth not significantly different from zero at any tier (slope 0.087, p = 0.15), consistent with a stringency-driven detection floor. (b) Jaccard similarity among pairs in which both specimens contributed at least one passing call (six evaluable pairs); log-odds slope per +10x depth positive at all three tiers (Looser 0.030, p = 0.04; Primary 0.029, p = 0.05; Tighter 0.034, p = 0.02), interpreted as exploratory given the small evaluable sample. Slopes expressed per +10x coverage increment; two-sided p-values from cluster-robust Wald tests.  C_FIG The authors confirm that all supporting data, code and protocols have been provided within the article or through the cited public repositories.  Impact StatementWithin-host genetic diversity in Mycobacterium tuberculosis is increasingly used to study transmission, treatment response, and resistance emergence. The bioinformatic thresholds that distinguish low-frequency variants from sequencing noise vary widely across published TB studies and are rarely empirically justified, thus reshaping which patients are reported as harboring detectable within-host diversity. We provide a biological replicate-anchored calibration framework that ties threshold selection to within-patient replicate concordance, quantifies stability under resampling, and reports explicit sensitivity tiers. Applied to 97 TB patients, the calibrated rule identifies 16.5% as carrying detectable within-host M. tuberculosis variation. The framework is transferable to other TB cohorts as a transparent basis for cross-study comparison.  Lay SummaryTuberculosis (TB) bacteria can vary slightly within a single patient. Bacterial cells in the same person may carry small genetic differences, sometimes affecting only a small fraction of the bacterial population. Studying this kind of within-patient variation matters for understanding how TB responds to treatment and how it spreads between people. Detecting these differences from DNA sequencing means distinguishing real signal from background noise. However, the rules used to make that distinction affect which patients are reported as carrying mixed bacterial populations. In this study, we developed a method for making that detection decision more reliably. Most patients gave more than one sputum sample on the same day. We used the agreement between repeat samples from the same patient to pick rules that gave consistent answers. We checked how stable our chosen rules were by repeating the selection on randomly drawn versions of the data, and we report stricter and looser versions of the rule alongside our preferred one. We applied the method to 97 TB patients. About one in six (16.5%) showed detectable genetic variation within their TB bacterial population using our preferred rule. The same rules can also be applied to other TB studies to check whether they give consistent results when used in a different setting."
2026-06-01,23,10.1101/2025.08.06.668799,2,immunology,"ASCL1 primes medullary thymic epithelial cell programs required for central tolerance","Akiyama, N.; Horie, K.; Namiki, K.; Chang, J.-C.; Miyauchi, M.; Miyao, T.; Uchida, N.; Hagiwara, N.; Yoshida, M.; Morota, M.; Kouno, T.; Kojima, M.; Moody, J.; Ando, Y.; Ichise, H.; Ishii, H.; Endo, R.; Muramatsu, W.; Yang, M.; Yoshida, N.; Inoue, J.-i.; Hon, C.-C.; Shin, J. W.; Carninci, P.; Hollander, G. A.; Minoda, A.; Nakajima, J.; Akiyama, T.","Immunological self-tolerance depends on medullary thymic epithelial cells (mTECs), which express a broad repertoire of self-antigens to support negative selection of autoreactive T cells and the development of regulatory T cells. Although the autoimmune regulator AIRE is essential for this process, additional factors are required to establish the full mTEC gene expression program. Because thymoma is frequently associated with autoimmunity, implicating defective thymic tolerance, we performed single-cell RNA sequencing of TECs from thymoma patients and identified the transcription factor ASCL1 as selectively downregulated in tumor mTECs. Deletion of Ascl1 in mouse TECs resulted in spontaneous autoimmunity without inducing thymic tumorigenesis. Transcriptomic and chromatin accessibility analyses revealed that ASCL1 influences mTEC gene expression programs and is associated with corresponding changes in chromatin accessibility. Genetic interaction analyses further suggested that ASCL1 activity in immature mTECs modulates the AIRE dependency of gene expression in mature mTECs. Together, these findings identify ASCL1 as a key regulator of mTEC function and central tolerance, providing insight into mechanisms that safeguard immune homeostasis and whose disruption may contribute to autoimmune disease."
2026-06-01,23,10.64898/2026.05.29.728623,1,immunology,"p38 dependent IL-33 responses define a conserved inflammatory programme in mast cells","Sumoreeah, M. C.; Phair, I. R.; Darling, N. J.; Arthur, J. S. C.","Interleukin-33 (IL-33) is a key cytokine in mast cell mediated immunity, promoting inflammatory cytokine production without inducing degranulation. Here, we compared IL-33 induced proteomic responses across three mast cell culture systems, Foetal Liver derived Mast Cells (FLMCs), Bone Marrow derived Mast Cells (BMMCs), and Peritoneal Mast Cells (PMCs), using quantitative data-independent acquisition mass spectrometry.  Although baseline proteomes were largely conserved across all mast cell types, clear differences were observed between culture systems. PMCs exhibited a more mature phenotype, characterised by higher abundance of granule-associated proteins and lower levels of proteins involved in metabolism and translation. In contrast, FLMCs and BMMCs displayed higher levels of biosynthetic and metabolic machinery, consistent with a less differentiated state.  IL-33 stimulation induced a conserved proteomic programme across all mast cell types, enriched for inflammatory signalling pathways, cytokine production, and enzymes involved in prostaglandin and biogenic amine biosynthesis. Pathway analysis demonstrated robust activation of nuclear factor {kappa}B (NF{kappa}B) associated signalling, with a relative enrichment of components linked to non-canonical NF{kappa}B signalling and tumour necrosis factor (TNF) receptor associated pathways.  Mechanistically, IL-33 driven proteomic remodelling was strongly regulated by mitogen-activated protein kinase (MAPK) signalling. p38 MAPK emerged as the dominant regulator of the IL-33 response, with ERK1/2 contributing to a subset of induced proteins. These pathways differentially regulated key effector outputs, including IL-6, IL-9, IL-1 family cytokines, and enzymes required for prostaglandin, serotonin, and histamine biosynthesis.  Together, these data define conserved IL-33 dependent inflammatory programmes across mast cell differentiation states and demonstrate how MAPK signalling pathways shape the composition of mast cell effector responses."
2026-06-01,23,10.64898/2026.05.31.729126,1,immunology,"Heme orchestrates a tissue stress response to proteolytic damage","Agaronyan, K.; Greaney, A. M.; Yu, S.; Chavan, A. R.; El-Naccache, D. W.; Manning, E. P.; Sharma, L.; Dela Cruz, C. S.; Medzhitov, R.","Whereas cellular stress responses are well defined, tissue-level stress remains poorly understood. Proteases are among the most widespread enzymes, and excessive proteolytic activity drives diseases such as arthritis and chronic obstructive pulmonary disease, yet unifying features of this stress are unclear. Here, using the lung and diverse proteases, we identify a conserved injury signature of proteolytic stress marked by vascular disruption, red blood cell extravasation, and heme release that triggers oxidative stress. We show that alveolar macrophages act as primary sensors of this stress response, activating NRF2-dependent heme detoxification program and fibroblasts produce protease inhibitors to limit damage. Repeated exposure to proteolytic stress induces tissue adaptation and protects against subsequent injury and infection. These findings define a unifying framework for tissue-level proteolytic stress sensing and adaptation."
2026-06-01,23,10.64898/2026.05.31.729018,1,"molecular biology","Thousandfold Expansion Microscopy","Hu, H.; Krah, D.; Ntolkeras, A.; Chanda, S.; Heimbrodt, A.; Mondal, M.; Altendorf, J.; Jing, B.; Berger, B.; Shaib, A. H.; Rizzoli, S.; Boyden, E. S.","Biological macromolecules, such as proteins, are made of concatenated building blocks. We hypothesized that individual protein residues could be imaged by anchoring their side chains to a swellable polymer, cleaving backbone amide bonds, and expanding residues away from each other to a degree that enables them to be visualized separately. We introduce thousandfold expansion microscopy (1000ExM), a four-network interpenetrating hydrogel architecture that enables successive expansion from [~]18-fold to >1000-fold (one billion-fold in volume). Protein and peptide structures are maintained across these expansion factors, as verified by analyses of proteins with known structures (nanobodies, GFP) and a well-studied peptide (mCLING). Computational analysis indicates that 1000ExM resolves adjacent amino acid residues, thereby achieving sub-nanometer precision on conventional light microscopes. We anticipate that 1000ExM will find wide utility in protein visualization and identification, potentially even in intact cells and tissues."
2026-06-01,23,10.64898/2026.05.06.723176,2,"cell biology","High-throughput identification of protein turnover modulators in human neurons","Dembska, J.; Mahul-Mellier, A.-L.; Tollenaere, A.; Jasiqi, Y.; Suter, D. M.","Disturbances in protein homeostasis are a defining feature of aging and neurodegenerative diseases. However, current proteomics approaches do not enable screening-scale pharmacological interrogation of protein turnover in post-mitotic human neurons. Here we establish a Mammalian Cell-optimized Fluorescent Timer (MCFT)-based live-cell imaging platform to quantify global protein synthesis and degradation rates in human embryonic stem cell-derived neurons at screening scale. Among 5,897 tested compounds, 199 increased protein synthesis and degradation rates, and three selected compounds upregulated translation-associated genes in human neurons. We then tested their ability to suppress the accumulation of pathogenic -synuclein aggregates in models of Lewy body-like pathology. All three compounds induced efficient clearance of -synuclein aggregates in mouse primary neurons, and one compound demonstrated similar efficacy in human dopaminergic neurons. This platform provides a broadly applicable strategy for identifying biomedically-relevant compounds that enhance protein turnover across pluripotent stem cell-derived cellular models."
2026-06-01,23,10.64898/2026.05.30.728992,1,genetics,"Overexpression of Eaf1, a subunit of the NuA4 lysine acetyl transferase complex, rescues growth defects in the budding yeast H3K36M oncohistone model via histone H4 tail acetylation","Jones, C. Y.; Chen, L.; Fasken, M. B.; Spangle, J. M.; Corbett, A. H.","Histone proteins are critical for regulating functions that occur at DNA, such as gene expression. Certain mutations in histone genes were characterized to drive oncogenesis, termed oncohistones, and one of the first identified oncohistones is H3K36M. While humans have a high copy number of H3 genes, making genetic engineering in cell lines challenging, budding yeast only have two H3 genes. Additionally, histone H3 shares 90% sequence identity between budding yeast and humans, making it a great model for studying H3K36M. We had previously identified the catalytic subunit of the NuA4 lysine acetyltransferase complex as a suppressor of growth defects in H3K36 mutant yeast cells. Here, we expand upon our initial finding by discovering that the NuA4 scaffold Eaf1 is an even stronger suppressor of mutant H3K36 growth defects. We uncover that this suppression by Eaf1 is dependent on its HSA domain. We also created H4-4K[-&gt;]A and H4-4K[-&gt;]R mutants that eliminated the potential for acetylation at mutant H4, on their own and in combination with H3K36 mutants, and found that these H4 mutants have reduced viability and disrupted global H4 acetylation. Importantly, we discover that Eaf1 is unable to suppress growth defects in these H4 mutants, suggesting its suppression is dependent on acetylation at histone H4 N-terminal tails. Lastly, we discovered that inhibiting NuA4 activity in H3K36M human cells limits their oncogenic potential. Together, this work further characterizes the connection between H3K36 and H4 N-terminal tails in the context of a cancer-causing mutation."
