Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-06-29,27,10.64898/2026.06.24.734375,1,genomics,"High-fidelity rare structural variant detection with HiFiRE3 reduced representation via restriction enzyme ends","Stewart, J. A.; Mishler, J.; Ahmed, S.; Schwer, B.; Glover, T. W.; Wilson, T. E.","High-fidelity detection of rare structural variants (SVs) remains challenging because library preparation and sequencing techniques generate artifactual junctions that obscure true single-molecule events. Here, we present HiFiRe3, an error-minimized sequencing framework that combines artifact-aware library design with error suppression and correction strategies to enable rare SV detection and frequency assessment across long and short-read sequencing platforms. We first systematically characterized major classes of SV artifacts, including chimeric PCR products, intermolecular ligation, sequencing platform-specific artifacts, and mapping errors. HiFiRe3 supports error correction of these artifact junctions by combining reduced representation restriction fragments with pre-ligation size selection to enable computational filtering via independent forced restriction enzyme end (FREE) and <1N size logics. In nanopore libraries, these approaches enabled targeted detection of single-molecule SVs at replication stress hotspots in cultured human cells exposed to genotoxicants and in long genes in untreated mouse brains, while markedly reducing singleton translocation artifacts. HiFiRe3 extends to PacBio sequencing for joint SV and SNV error correction and to short-read platforms for cost-efficient high-fidelity nonhomologous SV analysis. Together, HiFiRe3 is a flexible framework for accurately detecting rare genomic structural variation with broad applicability to targeted and genome-wide studies by selective application of its error correction approaches."
2026-06-29,27,10.64898/2026.06.09.731232,2,genomics,"Interspecies variation of 45S ribosomal DNA in vertebrates","Kang, L.; Formenti, G.; O'Connor, T.; Michalak, P.","Ribosomal DNA (rDNA) remains one of the least resolved components of complex genomes despite its central role in cellular function and evolutionary inference. Using chromosome-scale assemblies from the Vertebrate Genomes Project, we present a comparative analysis of the 45S rDNA locus across vertebrates. rDNA organization varies widely among clades, with lineage-specific differences in chromosomal distribution, copy number, and positional bias. Mammals and birds typically restrict rDNA to few, often terminal loci, whereas amphibians and several fish lineages exhibit highly dispersed architectures, including extreme cases spanning dozens of chromosomes. Copy number varies by more than an order of magnitude and does not scale simply with repeat-unit size or predicted functional demand, consistent with rDNA functioning as a flexible genomic reservoir rather than a direct proxy for ribosome production. At the sequence level, the 45S unit resolves into distinct evolutionary regimes. Genes encoding rRNAs (18S, 5.8S, 28S) remain highly conserved and retain strong phylogenetic signal, whereas internal transcribed spacers show rapid divergence, lineage-specific expansion, and pronounced asymmetry between intergenic spacers ITS1 and ITS2. Sequence-structure analyses reveal a gradient of constraint across the locus, from tightly coupled evolution in rRNA-encoding regions to increasingly permissive regimes in spacers. Structure-informed phylogenetic inference yields modest but consistent improvements under high divergence, highlighting its value when sequence signal degrades. Together, these results establish the 45S rDNA locus as a multi-layered evolutionary system integrating deep conservation with structural plasticity across vertebrates."
2026-06-29,27,10.1101/2025.09.23.676583,2,bioinformatics,"The structural context of mutations in proteins predicts their effect on antibiotic resistance","Green, A. G.; Tasmin, M.; Vargas, R.; Farhat, M. R.","In Mycobacterium tuberculosis, a prevalent and deadly pathogen, resistance to antibiotics evolves primarily through non-synonymous mutations in proteins. Sequence-based analyses are currently used to understand the genetic basis of antibiotic resistance, either via genotype-phenotype association, or via signals of convergent evolution. These methods focus on primary sequence and often neglect other biological signals such as protein structural information. We hypothesize that integrating the structural context of mutations improves the prediction of effects on function and phenotype. We curate high confidence structural annotations for the M. tuberculosis proteome from 1,371 crystallography and 2,316 AlphaFold predictions, and combine the structures with mutations from over 31,000 clinical M. tuberculosis isolates. We demonstrate that mutations in proteins known to cause resistance are clustered in 3D space, even in proteins where inactivating mutations at any position are thought to cause resistance. We develop a statistic to search the M. tuberculosis proteome for signal of clustered mutations, finding over 450 proteins that display this signal, many of which have a known relationship with antibiotic resistance. We show that a supervised classifier trained on 3D distance to known resistance sites alone has an F1 score of 94.6% at classifying mutations as resistance-conferring across proteins. This work demonstrates that protein structure provides useful information for categorizing which variants may cause antibiotic resistance, even when the majority of structures are AI-predicted."
2026-06-29,27,10.64898/2026.06.11.731513,2,biochemistry,"Digging deeper into the immunopeptidome with TripleToolWF","Mayer, R. L.; Mechtler, K.","While the field of immunopeptidomics has matured substantially over the last years, high input amounts of cellular or tissue material are still required to obtain a somewhat complete profile of the immunopeptidome. Here we present a simple platform termed TripleToolWF (derived from Triple Tool workflow) to increase the number of identified and quantified immunopeptides combining the outputs of three search engines such as PEAKS Online 12, Sequest HT with INFERYS rescoring and MSFragger. For assessing the false discovery rate (FDR) an entrapment approach is used. The platform improved peptide identifications by 6-14% and peptide quantitations by 11-25% compared to the best individual search engine for two independent, previously published, bacterial infection datasets. Peptides were mostly 9-12mers as expected and >90% of the obtained 9mers were predicted binders by the stringent majority voting approach of Immunolyser 2.0 which indicates high confidence of the identified immunopeptides. The FDR was monitored using dedicated entrapment searches against shuffled databases. The resulting entrapment FDR was assessed before and after result pooling and showed only a minor increase upon pooling compared to the worst individual search engine. It remained even below the target of 1% peptide FDR in 40% of the experiments. Compared to the original publications, the number of high confidence bacterial immunopeptides was drastically elevated by 53% and 2800% for the Listeria monocytogenes and Mycobacterium bovis BCG projects, respectively, when applying strict filters. Of these additional bacterial sequences, >92% of the 9mer sequences were predicted as binders by at least one of the prediction algorithms of Immunolyser 2.0 illustrating their actual HLA binding nature. TripleToolWF hence provides a simple tool to further increase the number of obtained sequences from MS-based immunopeptidomics experiments to facilitate a deeper view of the immunopeptidome for refined vaccine candidate prioritization."
2026-06-29,27,10.1101/2025.11.03.686231,3,bioinformatics,"Svirlpool: structural variant detection from long read sequencing by local assembly","May, V.; Hartmann, T.; Beule, D.; Holtgrewe, M.","MotivationLong-Read Sequencing (LRS), and Oxford Nanopore Technologies (ONT) in particular, has greatly improved the detection of structural genome variants (SVs). Fast alignment-based ONT callers achieve strong benchmark performance, but they necessarily reduce the read sequence to alignment-derived signals when deciding whether variants are shared across samples. This can be limiting for cohort and clinical analyses, especially for insertions and repeat regions where sequence representation matters. We present Svirlpool, a multi-sample SV caller for ONT data that builds local consensus assemblies of candidate SV regions and retains the assembled sequence up to the final joint-calling step, where merging tolerances are scaled by a reference-independent noise estimate derived from the reads.  ResultsWe validated Svirlpool on two ONT family datasets: the recent high-quality HG002 Ashkenazi trio and the older Platinum Pedigree family, using the Genome in a Bottle and T2TQ100 benchmarks on the GRCh38, GRCh37, and CHM13v2 references and the Mendelian consistency of native multi-sample calls. We compare against current native joint callers and post-hoc merging workflows. Svirlpool produces highly Mendelian-consistent insertion calls in trio analyses (95.2% on GRCh38 and 95.1% on CHM13v2 at 30x), and on CHM13v2 it reaches the highest insertion and deletion consistency among all tested approaches. Sawfish and Sniffles achieve the highest SV benchmark F1 scores on recent high-quality ONT data, whereas Svirlpool enters the competition with more conservative SV calls. Svirlpool features native, sequence-aware joint calling with retained local consensus sequences and shows a very high Mendelian consistency with sequencing data from different batches and chemistries, which is a common situation in clinical application. Availability and Implementation: Source code, container images, and documentation available at https://github.com/bihealth/svirlpool.  Contactvinzenz.may@bih-charite.de"
2026-06-29,27,10.1101/2025.10.17.683150,3,bioinformatics,"NPTX2-Centered Cognitive Resilience Mechanisms in the Context of AD Pathology","Lao, Y.; Xiao, M.-F.; Ji, S.; Piras, I. S.; Kim, K.; Bonfitto, A.; Song, S.; Aldabergenova, A.; Sloan, J.; Trejo, A.; Geula, C.; Na, C.-H.; Rogalski, E. J.; Kawas, C. H.; Corrada, M. M.; Serrano, G. E.; Beach, T. G.; Troncoso, J. C.; Huentelman, M. J.; Barnes, C. A.; Worley, P. F.; Colantuoni, C.","BackgroundCognitive resilience to Alzheimers disease (AD) pathology is associated with preserved expression of NPTX2, an activity-regulated synaptic protein involved in circuit plasticity, excitation-inhibition balance, and complement-linked synapse regulation. However, the broader molecular programs coordinated with NPTX2 in resilient individuals remain unclear.  MethodsWe analyzed postmortem middle temporal gyrus tissue using targeted PRM-MS proteomics in 135 individuals and bulk RNA-seq in an expanded 575-sample cohort. NPTX2-associated molecular coordination was assessed within cognitively normal low-pathology controls (CN-Lo), cognitively normal high-pathology controls (CN-Hi), mild cognitive impairment (MCI), and AD. Correlation-based approaches were applied using NPTX2 protein and NPTX2 mRNA expression as anchors to define resilience mechanisms in CN-Hi subjects.  ResultsNPTX2 protein abundance was preserved across all controls regardless of age and pathology but reduced in MCI and AD. NPTX2 mRNA expression was also invariant across pathology within controls and reduced in MCI and AD but decreased markedly with age. Targeted proteomics identified NPTX2 relationships with synaptic and inhibitory-circuit proteins that were preserved across control groups, alongside CN-Hi-specific recruitment of trafficking, lysosomal, metabolic, and proteostasis-associated proteins. Transcriptome-wide correlations with NPTX2 revealed differences in gene co-expression between groups, identifying a prominent activity-dependent program including BDNF, VGF, SCG2, SST, SERTM1, DUSP4, and EGR4, that was preserved in both CN-Lo and CN-Hi subjects, while genes recruited to the NPTX2 network specifically in CN-Hi implicated immune, neuroprotective, translation, and proteostasis-related pathways. Coupling differential gene expression analysis with co-expression, we further identified five candidate resilience genes whose expression and NPTX correlation was preserved across controls, but lost in MCI and AD: SST, MAL2, TAC1, SERTM1, and RFK. Expression of genes in distinct NPTX2 co-expression classes can be freely explored in our bulk RNA-seq data and other public AD transcriptomic datasets at NeMO Analytics.  ConclusionFindings suggest that cognitive resilience in the context of AD neuropathology engages a coordinated molecular state distinct from both persevered cognition without pathology and MCI/AD, which is organized around preserved and selectively remodeled NPTX2-associations. Rather than reflecting broad transcript abundance changes, resilience was characterized by maintained synaptic and inhibitory programs, and adaptive proteostasis and trafficking pathways that distinguish resilient high-pathology individuals from low-pathology controls or symptomatic AD."
2026-06-29,27,10.64898/2026.06.26.734730,1,biochemistry,"Lipid-Coated Water-in-Oil Droplets as a Passivation-Free Platform for Cost-Effective Fluorescence Spectroscopy","Trowbridge, J. W.; Lakic, A.; Brodbeck, A.; Cox, D.; Mason, A. F.; McAlary, L.","Fluorescence correlation spectroscopy (FCS) provides valuable information about molecular dynamics, however, experimental setup typically requires labour-intensive passivation to prevent non-specific binding of molecules to sample containers. Furthermore, precious samples can be wasted by having to use relatively high sample volumes in existing sample containers. We overcome these major issues using a simple method of sample encapsulation into  water-in-oil droplets, using purified proteins and cell lysates as proof-of-concept. FCS of fluorescently labelled protein samples in the nanomolar (nM) range confirmed that water-in-oil droplets yield more accurate measurements than conventional open-chamber methods. We first optimized the droplet composition to prevent protein coating at the water-oil interface using pegylated-lipids. We then utilized FCS to accurately measure protein concentrations and diffusion speeds in nanolitre volumes. Additionally, we used fluorescence cross-correlation spectroscopy (FCCS) to measure enzymatic cleavage of substrate inside our droplet system, demonstrating the capacity of this platform to measure biological processes at the nanoscale. Overall, conducting FCS in droplets offers a cost-effective, robust, and accessible alternative for measuring molecular dynamics, with promising potential for high-throughput and resource-limited applications.  TOC Image + Text  O_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=37 SRC=""FIGDIR/small/734730v1_ufig1.gif"" ALT=""Figure 1""> View larger version (25K): org.highwire.dtl.DTLVardef@fca50dorg.highwire.dtl.DTLVardef@b80e87org.highwire.dtl.DTLVardef@1c1da0eorg.highwire.dtl.DTLVardef@1d2cf0f_HPS_FORMAT_FIGEXP  M_FIG C_FIG Conventional single-molecule fluorescence requires slow, expensive glass passivation procedures to prevent proteins adsorbing to surfaces. By encapsulating proteins in lipid-coated nanolitre water droplets, the passivation requirement is removed, enabling accurate measurement of protein dynamics in low nanolitre volumes. Water-in-oil droplets thus provide a passivation-free platform for fluorescence correlation spectroscopy."
2026-06-29,27,10.64898/2026.06.26.734876,1,biochemistry,"Genetic Code Expansion for Site-Specific Encoding of a Switchable, Intrinsic Fluorophore-Quencher Pair to Monitor Protein Dynamics","Giri, P.; Yarra, V.; Mathis, M.; Hurley, C.; Jones, C.; Eteme, O. N.; Hostetler, Z.; Cooley, R. B.; Kohli, R.; Mehl, R.; Petersson, E. J.","Precisely modifying proteins at multiple sites in their native, folded structures offers unique opportunities to answer molecular and cellular-level biological questions. Here, we present a genetic code expansion strategy for site-specific integration of a fluorophore-quencher pair comprising two non-canonical amino acids--acridonylalanine (Acd) and methyltetrazinyl phenylalanine (Tet) -- into a protein expressed in E. coli. The Acd and Tet pair requires no post-translational labeling, and quenching can be switched off by biorthogonal or photochemical reactions of Tet for convenient internal control experiments. Mechanistic studies based on Stern-Volmer quenching, fluorescence lifetime measurements, and ""proline ruler"" peptides established the distance dependence of quenching. As proof-of-concept, we applied this strategy to study: 1) calmodulin, a calcium-sensing protein, 2) RecA, a DNA damage sensor in bacteria, and 3) LexA, a transcriptional repressor whose activation by RecA governs acquired antibiotic resistance in bacteria. Using these proteins, we demonstrate that dual Acd/Tet labeling provides molecular-level insights into protein dynamics, enables high-throughput drug screening, and advances tools for studying protein structure-function relationships."
2026-06-29,27,10.64898/2026.06.24.734161,1,genomics,"A Draft Male Genome Assembly of the Slipper Lobster (Thenus australiensis) Reveals an XY System and a Validated Diagnostic Marker for Monosex Aquaculture.","Tran Nguyen, A. H.; Ha, G.-H.; Tran, D.-P.; Le, N. T.; Glendining, S.; Fitzgibbon, Q.; Herzig, V.; Luu, P.-L.; Ventura, T.","The slipper lobster (Thenus australiensis) is rapidly emerging as a high-potential species for commercial aquaculture. Because females exhibit superior growth characteristics due to less frequent moulting after sexual maturity, developing monosex breeding strategies is highly desirable for industry profitability. However, the lack of genomic resources and early sex-identification tools has hindered this development. Here, we report the first draft male genome assembly for T. australiensis, generated using a combination of whole-genome shotgun sequencing, DArT-seq, and multi-tissue transcriptomics. The curated assembly spans 0.913 Gbp with high functional completeness (93.0% BUSCO), providing a robust repertoire of 30,100 protein-coding genes. Through k-mer subtraction and population-level DArT-seq genotyping, we provide definitive evidence that T. australiensis utilizes an XX/XY sex-determination system. Crucially, by identifying male-specific structural variations within a neo-Y locus, we developed a diagnostic PCR assay targeting a male-exclusive sequence. This 171 bp marker achieved 100% accuracy in phenotypic sex identification across wild-caught populations. Ultimately, these foundational genomic resources, combined with a highly reliable molecular sexing tool, provide the critical framework necessary for early sex sorting, broodstock management, and the commercial advancement of monosex slipper lobster farming.  HighlightsO_LIFirst draft genome of slipper lobster (0.913 Gbp) assembled. C_LIO_LIMulti-omics approach confirms an XX/XY sex-determination system. C_LIO_LIDeveloped a 171 bp diagnostic PCR sex marker with 100% accuracy. C_LIO_LIFacilitates early sex sorting for profitable monosex aquaculture. C_LI"
2026-06-29,27,10.64898/2026.06.24.734199,1,bioinformatics,"Single-cell transcriptomics reveals chondrocyte state transitions and ECM remodeling in osteoarthritic knee cartilage","Bo, Z.; Xu, H.; Liang, Y.","BackgroundOsteoarthritis cartilage contains heterogeneous chondrocyte states, but molecular programs linked to state transitions within human cartilage remain incompletely resolved using public single-cell data.  MethodsA retrospective reanalysis was conducted of a public human knee cartilage single-cell RNA sequencing dataset (GSE255460) including 8 osteoarthritis donors and 3 non-osteoarthritis donors (19 samples). Cells underwent sample-wise quality control and doublet removal, followed by batch-corrected clustering, chondrocyte subclustering with marker-based annotation, and trajectory inference using Slingshot. Regulatory chondrocytes were prioritized for osteoarthritis versus control differential expression, with downstream Gene Ontology/KEGG enrichment (Benjamini-Hochberg false discovery rate <0.05) and protein-protein interaction network hub screening.  ResultsAfter quality control, 27,036 cells were retained. Chondrocytes formed multiple transcriptional states with branching-like continuous relationships, and regulatory chondrocytes localized near the main manifold and adjacent to multiple inferred branches, consistent with a transition-adjacent state. In regulatory chondrocytes, osteoarthritis versus control differential expression was enriched for collagen-containing extracellular matrix and extracellular matrix organization, endoplasmic reticulum lumen-associated secretory/proteostasis processes, cell-matrix adhesion (including focal adhesion), and transforming growth factor beta/SMAD-related signaling. Protein-protein interaction analysis of regulatory-chondrocyte differential genes identified five high-connectivity hub genes: COL5A1, COL5A2, COL6A1, COL1A2, and COL3A1.  ConclusionThis public-dataset reanalysis supports a transition-adjacent regulatory chondrocyte program in osteoarthritis characterized by coordinated extracellular matrix remodeling with concurrent secretory/proteostasis and adhesion-transforming growth factor beta signatures, nominating collagen-network hubs as candidates for downstream validation."
