Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-07-06,28,10.64898/2026.07.03.735260,1,biochemistry,"An Atlas of Short Linear Motif-Mediated Human Protein-Protein Interactions","Madhu, P.; Benz, C.; Simonetti, L.; Winters, M. J.; Subbanna, M. S.; Kliche, J.; Gomez-Lucas, L.; Kotb, H. M.; Krystkowiak, I.; Segal, D.; Darling, W. T. P.; Larsen-Ledet, S.; Vieler, M.; Zupancic, A.; Konstantinou, A.; Mihalic, F.; Varga, J. K.; Pagano, L.; Lüchow, S.; Kraemer, A.; Ellingboe, L.; Görlitz, K.; Righetto, G. L.; Kossmann, C.; Xiong, R.; Schueler-Furman, O.; Halabelian, L.; Santhakumar, V.; Arrowsmith, C.; Knapp, S.; Erdelyi, M.; Stein, A.; Vincentelli, R.; Pryciak, P. M.; Davey, N. E.; Ivarsson, Y.","Short linear motifs (SLiMs) within intrinsically disordered protein regions mediate transient interactions crucial for cell physiology1. However, the global interaction landscape of human SLiMs remains largely uncharted. Here we present the Atlas of SLiM-mediated Human protein-protein Interactions (ASHI), which maps more than 20,000 interactions by screening over 800 human protein domains against a library of one million peptides tiling the human disordered proteome. ASHI expands the SLiM interactome, uncovers novel binding modes for known peptide-binding domains, and reveals unexpected peptide-binding activities in enzymes, chaperones, RNA-binding proteins, and modification-reader domains. Furthermore, intrinsically disordered regions emerge as densely encoded interaction platforms where interaction specificity is governed by diverse mechanisms, including key motif determinants, flanking residues, competition, and multivalency. These data provide an unprecedented foundation for modeling dynamic interaction networks, interpreting disease-associated variants, and decoding the dark proteome."
2026-07-06,28,10.64898/2026.07.03.736217,1,bioinformatics,"OrthoGLMM: Phylogenetic Association Testing for Gene Content and Trait Evolution","Guhlin, J. G.; Keddell, P.; Dearden, P.","1MotivationComparative genome projects can now assemble and annotate hundreds of species, creating an opportunity to test whether species-level traits are associated with repeated changes in gene content. These tests must account for shared ancestry, sparse orthogroups, rare trait origins, and thousands of simultaneous associations.  ResultsWe present OrthoGLMM, a phylogenetically informed framework for the association of traits and orthogroup presence/absence or copy number across species. OrthoGLMM combines deterministic GLMM scans with solver-rerun empirical calibration and calibrated FDR estimation. In three benchmark datasets, OrthoGLMM recovered expected signals for bacterial diazotrophy, plant nodulation, and marine mammals.  Availability and ImplementationSource code, documentation, example data, and reproducibility scripts will be available at http://github.com/jguhlin/OrthoGLMM.  Contactjoseph.guhlin@gmail.com"
2026-07-06,28,10.64898/2026.07.03.736422,1,biochemistry,"The Microglial Protein sTREM2 Inhibits the Bacterial Functional Amyloid CsgA and Suppresses Amyloid-Dependent Biofilm Formation","Balistreri, A.; Gomulinski, M.; Chapman, M. R.; Kelly, J. W.","Protein misfolding and aggregation, including amyloid fibril formation, underlie a large class of human diseases including prominent neurological disorders such as Alzheimers and Parkinsons disease. A small number of human proteins have been identified that inhibit amyloidogenesis. One such protein is sTREM2, a soluble receptor liberated from microglia, the resident macrophages of the central nervous system. The extracellular domain of TREM2 is shed upon proteolytic cleavage to create sTREM2, which has previously been shown to inhibit amyloid-{beta} aggregation in vitro. TREM2 is also expressed by intestinal macrophages, which are known to directly bind the bacterial amyloid curli and mount cytokine responses upon exposure. Here we show that sTREM2 is a sub-stoichiometric inhibitor of CsgA amyloidogenesis, CsgA being the major protein component of curli that drives biofilm formation in uropathogenic Escherichia coli and many other proteobacteria. In vitro, sTREM2 potently and sub-stoichiometrically inhibited CsgA amyloidogenesis in a dose-dependent manner. Kinetic modeling indicated that sTREM2 slowed primary and secondary nucleation, rather than altering fiber elongation. When added exogenously to bacterial growth medium, sTREM2 significantly suppressed curli-dependent pellicle biofilm formation without affecting bacterial growth. These findings establish sTREM2 as a member of the small group of human proteins capable of inhibiting bacterial functional amyloidogenesis, suggesting that gut-resident TREM2-expressing macrophages, which are already known to interact with curli, may employ sTREM2 as a physiologically relevant defense against bacterial amyloid formation."
2026-07-06,28,10.64898/2026.07.03.736320,1,biochemistry,"The anaerobic cryo-EM structure of the methanogenic Mtr complex reveals a nitrogenase-like  cluster bound to its active site","Reif-Trauttmansdorff, T.; Kumar, A.; Pascoa, T.; Herderig, E.; Bohn, S.; Schmitz, R.; Hochberg, G.; Schuller, J.","Methanogenic archaea conserve energy by coupling methyl-group transfer to the generation of a chemiosmotic sodiumion (Na+) gradient. This central energy-conserving step is catalyzed by the membrane-bound N5-methyl-H4MPT:coenzyme M methyltransferase (Mtr). Here, we present high-resolution cryo-electron microscopy structures of the Mtr complex from Methanosarcina mazei determined under strictly anaerobic conditions. The structures reveal an unexpected, electron-dense metallocluster embedded within the central cavity of the MtrCDE trimer in the membrane plane. Based on the unique topology and density we modeled it as an [Fe8S9C] L-type cluster. It is positioned adjacent to both the coenzyme M substrate and the corrinoid cofactor of MtrA in the MtrA-MtrCDE engaged state, thereby being located right at the catalytic core of the enzyme. We could further show that binding of MtrA to MtrCDE triggers rearrangements within the interface of MtrDE that widen a putative ion-conduction pathway. The proximity of the conserved sodium-binding site to the catalytic center suggests a putative link between methyl-transfer chemistry and Na+ translocation. In a broader context, these findings improve our understanding of how methyl transfer, analogous to redox chemistry, can drive chemiosmotic energy conversion."
2026-07-06,28,10.64898/2026.07.01.735807,1,bioinformatics,"A control-validated pan-proteome deep-learning pipeline nominates GPR35 as a candidate target of the orphan bacterial metabolite ligiamycin A","Martin, J.","Most microbial natural products with documented bioactivity lack an identified molecular target, which limits their development. We present an open, control-validated computational pipeline for natural-product target hypothesis generation. It combines a pan-proteome deep-learning drug-target interaction (DTI) model (a graph neural-network ligand encoder, an ESM-2 protein language-model encoder, and bidirectional cross-attention) with bias-corrected ranking and control-anchored molecular docking. Applying it to ligiamycin A, a 2022-described Streptomyces/Achromobacter co-culture decalin-amino-maleimide with no reported target, we find that the predicted interactions of the compound are dominated by class-A G-protein-coupled receptors. Using a drug with a known target (losartan) we identify and correct a frequent-hitter bias in the raw model; after correction the standout candidates are uniformly class-A GPCRs, led by the orphan receptor GPR35. Structure-based docking with matched positive and negative controls across three candidates corroborates GPR35 specifically: ligiamycin A scores comparably to the known GPR35 agonist zaprinast at the agonist pocket (-8.1 vs -8.3 kcal/mol; non-binder floor -5.5), whereas FFAR1 is excluded and histamine H2 is inconclusive. We propose GPR35 as a prioritized, experimentally testable target and release the workflow as a reusable tool. The result is a computational hypothesis that requires experimental validation."
2026-07-06,28,10.64898/2026.04.28.721293,2,biophysics,"Emergent particle collection by cyanobacteria through gliding motility and filament buckling","Poon, R.; Cremin, K.; Scarampi, A.; Coates, M.; Thery, A.; soyer, o. s.","Cyanobacterial macrostructures such as mats, aggregates, and stromatolites are observed in diverse habitats. These structures incorporate organic and inorganic matter and form microenvironments enabling biochemical transformations. Macrostructures are found to be associated with motile, filamentous cyanobacteria, but to what extent, and how filament motility can drive macrostructure formation is unclear. To address this question, we study macrostructure formation in a well-characterised freshwater cyanobacterial community dominated by the filamentous cyanobacterium Fluctiforma draycotensis. We discover an emergent particle collection behaviour that results in aggregate macrostructures composed of a solid core surrounded by an outer layer dominated by entangled cyanobacterial filaments. We show that the particle collection and subsequent aggregate formation result from the gliding motility of the cyanobacteria. Developing a novel 3D model of active filament movement, we analyse how filament morphology and mechanical properties affect movement dynamics, particle collection, and filament entanglement. We predict that particle collection requires filaments above a certain length and flexibility. We confirm the resulting prediction of length dependence of particle collection behavior with shortened filaments of F. draycotensis and naturally short Pseudanabaena sp. filaments. Together, our results show that filamentous cyanobacteria can use gliding motility to actively engineer their environments through particle collection and macrostructure formation, and that this ability is confined to a part of the filament phase space in terms of length and flexibility. These insights will allow better prediction of macrostructure formation in natural habitats and specific cyanobacterial species, and the engineering of cyanobacterial macrostructures for biotechnological applications."
2026-07-06,28,10.64898/2026.07.04.736506,1,biochemistry,"CatESO: Differentiable Enzyme Sequence Optimization Guided by Substrate-Aware kcat Prediction","Gan, Z.; Xu, Y.; Xu, J.; Wu, Z.; Huang, J.; Yin, J.; Chen, G.; Zhang, J. Z. H.","Enzymes drive biological chemistry and offer greener routes to chemicals, materials and medicines, yet their broader use as biocatalysts is often limited by insufficient catalytic turnover. Improving turnover is hard: measured rate constants are scarce and protein sequence space is vast. Deep-learning models now predict the turnover number, kcat, with growing accuracy, but they are typically applied after sequence generation to score or filter candidates, which separates the kinetic objective from the design itself. To bridge the gap between sequence generation and kinetic evaluation, we introduce CatESO, a differentiable sequence optimizer that enables direct, gradient-guided design of substrate-specific catalytic turnover. By backpropagating through a cross-modal kcat predictor under continuous sequence relaxation, CatESO co-optimizes predicted catalytic activity, evolutionary plausibility and structural integrity in one end-to-end framework, using ESM-2 and ESMFold to keep designs evolutionarily plausible and foldable. Across seven stringent out-of-distribution enzymes spanning EC classes 1-7, CatESO raised model-predicted kcat for the vast majority of designs, with a median predicted fold change of 1.52 while every variant retained a pLDDT above 70. Against RFdiffusion3-LigandMPNN pipeline and ZymCtrl, CatESO struck a better balance between predicted activity and structural confidence. By making substrate-conditioned kinetic objectives differentiable, CatESO carries differentiable protein design beyond structure- and binding-centred goals to enzyme catalytic function, giving a general route to function-oriented enzyme engineering."
2026-07-06,28,10.64898/2026.07.03.736419,1,bioengineering,"Fibroblasts impair muscle stem cell self-renewal via excessive fibronectin deposition in viscoelastic hydrogel co-cultures","Chang, T.-L.; Vallery, T. K.; Zlatkov, T. S.; Olwin, B. B.; Anseth, K. S.","Muscle satellite cells (SCs) regenerate skeletal muscle, but their regenerative capacity declines with age, in part due to extracellular matrix (ECM) remodeling and aberrant fibroblast activation within the SC niche. In regenerating young mouse muscle, fibronectin remodeling is transient, whereas in aged mouse muscle, fibronectin remodeling is prolonged and disorganized. Fibroblasts in aged mice are activated, increasing fibronectin deposition and expressing elevated -smooth muscle actin (SMA), which negatively influence SC fate. We develop a viscoelastic hydrogel co-encapsulation system, enabling three-dimensional co-culture of intact myofibers with primary fibroblasts. Using this 3D co-culture system, we show that fibroblasts from young mice support SC quiescence and self-renewal, whereas fibroblasts from aged mice aberrantly activate SCs and promote their differentiation on myofibers isolated from either young or aged mice. Knocking down fibronectin (Fn1) in fibroblasts from aged mice partially restores SC function, promoting quiescence and limiting differentiation. Using a novel 3D hydrogel co-culture system, we demonstrate that fibroblast-deposited fibronectin is a key age-associated regulator negatively affecting SC fate within the SC niche of aged mice."
2026-07-06,28,10.64898/2026.07.04.736482,1,bioengineering,"Residual Hair Biomaterial Particulates Improve Dermal Regeneration and Combined with Electrical Stimulation Accelerates Skin Wound Closure","Saparova, D.; Mahmood, Z.; Samuel, H.; Barayuga, J.; Mody, J.; Radecker, N.; de Guzman, R. C.","ObjectiveTo evaluate the effect of residual hair (RH) biomaterial particulates, biphasic electrical stimulation (ES), and their combination (RHES) on the kinetics and quality of skin wound healing.  MethodEighteen adult albino mice received bilateral, splinted 10-mm full-thickness dorsal excisional wounds and were randomly assigned to one of three animal groups producing four wound-level treatment conditions: untreated control (-) (n = 12), RH (n = 12), ES (n = 6), and combined RHES (n = 6 wounds). Daily wound images were segmented using an AI-assisted workflow: a U-Net (ResNet34 encoder, ImageNet-pretrained, trained on a parallel single-expert tracing study with held-out validation Dice = 0.906) generated initial boundary predictions, each reviewed and corrected as needed. Wound size measures (perimeter, area, equivalent diameter [D_eq], circularity, aspect ratio) were normalized to the day-0 value of each wound and analyzed by linear mixed-effects regression with mouse identity as a random intercept and mouse body weight as a covariate. On day 7, wounds were excised, fixed, processed for histology, and analyzed by Massons trichrome (collagen content in granulation tissue) and GAP-43 immunohistochemistry (a marker of regenerative cellular activity).  ResultsAll three treatments significantly accelerated wound closure compared to (-) (Day x Treatment interaction {chi}2(3) = 36.4, ***p < 0.0001). The closure-rate advantages on the log-D_eq scale were ES - 0.047/day (***p < 0.0001), RHES -0.029/day (***p = 0.0005), and RH -0.022/day (**p = 0.0015). By day 7, mean D_eq had decreased to 0.58 of the day-0 value in ES, 0.69 in RHES, 0.73 in RH, and 0.79 in (-). Tissue analyses revealed treatment-specific differences in healing quality: RH and RHES wounds contained 6.1x and 8.5x more collagen in granulation tissue than (-) (both **p = 0.002 vs (-); both **p = 0.009 vs ES), and showed approximately 16x and 27x greater mean GAP-43 expression than (-), respectively; the RHES increase remained significant after Bonferroni correction (adjusted *p = 0.042), whereas the RH increase did not (adjusted p = 0.058). ES alone did not significantly increase either collagen content or GAP-43 expression. Wound shape was more circular and more stable across days in RH-containing groups. Mouse body weight did not predict closure, whereas image-derived dryness, eschar coverage, and wound contraction were significant negative predictors of measured wound size.  ConclusionES, RH, and RHES each significantly improve wound closure kinetics. The improvement appears mechanistically distinct: ES principally accelerates closure rate, while RH principally enhances tissue-level regenerative markers (collagen deposition and GAP-43 expression). RHES combines both advantages.  Declaration of interestDr. de Guzman is the inventor on a pending patent covering residual hair biomaterial methods and use and a provisional patent on powderized version, both owned by Hofstra University, and is the founder of a company developing wound care products based on the technology. The study was conducted independently. Data are available upon reasonable request."
2026-07-06,28,10.64898/2026.07.03.736436,1,biochemistry,"Stereoselective Covalent Targeting of BTK(C481S) and Kinases with β-Lactone Electrophiles","Wang, C.; Barzova, P. E.; Robles, J.; Toriki, E. S.; Garcia, F. J.; McKenna, J. M.; Schirle, M.; Zhang, Z.","The cysteine to serine mutation at residue 481 of Brutons tyrosine kinase (BTK) is the most common mechanism of clinical resistance against ibrutinib for the treatment of mantle cell lymphoma and chronic lymphocytic leukemia. We report small molecule ligands containing chiral {beta}-lactone electrophiles to address this challenge. The asymmetric warhead enabled stereoselective covalent modification of wild-type and ibrutinib-resistant mutant BTK(C481S) through distinct sites of reactivity. Building on these findings, we developed kinase-directed {beta}-lactone probes and demonstrated that individual enantiomers preferentially engage distinct subsets of the kinome. These studies establish {beta}-lactones as stereochemically encodable covalent warheads whose stereochemistry can serve as a selectivity filter in covalent drug discovery.    O_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=83 SRC=""FIGDIR/small/736436v1_ufig1.gif"" ALT=""Figure 1""> View larger version (15K): org.highwire.dtl.DTLVardef@10830fforg.highwire.dtl.DTLVardef@c8d8c1org.highwire.dtl.DTLVardef@e75aaorg.highwire.dtl.DTLVardef@14f0fd4_HPS_FORMAT_FIGEXP  M_FIG C_FIG"
