Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-06-15,25,10.64898/2026.06.11.731199,1,genetics,"A Forward Genetic Screen in Caenorhabditis elegans for Genes that Modulate α-synuclein-Induced Neurodegeneration through the Mitochondrial UPR","Willicott, K.; Iroegbu, J. D.; Greene, M. R.; Meyers, A. C.; Davidson-Tullis, R.; Martin, R.; Berkowitz, L. A.; Caldwell, G. A.; Caldwell, K. A.","Overexpression of -synuclein (-syn), an inherently disordered protein, triggers chronic activation of the mitochondrial unfolded protein response (UPRmt) pathway in Caenorhabditis elegans with enhanced dopaminergic (DAergic) neurodegeneration. Introduction of a loss-of-function(lf) mutation in atfs-1, the main transcriptional regulator of the UPRmt, into -syn nematodes results in significant neuroprotection from -syn-induced DA neuron loss, indicating that compensatory mechanisms provide neuroprotection. We performed a F3 forward genetic screen in C. elegans atfs-1(lf) mutants to identify molecular components associated with the modulation of neurodegeneration via UPRmt signaling in -syn-expressing DA neurons. Homozygous mutant animals were examined for enhanced neurodegeneration; multiple independent alleles were uncovered. Among these, we identified new nonsense alleles encoding the histone lysine demethylases (H3K27me3), jmjd-1.2 and jmjd-3.1. Another line carried a nonsense allele of twk-14. This gene encodes a conserved protein termed KCNK12 in mammals that facilitates passive background K+ leak currents to set and stabilize resting membrane potential. To further examine the association of these gene products in DA neurodegeneration, mutants and/or RNA interference were employed. DA neurodegeneration was observed in the -syn + atfs-1(lf) background when jmjd-1.2, jmjd-3.1, or twk-14 were individually depleted. These results provide evidence that jmjd-1.2 and jmjd-3.1, which encode previously characterized H3K27me3 demethylases, and the uncharacterized twk-14 gene product, orthologous to human KCNK12, naturally confer protection from -syn neurotoxicity."
2026-06-15,25,10.64898/2026.03.27.713163,2,microbiology,"Regulation of cyanobacterial type IV pilus-dependent functions by interaction between a c-di-GMP receptor and two transcription factors","Wallner, T.; He, C.; Samir, S.; Lopes, E. S.; Zeng, X.; Zhang, C.-C.; Selim, K. A.; Yang, Y.; Wilde, A.","Cyanobacteria utilize type IV pili for many behavioural responses, such as phototaxis, aggregation, floating, and DNA uptake. Type IV pilus-dependent functions are regulated by the nucleotide second messengers, c-di-GMP and cAMP. In this study, we investigated the role of a recently identified c-di-GMP receptor (CdgR) in cyanobacteria that harbours a ComFB domain. ComFB-domain proteins are widespread in cyanobacteria and are also present in heterotrophic bacteria. We demonstrated that the CdgR homolog from the cyanobacterium Synechocystis sp. PCC 6803, a model organism for studying type IV pilus-dependent functions, specifically binds to c-di-GMP. Genetic and phenotypic analyses revealed that Synechocystis CdgR is involved in phototactic motility and natural competence. Inactivation of cdgR resulted in altered expression of specific sets of minor pilins, which are essential for motility or natural competence. We identified interactions between CdgR and the CRP-family transcription factors, SyCRP1 and SyCRP2. Disruption of these CdgR-SyCRP1 and CdgR/SyCRP2 complexes is initiated by elevated c-di-GMP levels. Moreover, the assembly and stability of these complexes are influenced by other cyclic nucleotides, such as cAMP and c-di-AMP. These observed interactions imply a complex regulatory mechanism by which CdgR influences gene expression in response to cyclic nucleotide messenger signalling, particularly c-di-GMP. The present findings highlight the importance of CdgR in c-di-GMP signalling and its role in regulating type IV pilus-dependent functions in Synechocystis. The modulation of the expression of specific minor pilin genes by CdgR, through interactions with the transcription factors SyCRP1 and SyCRP2, contributes to the establishment of multiple type IV pilus functions and adaptive behaviours of cyanobacteria."
2026-06-15,25,10.64898/2026.03.05.706023,2,bioengineering,"Structural adaptations for enhanced translation kinetics in evolved ribosomes","Raskar, T.; Costello, A.; Badran, A.; Fraser, J. S.","The ribosomal RNA sequence governs translation dynamics, yet understanding how changes beyond the conserved catalytic centers influence kinetics and protein yield remains limited. Using orthogonal ribosome phage-assisted continuous evolution (oRibo-PACE), we recently reported chimeric ribosomes derived from Escherichia coli, Pseudomonas aeruginosa, and Vibrio cholerae endowed with elevated orthogonal translation activity as compared to their starting counterparts. Here, we structurally characterize these kinetically enhanced ribosomes using cryo-electron microscopy and uncover a potential relationship between 16S rRNA stability and translation efficiency. Compared to their naive starting points, evolved ribosomes exhibit extensive RNA structural adaptation, often introduced by mismatches at key helical junctions, which leads to local RNA-protein rearrangements and destabilizes non-canonical base pairs. Compensatory mutations that restore base-pairing stability and eliminate flexibility reduced translational activity to wild-type levels. Across trajectories, increased translational output correlates with subtle, localized changes in the 16S rRNA sequence that introduce limited structural destabilization at specific elements. Taken together, our work provides new insights into rRNA structural malleability and establishes principles for engineering ribosomes with altered translation properties.  Graphical abstract  O_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=74 SRC=""FIGDIR/small/706023v2_ufig1.gif"" ALT=""Figure 1""> View larger version (16K): org.highwire.dtl.DTLVardef@8678bdorg.highwire.dtl.DTLVardef@60cde5org.highwire.dtl.DTLVardef@16db00dorg.highwire.dtl.DTLVardef@413ed5_HPS_FORMAT_FIGEXP  M_FIG C_FIG"
2026-06-15,25,10.64898/2026.06.10.730935,1,bioinformatics,"Multi-platform reassessment of human mitochondrial DNA methylation reveals signals consistent with technical artifacts","Basrai, S.; Bahcheli, A. T.; Tan, D.; Zuzarte, P. C.; Bevan, A.; Chan, T.; Ng, K.; Lam, B.; Arruda, A.; Das, S.; Minden, M. D.; Simpson, J. T.; Reimand, J.; Abelson, S.","The existence and functional relevance of mitochondrial DNA methylation remain controversial. Here, we systematically profiled cytosine methylation and hydroxymethylation across human brain and blood tissues spanning healthy and malignant states using orthogonal sequencing approaches that avoid chemical conversion during library preparation. While nuclear DNA exhibited canonical methylation patterns, mitochondrial DNA consistently showed negligible signal, indistinguishable from background technical noise. By mapping cytosine-guanine sites between mitochondrial DNA and nuclear-embedded mitochondrial sequences, we demonstrate the potential of these nuclear counterparts to confound not only cytosine methylation but also hydroxymethylation measurements, corroborating and extending prior findings implicating nuclear contamination as a potential source of apparent mitochondrial epigenetic signals. Additional technical factors that inflate apparent mtDNA methylation signals were identified, including sequence context biases, flow cell chemistries, and coverage-dependent discrepancies between the heavy and light strands. Collectively, these results provide convergent evidence against the presence of biologically meaningful cytosine methylation or hydroxymethylation in mitochondrial DNA. These findings caution against interpreting apparent mtDNA methylation signals in human adult tissues as meaningful without rigorous orthogonal validation and comprehensive consideration of technical and analytical confounding factors."
2026-06-15,25,10.64898/2025.12.30.695181,2,bioinformatics,"Rapid and consistent clustering of millions of genomes highlights the diversity of prokaryotic life","von Wachsmann, J. H.; Lorenz, L. J.; Gurbich, T. A.; Russell, M. J.; Rodriguez Bouza, V.; Horsfield, S. T.; Lees, J. A.; Finn, R. D.","Bacterial genome and metagenome databases collectively contain over 5 million high-quality assemblies. However, the redundancy of these databases and the limited scalability of existing tools create bottlenecks for fully comprehensive, tree-of-life-scale genomic analyses. A fundamental task is to first break this data into smaller chunks, guided by their genome similarity. However, alignment-based comparative methods struggle to handle more than a few tens of thousands of genomes at a time, making the global organisation computationally complex and expensive. Here, we present gemsparcl (https://github.com/johannahelene/gemsparcl), a tool that clusters bacterial genomes into genomic cohesive units (GCUs), at approximately species-level resolution, over 500 times faster than existing methods. As part of developing gemsparcl, we developed sketchlib.rust, a one-permutation MinHash approach that implements an auxiliary inverted index to further accelerate all-versus-all comparisons. We added a statistical correction for incomplete metagenome-assembled genomes (MAGs) to enable accurate distance estimation and network-based edge quality filtering. After genome completeness quality control, we clustered 5.6 million high-quality bacterial genomes (2.88 million isolates and 2.77 million MAGs) into 92,954 GCUs in [~]14 hours using 48 CPU threads and less than 16.5 GB of memory. Using taxonomic validation of the GCUs, the method achieves very high (99.76%) cluster purity (meaning only one species label occurs per GCU). We demonstrate that the clustering also highlights cases where taxonomic naming can be potentially harmonised or improved. Furthermore, we identify the most frequently reconstructed MAGs that lack a corresponding isolate genome and are thus priorities for culturing. The enhanced speed of gemsparcl enables routine database updates to incorporate the latest genomes. It also makes reference-free microbiome analysis across millions of genomes computationally tractable for the first time."
2026-06-15,25,10.64898/2026.02.23.707348,2,immunology,"Interleukin-6 responses to acute stress are not altered in alcohol use disorder despite elevated baseline inflammation","Schwarze, Y.; Voges, J.; Stenger, S.; Stierand, J.; Junghanns, K.; Voss, O.; Hundt, J.; Paulus, F. M.; Krach, S.; Cabanis, M.; Rademacher, L.","Acute stress activates the immune system, leading to the release of pro-inflammatory cytokines, such as interleukin-6 (IL-6). Chronic alcohol consumption alters the physiological stress systems and is associated with increased chronic inflammation. However, it remains unclear how IL-6 responds to acute stress in individuals with alcohol use disorder (AUD).  Forty patients with AUD during early abstinence and 37 healthy controls (HC) completed two study visits. On one day, an acute stress induction task was performed, and on the other, a non-stressful control task, with the order of tasks being balanced. Plasma IL-6 and C-reactive protein (CRP) were measured as inflammatory markers at baseline and changes in IL-6 were assessed 90 minutes after the experimental manipulation.  Patients with AUD showed significantly elevated baseline IL-6 and CRP compared to HC and the levels correlated positively with the amount of consumed alcohol in patients. IL-6 responses to the stress intervention did not differ between groups. Increases in IL-6 were observed on stress and control days and were larger when samples were collected via an indwelling catheter than with a butterfly needle.  These findings suggest that IL-6 responses to acute stress do not differ between AUD and HC, despite increased baseline inflammation. Furthermore, the results indicate that blood collection methods can influence IL-6 measurements and highlight the importance of methodological considerations."
2026-06-15,25,10.64898/2026.05.15.725513,2,genomics,"Relational biological structure improves fine-mapping of causal GWAS variants under weak signal","Estaji, E.; Zhao, S.-W.; Chen, Z.-Y.; Nie, S.; Mao, J.-F.","Linkage disequilibrium (LD) makes causal GWAS variants indistinguishable from correlated neighbours; resolving them is the fine-mapping problem, and the challenge is species-specific: humans face dense ancestry-imbalanced LD, yeast and Arabidopsis exceptionally long LD, and crop germplasm sparse and fragmented annotations that defeat human-biobank curation pipelines. Bayesian fine-mappers integrate annotations as flat per-variant priors, discarding the relational structure linking variants to tissue-specific eQTLs, pathways and protein-protein interactions. Hierarchical belief propagation (HBP) on a variant-gene-pathway factor graph matches Bayesian baselines at 5-40x speed; an annotation-adaptive complement, graph-augmented fine-mapping (GAFM), wins 27-2 against SuSiE at weak signal and recovers LDLR, APOE, LPL, GCKR and ANGPTL3 at single-variant resolution across four Pan-UK Biobank ancestries. On the 3,000 Rice Genomes grain weight + shape panel, mixture-prior posterior reweightings of GAFM/HBP and their ensemble (GAFM-MX, HBP-MX, ENS) reach 47.6% top-1-PIP exact-position recovery of 21 panel-matched stable QTNs -- the highest of any method, exceeding SuSiE (28.6%) and SBayesRC (14.3%) -- at 200-700x SuSiEs per-locus speed. Across 692 leads in four species, a non-uniform per-variant prior, not uniform high coverage, lets the graph break LD ties: adding a regulatory-element flag to an otherwise uniform human cache flips HBP narrower than GAFM from 0% to 88% on 321 Pan-UKB leads. These results recast multi-omics fine-mapping as a non-uniform-prior-curation problem rather than a uniform-coverage problem, and reframe post-GWAS analysis as message passing over biological structure rather than weighted regression on flattened annotations."
2026-06-15,25,10.1101/2024.03.05.583551,2,biophysics,"WITHDRAWN: Dual-color MINFLUX: Kinesin-1 takes Chasse-Inchworm steps","Scheiderer, L.; Wirth, J. O.; Tarnawski, M.; Hell, S. W.","Withdrawal statementThe authors have withdrawn this manuscript because refined experiments with a remodeled two-color MINFLUX setup featuring improved accuracy and precision of the two-color registration, do not support the reported Chasse-Inchworm stepping mechanism of kinesin-1.  The Chasse-Inchworm mechanism was postulated based on recurrent observations of separations of 0 and 16 nanometers between a green-absorbing and a red-absorbing fluorophore, each respectively attached to the two motor domains of kinesin-1. However, the same experiments performed with the improved two-color MINFLUX setup revealed merely separations of 0 and 8 nanometers, aligning with the widely accepted hand-over-hand mechanism.  Since the authors no longer stand behind their initial conclusions, they do not wish this work to be cited as a reference. In case of questions, please contact the corresponding author."
2026-06-15,25,10.1101/2025.07.16.665081,2,biophysics,"3D confinement physically regulates cell cycle progression in budding yeast","Sreepadmanabh, M.; Gautam, M.; Bagade, N.; Laxman, S.; Bhattacharjee, T.","Our understanding of cell division control traditionally comes via using liquid broths or 2D flat-plate cultures -- which cannot recapitulate the complex visco-elasto-plastic properties of natural habitats such as tissues, mucus, and soil. Consequently, how such regimes of physical confinement influence proliferative growth remains unknown. Here, using engineered, mechanically tunable and transparent growth matrices, we directly visualize yeast budding and division across 3D viscoelastic regimes. We discover that elevated physical confinement drastically prolongs budding intervals without any physiological defects or activating global regulatory programs. Remarkably, extended cell division times are not associated with transcriptional or proteomic signatures of mechanosensation or cell cycle regulation. Rather, 3D confinement physically constrains the volumetric growth of incipient buds -- manifesting as delayed cell cycle progression. Hence, our findings establish that physical constrainment regulates eukaryotic cell division."
2026-06-15,25,10.64898/2026.01.07.698157,2,microbiology,"Coastal sediments maintain potential for N2O cycling under seasonally varying redox conditions","Rigutto, I. M. L.; van Erk, M. R.; Leao, P.; Slomp, C. P.; Jetten, M. S. M.","Coastal eutrophication can lead to deoxygenation and sulfide accumulation in sediments, which could strongly impact the dynamics of the potent greenhouse gas nitrous oxide (N2O). Here, we investigated the effects of oxygen (O2) and sulfide on microbial N2O production and consumption in surface sediments of a seasonally euxinic (anoxic and sulfidic) coastal basin. In spring, these surface sediments are oxygenated, while they are highly sulfidic during stratification of the water column in summer. During oxygenated spring conditions, rapid depletion of the substrates O2 and nitrate (NO3-) in the surface sediment limited net in situ N2O production, despite potential for nitrification and for N2O production through incomplete denitrification as observed in batch incubations. Based on metagenome and metatranscriptome analyses the N2O-consuming microbial community was shown to be highly diverse and dominated by clade II nosZ-possessing Flavobacteriia. Assessing the summer sulfidic conditions in surface sediments via batch incubations, we found that moderate sulfide concentrations (0.2-1 mM) enhanced N2O consumption, whereas high concentrations (4 mM) inhibited all steps of denitrification. These findings highlight the redox controls on N2O dynamics, by indicating that coastal sediments can maintain significant N2O turnover potential despite substrate limitations and elevated sulfide concentrations. Consequently, ecosystem restoration strategies that alter O2, NO3- and sulfide availability may fundamentally impact coastal N2O budgets."
